ID CpuUsr CpuSys CpuGst CpuWait CpuPerc MinFlt MajFlt %MEM Threads Swap RSS Size Data Hora
125 36.00 5.00 0.00 0.00 41.00 1393.00 0.00 36.94 73 0 2247352 3942924 29/09/22 23:29:31
126 33.00 8.00 0.00 0.00 41.00 752.00 0.00 36.94 73 0 2247416 3942924 29/09/22 23:29:33
127 26.00 8.00 0.00 0.00 34.00 217.00 0.00 36.86 73 0 2243012 3942924 29/09/22 23:29:35
128 28.00 3.00 0.00 0.00 31.00 194.00 0.00 36.83 73 0 2241180 3942924 29/09/22 23:29:37
129 41.00 8.00 0.00 0.00 49.00 2728.00 0.00 36.94 73 0 2247552 3942924 29/09/22 23:29:39
130 31.00 5.00 0.00 0.00 36.00 109.00 0.00 36.86 73 0 2243072 3942924 29/09/22 23:29:41
131 35.00 3.00 0.00 0.00 38.00 168.00 0.00 36.88 73 0 2243708 3944880 29/09/22 23:29:43
132 37.00 6.00 0.00 0.00 43.00 170.00 0.00 36.83 73 0 2241004 3944880 29/09/22 23:29:45
133 5.94 1.98 0.00 0.00 7.92 129.70 0.00 36.84 80 0 2241512 3985860 29/09/22 23:29:47
134 1.00 0.00 0.00 0.00 1.00 4.00 0.00 36.84 80 0 2241512 3985860 29/09/22 23:29:49
135 3.00 1.00 0.00 0.00 4.00 1.00 0.00 36.84 80 0 2241512 3985860 29/09/22 23:29:52
136 1.00 0.00 0.00 0.00 1.00 3.00 0.00 36.84 80 0 2241512 3985860 29/09/22 23:29:54
137 1.00 0.00 0.00 0.00 1.00 0.00 0.00 36.84 80 0 2241512 3985860 29/09/22 23:29:56
138 1.00 2.00 0.00 0.00 3.00 3.00 0.00 36.84 80 0 2241768 3985860 29/09/22 23:29:58
139 0.00 0.00 0.00 0.00 0.00 0.00 0.00 36.84 80 0 2241768 3985860 29/09/22 23:30:00
140 1.00 1.00 0.00 0.00 2.00 0.00 0.00 36.84 80 0 2241768 3985860 29/09/22 23:30:02
141 0.99 0.00 0.00 0.00 0.99 2.97 0.00 36.84 80 0 2241768 3985860 29/09/22 23:30:04
142 1.00 0.00 0.00 0.00 1.00 3.00 0.00 36.84 80 0 2241768 3985860 29/09/22 23:30:06
143 0.00 0.00 0.00 0.00 0.00 0.00 0.00 36.84 80 0 2241768 3985860 29/09/22 23:30:08
144 2.00 1.00 0.00 0.00 3.00 0.00 0.00 36.84 80 0 2241768 3985860 29/09/22 23:30:10
145 1.00 1.00 0.00 0.00 2.00 0.00 0.00 36.84 80 0 2241768 3985860 29/09/22 23:30:12
146 1.00 1.00 0.00 0.00 2.00 0.00 0.00 36.84 79 0 2241776 3985860 29/09/22 23:30:14
147 0.00 0.00 0.00 0.00 0.00 0.00 0.00 36.84 77 0 2241808 3985860 29/09/22 23:30:16
148 1.00 0.00 0.00 0.00 1.00 0.00 0.00 36.84 77 0 2241808 3985860 29/09/22 23:30:18
149 1.00 0.00 0.00 0.00 1.00 0.00 0.00 36.84 77 0 2241808 3985860 29/09/22 23:30:20
150 1.00 1.00 0.00 0.00 2.00 0.00 0.00 36.84 77 0 2241808 3985860 29/09/22 23:30:22
151 1.00 0.00 0.00 0.00 1.00 0.00 0.00 36.84 77 0 2241808 3985860 29/09/22 23:30:24
152 1.00 0.00 0.00 0.00 1.00 0.00 0.00 36.84 77 0 2241808 3985860 29/09/22 23:30:26
153 0.99 0.00 0.00 0.00 0.99 0.00 0.00 36.84 77 0 2241808 3985860 29/09/22 23:30:28
154 1.00 0.00 0.00 0.00 1.00 0.00 0.00 36.84 77 0 2241808 3985860 29/09/22 23:30:30
155 0.00 0.00 0.00 0.00 0.00 0.00 0.00 36.84 77 0 2241808 3987836 29/09/22 23:30:32
156 1.00 1.00 0.00 0.00 2.00 0.00 0.00 36.84 77 0 2241808 3987836 29/09/22 23:30:34
