Cont MenUsed MenFree MenShared SwapUsed SwapFree DiskBlockKB DiskUsed DiskUsedPerc CpuUsr CpuSys CpuIOWait CpuSoft CpuIdle NetBytesReceived NetPackagesReceived NetErrsReceived NetBytesTransmitid NetPackagesTransmitid NetErrsTransmitid Data Hora
23 2405160 1928040 1084 0 0 1992552 108280 6% 7.04 2.47 16.61 0.47 73.42 1766 7 0 1466 9 0 29/09/22 23:45:21
24 2406256 1926944 1084 0 0 1992552 108280 6% 7.04 2.47 16.60 0.47 73.42 2350 9 0 2800 8 0 29/09/22 23:45:22
25 2405096 1928104 1084 0 0 1992552 108280 6% 7.03 2.47 16.61 0.47 73.42 2574 6 0 1537 7 0 29/09/22 23:45:23
26 2405912 1927292 1084 0 0 1992552 108280 6% 7.03 2.47 16.60 0.47 73.42 935 5 0 1738 3 0 29/09/22 23:45:24
27 2405156 1928048 1084 0 0 1992552 108280 6% 7.03 2.47 16.60 0.46 73.43 1164 3 0 872 4 0 29/09/22 23:45:25
28 2406324 1926880 1084 0 0 1992552 108280 6% 7.03 2.47 16.60 0.46 73.44 1905 6 0 1580 5 0 29/09/22 23:45:26
29 2405528 1927676 1084 0 0 1992552 108280 6% 7.03 2.47 16.59 0.46 73.44 5958355 4017 0 5960959 4040 0 29/09/22 23:45:27
30 2418904 1908716 1084 0 0 1992552 108280 6% 7.03 2.47 16.59 0.47 73.44 1591048 1190 0 1598980 1205 0 29/09/22 23:45:28
31 2417524 1908408 1084 0 0 1992552 108280 6% 7.03 2.47 16.59 0.46 73.44 3063956 2315 0 3041182 2295 0 29/09/22 23:45:29
32 2415024 1907700 1084 0 0 1992552 108280 6% 7.04 2.47 16.60 0.47 73.42 4262172 3213 0 4250034 3190 0 29/09/22 23:45:30
33 2409432 1908952 1084 0 0 1992552 108280 6% 7.04 2.48 16.61 0.47 73.40 4387282 3289 0 4422042 3295 0 29/09/22 23:45:31
34 2405644 1908228 1084 0 0 1992552 108280 6% 7.05 2.48 16.62 0.47 73.38 4215168 3178 0 4199754 3156 0 29/09/22 23:45:32
35 2399752 1893388 1084 0 0 1992552 108280 6% 7.06 2.48 16.63 0.47 73.36 4175989 3178 0 4272787 3211 0 29/09/22 23:45:34
36 2394612 1891792 1084 0 0 1992552 108280 6% 7.06 2.48 16.64 0.47 73.34 3981372 3035 0 4058315 3074 0 29/09/22 23:45:35
37 2389448 1886028 1084 0 0 1992552 108280 6% 7.07 2.48 16.66 0.47 73.32 3547323 2729 0 3588181 2749 0 29/09/22 23:45:36
38 2383160 1876168 1084 0 0 1992552 108280 6% 7.08 2.49 16.67 0.47 73.30 4137559 3117 0 4174240 3127 0 29/09/22 23:45:37
39 2379888 1874992 1084 0 0 1992552 108280 6% 7.08 2.49 16.68 0.47 73.28 3613945 2734 0 3641476 2756 0 29/09/22 23:45:38
40 2376436 1865740 1084 0 0 1992552 108280 6% 7.09 2.49 16.68 0.47 73.26 4185498 3169 0 4222856 3164 0 29/09/22 23:45:39
41 2372284 1865500 1084 0 0 1992552 108280 6% 7.10 2.49 16.70 0.47 73.24 4355727 3291 0 4394455 3308 0 29/09/22 23:45:40
42 2366612 1866784 1084 0 0 1992552 108280 6% 7.11 2.49 16.71 0.47 73.22 4456167 3345 0 4444269 3330 0 29/09/22 23:45:41
43 2362152 1866504 1084 0 0 1992552 108280 6% 7.11 2.50 16.72 0.47 73.20 3790665 2891 0 3828372 2910 0 29/09/22 23:45:42
44 2356332 1868296 1084 0 0 1992552 108280 6% 7.12 2.50 16.73 0.47 73.18 4303282 3256 0 4342511 3280 0 29/09/22 23:45:44
45 2352276 1868176 1084 0 0 1992552 108280 6% 7.13 2.50 16.74 0.47 73.16 3958959 2820 0 4013251 2883 0 29/09/22 23:45:45
46 2349584 1867032 1084 0 0 1992552 108280 6% 7.13 2.50 16.74 0.47 73.15 4207707 3161 0 4244979 3200 0 29/09/22 23:45:46
47 2346288 1830972 1084 0 0 1992552 108280 6% 7.14 2.50 16.75 0.47 73.14 4263212 3226 0 4254335 3214 0 29/09/22 23:45:47
48 2340152 1832740 1084 0 0 1992552 108280 6% 7.15 2.50 16.76 0.47 73.12 3567466 2604 0 3584021 2601 0 29/09/22 23:45:48
49 2340488 1828860 1084 0 0 1992552 108280 6% 7.15 2.50 16.77 0.47 73.11 4199271 3166 0 4236507 3181 0 29/09/22 23:45:49
50 2334776 1820892 1084 0 0 1992552 108280 6% 7.16 2.51 16.78 0.47 73.08 4406899 3313 0 4396627 3298 0 29/09/22 23:45:50
51 2328864 1822176 1084 0 0 1992552 108280 6% 7.16 2.51 16.79 0.47 73.07 4326883 3257 0 4329918 3256 0 29/09/22 23:45:51
52 2324360 1812724 1084 0 0 1992552 108280 6% 7.17 2.51 16.80 0.47 73.05 4369963 3284 0 4407374 3288 0 29/09/22 23:45:52
53 2319392 1813028 1084 0 0 1992552 108280 6% 7.18 2.51 16.81 0.47 73.03 2804962 2050 0 2819940 2062 0 29/09/22 23:45:53
54 2320152 1809536 1084 0 0 1992552 108280 6% 7.18 2.51 16.81 0.47 73.02 5134079 3657 0 5154821 3683 0 29/09/22 23:45:54
55 2317688 1807024 1084 0 0 1992552 108280 6% 7.19 2.51 16.82 0.47 73.01 3854810 2896 0 3888031 2899 0 29/09/22 23:45:56
56 2315084 1787024 1084 0 0 1992552 108280 6% 7.19 2.52 16.83 0.47 72.99 4237078 3152 0 4223265 3128 0 29/09/22 23:45:57
57 2310212 1787844 1084 0 0 1992552 108280 6% 7.20 2.52 16.84 0.47 72.97 4058632 3033 0 4041628 3005 0 29/09/22 23:45:58
58 2307804 1786292 1084 0 0 1992552 108280 6% 7.20 2.52 16.85 0.47 72.95 4131899 3098 0 4121336 3075 0 29/09/22 23:45:59
59 2302488 1787360 1084 0 0 1992552 108280 6% 7.21 2.52 16.86 0.47 72.93 3745821 2808 0 3773698 2816 0 29/09/22 23:46:00
60 2299604 1776728 1084 0 0 1992552 108280 6% 7.22 2.52 16.87 0.47 72.91 3783175 2809 0 3811155 2832 0 29/09/22 23:46:01
61 2296216 1766912 1084 0 0 1992552 108280 6% 7.22 2.52 16.88 0.47 72.89 4260847 3224 0 4254248 3193 0 29/09/22 23:46:02
62 2292112 1766452 1084 0 0 1992552 108280 6% 7.23 2.53 16.89 0.47 72.87 4165745 3154 0 4306183 3233 0 29/09/22 23:46:03
63 2287168 1757664 1084 0 0 1992552 108280 6% 7.24 2.53 16.90 0.48 72.85 3678268 2824 0 3718105 2838 0 29/09/22 23:46:04
64 2281276 1759580 1084 0 0 1992552 108280 6% 7.24 2.53 16.91 0.48 72.83 3944932 2990 0 3940899 2977 0 29/09/22 23:46:06
65 2277152 1759532 1084 0 0 1992552 108280 6% 7.25 2.53 16.92 0.48 72.81 3554661 2718 0 3586784 2731 0 29/09/22 23:46:07
66 2271720 1761160 1084 0 0 1992552 108280 6% 7.26 2.53 16.93 0.48 72.79 3376364 2593 0 3359667 2553 0 29/09/22 23:46:08
67 2268296 1743432 1084 0 0 1992552 108280 6% 7.27 2.54 16.94 0.48 72.77 4170626 3143 0 4153126 3107 0 29/09/22 23:46:09
68 2263400 1744024 1084 0 0 1992552 108280 6% 7.27 2.54 16.95 0.48 72.75 3995488 3033 0 4029589 3018 0 29/09/22 23:46:10
69 2260400 1743052 1084 0 0 1992552 108280 6% 7.28 2.54 16.97 0.48 72.74 4420393 3218 0 4451782 3236 0 29/09/22 23:46:11
70 2258136 1732400 1084 0 0 1992552 108280 6% 7.28 2.54 16.97 0.48 72.72 4631508 3497 0 4675618 3488 0 29/09/22 23:46:12
71 2254092 1731872 1084 0 0 1992552 108280 6% 7.29 2.54 16.98 0.48 72.70 4620722 3462 0 4660355 3477 0 29/09/22 23:46:13
72 2248488 1714832 1084 0 0 1992552 108280 6% 7.30 2.54 16.99 0.48 72.68 4360116 3322 0 4361650 3298 0 29/09/22 23:46:14
73 2245436 1713464 1084 0 0 1992552 108280 6% 7.31 2.54 17.00 0.48 72.66 2109133 1649 0 2133493 1642 0 29/09/22 23:46:15
74 2243344 1703920 1084 0 0 1992552 108280 6% 7.31 2.55 17.01 0.48 72.65 4931237 3685 0 5657179 4145 0 29/09/22 23:46:16
75 2242904 1698972 1084 0 0 1992552 108280 6% 7.32 2.55 17.02 0.48 72.63 4016477 3070 0 4013990 3043 0 29/09/22 23:46:18
76 2237740 1699988 1084 0 0 1992552 108280 6% 7.32 2.55 17.03 0.48 72.61 3994894 2828 0 4045428 2862 0 29/09/22 23:46:19
77 2238384 1695288 1084 0 0 1992552 108280 6% 7.33 2.55 17.03 0.48 72.61 4150636 3125 0 4136979 3104 0 29/09/22 23:46:20
78 2234648 1694796 1084 0 0 1992552 108280 6% 7.33 2.55 17.04 0.48 72.59 4258379 3233 0 4345603 3276 0 29/09/22 23:46:21
79 2228676 1691948 1084 0 0 1992552 108280 6% 7.34 2.55 17.05 0.48 72.57 2691872 1984 0 2939357 2143 0 29/09/22 23:46:22
80 2228360 1667148 1084 0 0 1992552 108280 6% 7.34 2.55 17.05 0.48 72.56 4877698 3551 0 4904418 3570 0 29/09/22 23:46:23
81 2225024 1647024 1084 0 0 1992552 108280 6% 7.35 2.56 17.06 0.48 72.55 4976303 3635 0 4896487 3597 0 29/09/22 23:46:24
82 2224028 1636592 1084 0 0 1992552 108280 6% 7.36 2.56 17.07 0.48 72.53 2287226 1753 0 2524917 1923 0 29/09/22 23:46:25
83 2221880 1837876 1084 0 0 1992552 108280 6% 7.36 2.56 17.08 0.48 72.51 5212021 3832 0 5378391 3914 0 29/09/22 23:46:26
84 2218500 1836112 1084 0 0 1992552 108280 6% 7.37 2.56 17.09 0.48 72.50 4288851 3230 0 4275029 3193 0 29/09/22 23:46:27
85 2213084 1837076 1084 0 0 1992552 108280 6% 7.37 2.56 17.10 0.48 72.48 3757985 2804 0 3786104 2811 0 29/09/22 23:46:29
86 2214056 1832528 1084 0 0 1992552 108280 6% 7.38 2.56 17.11 0.49 72.46 4158209 2971 0 4088516 2918 0 29/09/22 23:46:30
87 2213468 1803196 1084 0 0 1992552 108280 6% 7.38 2.56 17.11 0.49 72.45 4294426 3243 0 4515627 3357 0 29/09/22 23:46:31
88 2208832 1803156 1084 0 0 1992552 108280 6% 7.39 2.57 17.12 0.49 72.43 3484798 2632 0 3548858 2651 0 29/09/22 23:46:32
89 2206492 1802100 1084 0 0 1992552 108280 6% 7.39 2.57 17.13 0.49 72.42 4573547 3174 0 3267613 2328 0 29/09/22 23:46:33
90 2208452 1786252 1084 0 0 1992552 108280 6% 7.39 2.57 17.14 0.49 72.41 3950518 2906 0 3920242 2875 0 29/09/22 23:46:34
91 2207000 1783592 1084 0 0 1992552 108280 6% 7.40 2.57 17.14 0.49 72.40 4261695 3226 0 4298698 3230 0 29/09/22 23:46:35
92 2202368 1783748 1084 0 0 1992552 108280 6% 7.41 2.57 17.15 0.49 72.38 4460148 3357 0 4443183 3320 0 29/09/22 23:46:36
93 2198684 1782716 1084 0 0 1992552 108280 6% 7.41 2.57 17.16 0.49 72.36 4094007 3114 0 4076881 3079 0 29/09/22 23:46:37
94 2192864 1784228 1084 0 0 1992552 108280 6% 7.42 2.57 17.17 0.49 72.34 4086261 3089 0 4125423 3098 0 29/09/22 23:46:38
95 2190280 1782540 1084 0 0 1992552 108280 6% 7.43 2.58 17.18 0.49 72.32 3769884 2663 0 3780662 2673 0 29/09/22 23:46:40
96 2192888 1749488 1084 0 0 1992552 108280 6% 7.43 2.58 17.19 0.49 72.31 4168452 3114 0 4206326 3141 0 29/09/22 23:46:41
97 2190324 1748032 1084 0 0 1992552 108280 6% 7.43 2.58 17.20 0.49 72.29 4104187 3009 0 4065862 2969 0 29/09/22 23:46:42
98 2187424 1746780 1084 0 0 1992552 108280 6% 7.44 2.58 17.21 0.49 72.28 4239295 3105 0 4262751 3134 0 29/09/22 23:46:43
99 2192524 1718788 1084 0 0 1992552 108280 6% 7.44 2.58 17.22 0.49 72.26 4356229 3302 0 4353431 3278 0 29/09/22 23:46:44
100 2188084 1718748 1084 0 0 1992552 108280 6% 7.45 2.58 17.23 0.49 72.24 3646262 2777 0 3682610 2783 0 29/09/22 23:46:45
101 2183076 1720192 1084 0 0 1992552 108280 6% 7.46 2.59 17.24 0.49 72.23 4031877 3020 0 4150930 3089 0 29/09/22 23:46:46
102 2180756 1718248 1084 0 0 1992552 108280 6% 7.46 2.59 17.25 0.49 72.21 3101065 2289 0 3121851 2282 0 29/09/22 23:46:47
103 2180608 1714872 1084 0 0 1992552 108280 6% 7.46 2.59 17.25 0.49 72.20 4599950 3292 0 4601845 3281 0 29/09/22 23:46:48
104 2182832 1708104 1084 0 0 1992552 108280 6% 7.47 2.59 17.26 0.49 72.19 4514769 3361 0 4510588 3362 0 29/09/22 23:46:49
105 2179372 1706788 1084 0 0 1992552 108280 6% 7.47 2.59 17.27 0.49 72.18 3858079 2760 0 3947251 2832 0 29/09/22 23:46:51
106 2186204 1696036 1084 0 0 1992552 108280 6% 7.48 2.59 17.27 0.49 72.17 4251831 3009 0 4284404 3030 0 29/09/22 23:46:52
107 2190948 1660640 1084 0 0 1992552 108280 6% 7.48 2.59 17.27 0.49 72.16 4059516 3063 0 4051822 3054 0 29/09/22 23:46:53
108 2188132 1655388 1084 0 0 1992552 108280 6% 7.49 2.59 17.28 0.49 72.14 4392740 3331 0 4564910 3430 0 29/09/22 23:46:54
109 2184608 1648780 1084 0 0 1992552 108280 6% 7.49 2.60 17.29 0.49 72.12 4332260 3274 0 4326957 3261 0 29/09/22 23:46:55
110 2181632 1647260 1084 0 0 1992552 108280 6% 7.50 2.60 17.30 0.49 72.10 3762790 2868 0 3823374 2901 0 29/09/22 23:46:56
111 2176772 1648364 1084 0 0 1992552 108280 6% 7.51 2.60 17.31 0.49 72.08 3996047 2869 0 3984772 2873 0 29/09/22 23:46:57
112 2184164 1613484 1084 0 0 1992552 108280 6% 7.51 2.60 17.32 0.49 72.07 4224247 3178 0 4226230 3168 0 29/09/22 23:46:58
113 2181100 1608276 1084 0 0 1992552 108280 6% 7.52 2.60 17.33 0.50 72.05 3820938 2885 0 3675424 2779 0 29/09/22 23:46:59
114 2178324 1607088 1084 0 0 1992552 108280 6% 7.52 2.61 17.34 0.50 72.03 3901911 2956 0 4082078 3064 0 29/09/22 23:47:01
115 2180908 1590944 1084 0 0 1992552 108280 6% 7.53 2.61 17.35 0.50 72.02 4554481 3260 0 4575692 3265 0 29/09/22 23:47:02
116 2178960 1588408 1084 0 0 1992552 108280 6% 7.53 2.61 17.35 0.50 72.01 2987816 2253 0 2675251 2055 0 29/09/22 23:47:03
117 2177504 1586616 1084 0 0 1992552 108280 6% 7.54 2.61 17.36 0.50 71.99 3957176 2911 0 3982250 2908 0 29/09/22 23:47:04
118 2175512 1584920 1084 0 0 1992552 108280 6% 7.54 2.61 17.37 0.50 71.98 3631372 2698 0 3664318 2710 0 29/09/22 23:47:05
119 2174720 1581856 1084 0 0 1992552 108280 6% 7.55 2.61 17.38 0.50 71.96 4074800 3038 0 4064222 3023 0 29/09/22 23:47:06
120 2180212 1554364 1084 0 0 1992552 108280 6% 7.56 2.61 17.39 0.50 71.94 3918815 2989 0 3917603 2974 0 29/09/22 23:47:07
121 2177004 1553520 1084 0 0 1992552 108280 6% 7.56 2.61 17.40 0.50 71.92 3151148 2367 0 3172903 2388 0 29/09/22 23:47:08
122 2173388 1554032 1084 0 0 1992552 108280 6% 7.56 2.62 17.41 0.50 71.90 4567449 3349 0 4596701 3352 0 29/09/22 23:47:09
123 2174516 1548400 1084 0 0 1992552 108280 6% 7.57 2.62 17.42 0.50 71.89 4124295 3125 0 4152409 3132 0 29/09/22 23:47:10
124 2172512 1537344 1084 0 0 1992552 108280 6% 7.58 2.62 17.43 0.50 71.87 3917463 2927 0 3944453 2927 0 29/09/22 23:47:11
125 2172216 1533296 1084 0 0 1992552 108280 6% 7.58 2.62 17.43 0.50 71.86 3342492 2573 0 3343258 2551 0 29/09/22 23:47:13
126 2180488 1521200 1084 0 0 1992552 108280 6% 7.59 2.62 17.44 0.50 71.84 3570765 2754 0 3601555 2747 0 29/09/22 23:47:14
127 2175724 1522540 1084 0 0 1992552 108280 6% 7.60 2.62 17.45 0.50 71.82 3710152 2841 0 3780645 2876 0 29/09/22 23:47:15
128 2178940 1498488 1084 0 0 1992552 108280 6% 7.60 2.63 17.46 0.50 71.80 3049895 2391 0 3081290 2363 0 29/09/22 23:47:16
129 2173892 1500572 1084 0 0 1992552 108280 6% 7.61 2.63 17.47 0.50 71.78 4653746 3338 0 4622387 3313 0 29/09/22 23:47:17
130 2176908 1492936 1084 0 0 1992552 108280 6% 7.61 2.63 17.48 0.50 71.78 4258119 3217 0 4254741 3185 0 29/09/22 23:47:18
131 2175272 1489928 1084 0 0 1992552 108280 6% 7.62 2.63 17.49 0.50 71.76 2334803 1785 0 2224547 1706 0 29/09/22 23:47:19
132 2195316 1467124 1084 0 0 1992552 108280 6% 7.63 2.63 17.49 0.50 71.75 3843531 2772 0 5724007 4014 0 29/09/22 23:47:20
133 2197612 1459300 1084 0 0 1992552 108280 6% 7.63 2.63 17.49 0.50 71.74 4085375 3084 0 4129419 3087 0 29/09/22 23:47:21
134 2203320 1423988 1084 0 0 1992552 108280 6% 7.64 2.64 17.50 0.50 71.72 3245556 2368 0 3059395 2244 0 29/09/22 23:47:22
135 2202400 1420920 1084 0 0 1992552 108280 6% 7.64 2.64 17.50 0.50 71.71 4139337 3130 0 4175690 3136 0 29/09/22 23:47:24
136 2200124 1418988 1084 0 0 1992552 108280 6% 7.64 2.64 17.52 0.50 71.70 3733860 2831 0 3767248 2839 0 29/09/22 23:47:25
137 2194064 1421104 1084 0 0 1992552 108280 6% 7.65 2.64 17.53 0.50 71.68 3821589 2879 0 3850612 2884 0 29/09/22 23:47:26
138 2194092 1381808 1084 0 0 1992552 108280 6% 7.66 2.64 17.53 0.50 71.66 2848675 2022 0 2857171 2031 0 29/09/22 23:47:27
139 2197648 1578860 1084 0 0 1992552 108280 6% 7.66 2.64 17.54 0.51 71.65 4167862 3044 0 4193430 3037 0 29/09/22 23:47:28
140 2203172 1569548 1084 0 0 1992552 108280 6% 7.66 2.64 17.55 0.51 71.64 5004355 3529 0 4970168 3505 0 29/09/22 23:47:29
141 2206988 1558944 1084 0 0 1992552 108280 6% 7.67 2.64 17.55 0.51 71.63 3957587 3022 0 3949881 2994 0 29/09/22 23:47:30
142 2201180 1560804 1084 0 0 1992552 108280 6% 7.67 2.65 17.56 0.51 71.61 3502289 2681 0 3496590 2650 0 29/09/22 23:47:31
143 2197432 1560976 1084 0 0 1992552 108280 6% 7.68 2.65 17.57 0.51 71.59 2566721 1884 0 2584502 1903 0 29/09/22 23:47:32
144 2196584 1558824 1084 0 0 1992552 108280 6% 7.68 2.65 17.58 0.51 71.58 5755132 4200 0 5784829 4199 0 29/09/22 23:47:33
145 2216956 1506608 1084 0 0 1992552 108280 6% 7.69 2.65 17.58 0.51 71.57 4248101 3260 0 4295703 3262 0 29/09/22 23:47:34
146 2211776 1507480 1084 0 0 1992552 108280 6% 7.69 2.65 17.59 0.51 71.55 4028840 3041 0 4060381 3034 0 29/09/22 23:47:36
147 2237408 1477752 1084 0 0 1992552 108280 6% 7.70 2.65 17.60 0.51 71.53 3200242 2324 0 3220561 2359 0 29/09/22 23:47:37
148 2236844 1475288 1084 0 0 1992552 108280 6% 7.70 2.66 17.61 0.51 71.52 4111320 2825 0 4118047 2841 0 29/09/22 23:47:38
149 2241396 1466852 1084 0 0 1992552 108280 6% 7.70 2.66 17.61 0.51 71.52 4434898 3196 0 4370934 3144 0 29/09/22 23:47:39
150 2241968 1461836 1084 0 0 1992552 108280 6% 7.70 2.66 17.62 0.51 71.51 4058663 3051 0 4046940 3023 0 29/09/22 23:47:40
151 2238020 1456720 1084 0 0 1992552 108280 6% 7.71 2.66 17.62 0.51 71.49 4418264 3259 0 4505808 3301 0 29/09/22 23:47:41
152 2241116 1427656 1084 0 0 1992552 108280 6% 7.72 2.66 17.63 0.51 71.47 4206515 3137 0 4180969 3102 0 29/09/22 23:47:42
153 2236228 1428036 1084 0 0 1992552 108280 6% 7.73 2.66 17.64 0.51 71.45 1773602 1395 0 1762168 1376 0 29/09/22 23:47:43
154 2253272 1389328 1084 0 0 1992552 108280 6% 7.73 2.66 17.65 0.51 71.44 4178127 2994 0 4201076 3007 0 29/09/22 23:47:44
155 2268264 1369636 1084 0 0 1992552 108280 6% 7.74 2.66 17.65 0.51 71.44 2937109 2233 0 2964603 2240 0 29/09/22 23:47:45
156 2266808 1368256 1084 0 0 1992552 108280 6% 7.74 2.66 17.66 0.51 71.42 4869690 3520 0 4855733 3504 0 29/09/22 23:47:46
157 2265268 1365060 1084 0 0 1992552 108280 6% 7.74 2.67 17.67 0.51 71.40 3630245 2602 0 2268469 1697 0 29/09/22 23:47:48
158 2263900 1362400 1084 0 0 1992552 108280 6% 7.75 2.67 17.68 0.51 71.39 4029316 2930 0 4049203 2948 0 29/09/22 23:47:49
159 2264724 1357224 1084 0 0 1992552 108280 6% 7.75 2.67 17.68 0.51 71.38 4254528 3229 0 4252573 3223 0 29/09/22 23:47:50
160 2289868 1327488 1084 0 0 1992552 108280 6% 7.76 2.67 17.69 0.51 71.36 3626091 2768 0 3661358 2785 0 29/09/22 23:47:51
161 2284180 1329496 1084 0 0 1992552 108280 6% 7.77 2.67 17.70 0.51 71.34 3368048 2555 0 3391621 2553 0 29/09/22 23:47:52
162 2282524 1327780 1084 0 0 1992552 108280 6% 7.77 2.67 17.71 0.51 71.33 3340522 2502 0 3364389 2513 0 29/09/22 23:47:53
163 2288444 1283632 1084 0 0 1992552 108280 6% 7.78 2.68 17.71 0.51 71.32 4217505 3198 0 4226659 3196 0 29/09/22 23:47:54
164 2283000 1284868 1084 0 0 1992552 108280 6% 7.78 2.68 17.72 0.51 71.30 3647324 2786 0 3683157 2792 0 29/09/22 23:47:55
165 2279272 1284908 1084 0 0 1992552 108280 6% 7.79 2.68 17.73 0.51 71.28 3950787 3016 0 3953497 3012 0 29/09/22 23:47:56
166 2275572 1284568 1084 0 0 1992552 108280 6% 7.79 2.68 17.74 0.52 71.26 4139146 3145 0 4178899 3159 0 29/09/22 23:47:58
167 2294504 1260944 1084 0 0 1992552 108280 6% 7.80 2.68 17.75 0.52 71.24 3773533 2904 0 3810882 2907 0 29/09/22 23:47:59
168 2288784 1263092 1084 0 0 1992552 108280 6% 7.81 2.68 17.76 0.52 71.23 4176515 3034 0 4203374 3034 0 29/09/22 23:48:00
169 2290056 1257776 1084 0 0 1992552 108280 6% 7.81 2.69 17.76 0.52 71.22 3635515 2763 0 3615975 2741 0 29/09/22 23:48:01
170 2287624 1256020 1084 0 0 1992552 108280 6% 7.82 2.69 17.77 0.52 71.20 4110315 3113 0 4148714 3128 0 29/09/22 23:48:02
171 2323596 1175796 1084 0 0 1992552 108280 6% 7.83 2.69 17.78 0.52 71.18 3291303 2405 0 3310728 2450 0 29/09/22 23:48:03
172 2323440 1172652 1084 0 0 1992552 108280 6% 7.83 2.69 17.78 0.52 71.17 4134290 3040 0 4166902 3063 0 29/09/22 23:48:04
173 2323948 1168236 1084 0 0 1992552 108280 6% 7.84 2.69 17.79 0.52 71.16 4748360 3424 0 4773681 3453 0 29/09/22 23:48:05
174 2328368 1159124 1084 0 0 1992552 108280 6% 7.84 2.69 17.79 0.52 71.15 3554015 2651 0 3581691 2666 0 29/09/22 23:48:06
175 2327064 1156936 1084 0 0 1992552 108280 6% 7.84 2.69 17.80 0.52 71.14 3808497 2839 0 3784597 2810 0 29/09/22 23:48:07
176 2324708 1155180 1084 0 0 1992552 108280 6% 7.85 2.70 17.81 0.52 71.12 4105342 3072 0 4142208 3090 0 29/09/22 23:48:08
177 2323024 1151864 1084 0 0 1992552 108280 6% 7.86 2.70 17.82 0.52 71.10 4087418 3065 0 4121356 3077 0 29/09/22 23:48:10
178 2326788 1143540 1084 0 0 1992552 108280 6% 7.86 2.70 17.83 0.52 71.08 3925288 3004 0 3965822 3017 0 29/09/22 23:48:11
179 2357408 1108984 1084 0 0 1992552 108280 6% 7.87 2.70 17.84 0.52 71.07 3340552 2468 0 3361121 2463 0 29/09/22 23:48:12
