ID CpuUsr CpuSys CpuGst CpuWait CpuPerc MinFlt MajFlt %MEM Threads Swap RSS Size Data Hora
1 0.00 2.00 0.00 0.00 2.00 0.00 0.00 30.98 65 0 1885100 3537640 28/09/22 21:03:23
2 0.00 1.00 0.00 0.00 1.00 0.00 0.00 30.98 65 0 1885100 3537640 28/09/22 21:03:25
3 0.00 1.00 0.00 0.00 1.00 0.00 0.00 30.98 65 0 1885100 3537640 28/09/22 21:03:27
4 1.00 1.00 0.00 0.00 2.00 0.00 0.00 30.98 65 0 1885100 3537640 28/09/22 21:03:29
5 0.00 0.00 0.00 0.00 0.00 0.00 0.00 30.98 65 0 1885100 3537640 28/09/22 21:03:31
6 0.99 0.99 0.00 0.00 1.98 0.00 0.00 30.98 65 0 1885100 3537640 28/09/22 21:03:33
7 1.00 1.00 0.00 0.00 2.00 0.00 0.00 30.98 65 0 1885100 3537640 28/09/22 21:03:35
8 1.00 0.00 0.00 0.00 1.00 0.00 0.00 30.98 65 0 1885100 3537640 28/09/22 21:03:37
9 0.99 0.00 0.00 0.00 0.99 0.00 0.00 30.98 65 0 1885100 3537640 28/09/22 21:03:39
10 0.00 0.00 0.00 0.00 0.00 0.00 0.00 30.98 65 0 1885100 3537640 28/09/22 21:03:41
11 0.00 0.00 0.00 0.00 0.00 0.00 0.00 30.98 65 0 1885100 3537640 28/09/22 21:03:43
12 0.00 0.00 0.00 0.00 0.00 0.00 0.00 30.98 65 0 1885100 3537640 28/09/22 21:03:45
13 0.00 0.00 0.00 0.00 0.00 0.00 0.00 30.98 65 0 1885100 3537640 28/09/22 21:03:47
14 3.96 6.93 0.00 0.00 10.89 0.00 0.00 30.98 66 0 1885100 3537640 28/09/22 21:03:49
15 22.00 3.00 0.00 0.00 25.00 2.00 0.00 30.97 67 0 1884124 3537640 28/09/22 21:03:52
16 18.00 16.00 0.00 0.00 34.00 4.00 0.00 30.95 67 0 1883140 3537640 28/09/22 21:03:54
17 23.00 10.00 0.00 0.00 33.00 0.00 0.00 30.95 67 0 1883140 3537640 28/09/22 21:03:56
18 30.00 5.00 0.00 0.00 35.00 31.00 0.00 30.94 67 0 1882416 3537640 28/09/22 21:03:58
19 21.00 8.00 0.00 0.00 29.00 2.00 0.00 30.92 67 0 1881392 3537640 28/09/22 21:04:00
20 14.00 5.00 0.00 0.00 19.00 0.00 0.00 30.92 67 0 1881392 3537640 28/09/22 21:04:02
21 25.00 11.00 0.00 0.00 36.00 2.00 0.00 30.90 67 0 1880360 3537640 28/09/22 21:04:04
22 25.00 24.00 0.00 0.00 49.00 57.00 0.00 30.93 67 0 1882064 3537640 28/09/22 21:04:06
23 22.77 1.98 0.00 0.00 24.75 35.64 0.00 30.92 67 0 1881296 3537640 28/09/22 21:04:08
24 17.00 3.00 0.00 0.00 20.00 19.00 0.00 30.91 67 0 1880684 3537640 28/09/22 21:04:10
25 16.00 14.00 0.00 0.00 30.00 36.00 0.00 30.90 67 0 1880300 3537640 28/09/22 21:04:12
26 31.00 4.00 0.00 0.00 35.00 217.00 0.00 30.92 67 0 1881296 3537640 28/09/22 21:04:14
27 18.00 7.00 0.00 0.00 25.00 24.00 0.00 30.91 67 0 1880636 3537640 28/09/22 21:04:16
28 22.00 8.00 0.00 0.00 30.00 6.00 0.00 30.90 67 0 1879908 3537640 28/09/22 21:04:18
29 19.00 9.00 0.00 0.00 28.00 408.00 0.00 30.93 67 0 1881960 3537640 28/09/22 21:04:20
30 27.00 5.00 0.00 0.00 32.00 122.00 0.00 30.93 67 0 1881756 3537640 28/09/22 21:04:22
31 9.00 6.00 0.00 0.00 15.00 165.00 0.00 30.93 67 0 1882060 3537640 28/09/22 21:04:24
32 21.00 7.00 0.00 0.00 28.00 0.00 0.00 30.92 67 0 1881644 3537640 28/09/22 21:04:26
33 18.00 10.00 0.00 0.00 28.00 0.00 0.00 30.93 67 0 1881816 3537640 28/09/22 21:04:28
34 32.00 8.00 0.00 0.00 40.00 123.00 0.00 30.93 67 0 1882160 3537640 28/09/22 21:04:30
35 32.00 8.00 0.00 0.00 40.00 275.00 0.00 30.94 68 0 1882416 3537640 28/09/22 21:04:32
36 27.00 2.00 0.00 0.00 29.00 151.00 0.00 30.94 68 0 1882608 3537640 28/09/22 21:04:34
37 13.00 14.00 0.00 0.00 27.00 0.00 0.00 30.93 68 0 1881892 3537640 28/09/22 21:04:36
38 23.00 9.00 0.00 0.00 32.00 0.00 0.00 30.92 68 0 1882228 3537640 28/09/22 21:04:38
39 9.00 11.00 0.00 0.00 20.00 82.00 0.00 30.94 68 0 1882528 3537640 28/09/22 21:04:40
40 21.00 4.00 0.00 0.00 25.00 14.00 0.00 30.94 68 0 1882452 3537640 28/09/22 21:04:42
41 20.00 15.00 0.00 0.00 35.00 1180.00 0.00 31.03 68 0 1887996 3537640 28/09/22 21:04:44
42 21.78 5.94 0.00 0.00 27.72 0.00 0.00 31.01 68 0 1887000 3537640 28/09/22 21:04:46
43 20.00 6.00 0.00 0.00 26.00 0.00 0.00 31.02 68 0 1887368 3537640 28/09/22 21:04:48
44 20.00 8.00 0.00 0.00 28.00 0.00 0.00 31.03 68 0 1888160 3537640 28/09/22 21:04:50
45 17.00 6.00 0.00 0.00 23.00 48.00 0.00 31.03 68 0 1888204 3537640 28/09/22 21:04:53
46 21.00 7.00 0.00 0.00 28.00 0.00 0.00 31.02 68 0 1887452 3537640 28/09/22 21:04:55
47 15.00 8.00 0.00 0.00 23.00 160.00 0.00 31.03 68 0 1888240 3537640 28/09/22 21:04:57
48 18.00 11.00 0.00 0.00 29.00 45.00 0.00 31.04 68 0 1888504 3537640 28/09/22 21:04:59
49 25.74 14.85 0.00 0.00 40.59 437.62 0.00 31.05 68 0 1889288 3537640 28/09/22 21:05:01
50 20.00 8.00 0.00 0.00 28.00 0.00 0.00 31.05 67 0 1889288 3537640 28/09/22 21:05:03
51 27.00 3.00 0.00 0.00 30.00 89.00 0.00 31.05 67 0 1889300 3537640 28/09/22 21:05:05
52 15.00 13.00 0.00 0.00 28.00 17.00 0.00 31.04 67 0 1888644 3537640 28/09/22 21:05:07
53 23.00 6.00 0.00 0.00 29.00 116.00 0.00 31.04 67 0 1888760 3537640 28/09/22 21:05:09
54 32.00 1.00 0.00 0.00 33.00 294.00 0.00 31.05 67 0 1889372 3537640 28/09/22 21:05:11
55 18.00 5.00 0.00 0.00 23.00 275.00 0.00 31.05 67 0 1889372 3537640 28/09/22 21:05:13
56 30.00 15.00 0.00 0.00 45.00 3.00 0.00 31.05 67 0 1889260 3537640 28/09/22 21:05:15
57 17.00 6.00 0.00 0.00 23.00 35.00 0.00 31.04 67 0 1888556 3537640 28/09/22 21:05:17
58 27.00 13.00 0.00 0.00 40.00 190.00 0.00 31.04 67 0 1888664 3537640 28/09/22 21:05:19
59 30.00 9.00 0.00 0.00 39.00 177.00 0.00 31.05 67 0 1889156 3537640 28/09/22 21:05:21
60 10.00 11.00 0.00 0.00 21.00 154.00 0.00 31.05 67 0 1889040 3537640 28/09/22 21:05:23
61 18.00 6.00 0.00 0.00 24.00 10.00 0.00 31.06 67 0 1890072 3537640 28/09/22 21:05:25
62 27.00 10.00 0.00 0.00 37.00 40.00 0.00 31.07 68 0 1890340 3537640 28/09/22 21:05:27
63 19.00 1.00 0.00 0.00 20.00 0.00 0.00 31.06 68 0 1889724 3537640 28/09/22 21:05:29
64 22.77 3.96 0.00 0.00 26.73 257.43 0.00 31.06 68 0 1889908 3537640 28/09/22 21:05:31
65 20.00 7.00 0.00 0.00 27.00 0.00 0.00 31.04 68 0 1888896 3537640 28/09/22 21:05:33
66 17.00 9.00 0.00 0.00 26.00 206.00 0.00 31.04 68 0 1888888 3537640 28/09/22 21:05:35
67 12.87 15.84 0.00 0.00 28.71 220.79 0.00 31.05 69 0 1889072 3537640 28/09/22 21:05:37
68 19.00 7.00 0.00 0.00 26.00 0.00 0.00 31.05 69 0 1889072 3537640 28/09/22 21:05:39
69 20.00 10.00 0.00 0.00 30.00 0.00 0.00 31.07 69 0 1890392 3537640 28/09/22 21:05:41
70 10.00 7.00 0.00 0.00 17.00 8.00 0.00 31.07 69 0 1890388 3537640 28/09/22 21:05:43
71 25.00 13.00 0.00 0.00 38.00 66.00 0.00 31.05 69 0 1889344 3537640 28/09/22 21:05:45
72 19.00 7.00 0.00 0.00 26.00 152.00 0.00 31.03 69 0 1887964 3537640 28/09/22 21:05:47
73 13.00 8.00 0.00 0.00 21.00 18.00 0.00 31.05 69 0 1889284 3537640 28/09/22 21:05:49
74 11.00 5.00 0.00 0.00 16.00 0.00 0.00 31.06 69 0 1890072 3537640 28/09/22 21:05:51
75 17.00 1.00 0.00 0.00 18.00 1.00 0.00 31.06 69 0 1890072 3537640 28/09/22 21:05:54
76 29.00 9.00 0.00 0.00 38.00 70.00 0.00 31.07 69 0 1890528 3537640 28/09/22 21:05:56
77 20.00 6.00 0.00 0.00 26.00 120.00 0.00 31.06 69 0 1890060 3537640 28/09/22 21:05:58
78 7.92 5.94 0.00 0.00 13.86 7.92 0.00 31.06 69 0 1890172 3537640 28/09/22 21:06:00
79 13.00 5.00 0.00 0.00 18.00 419.00 0.00 31.07 69 0 1890284 3537640 28/09/22 21:06:02
80 13.00 10.00 0.00 0.00 23.00 7.00 0.00 31.07 69 0 1890284 3537640 28/09/22 21:06:04
81 21.00 7.00 0.00 0.00 28.00 1.00 0.00 31.07 68 0 1890284 3537640 28/09/22 21:06:06
82 19.00 5.00 0.00 0.00 24.00 1101.00 0.00 31.13 68 0 1894436 3537640 28/09/22 21:06:08
83 21.00 7.00 0.00 0.00 28.00 0.00 0.00 31.13 68 0 1893860 3537640 28/09/22 21:06:10
84 12.00 8.00 0.00 0.00 20.00 64.00 0.00 31.11 68 0 1893048 3537640 28/09/22 21:06:12
85 33.00 11.00 0.00 0.00 44.00 6.00 0.00 31.12 68 0 1893292 3537640 28/09/22 21:06:14
86 20.79 8.91 0.00 0.00 29.70 307.92 0.00 31.14 68 0 1894612 3537640 28/09/22 21:06:16
87 43.00 3.00 0.00 0.00 46.00 73.00 0.00 31.14 68 0 1894852 3537640 28/09/22 21:06:18
88 12.00 7.00 0.00 0.00 19.00 16.00 0.00 31.13 68 0 1894436 3537640 28/09/22 21:06:20
89 29.00 16.00 0.00 0.00 45.00 414.00 0.00 31.14 68 0 1894608 3537640 28/09/22 21:06:22
90 30.00 2.00 0.00 0.00 32.00 0.00 0.00 31.11 68 0 1892720 3537640 28/09/22 21:06:24
91 11.00 4.00 0.00 0.00 15.00 11.00 0.00 31.28 68 0 1903276 3551608 28/09/22 21:06:26
92 11.00 5.00 0.00 0.00 16.00 436.00 0.00 31.42 68 0 1911620 3555244 28/09/22 21:06:28
93 28.00 6.00 0.00 0.00 34.00 4.00 0.00 31.42 68 0 1911620 3555244 28/09/22 21:06:30
94 5.94 2.97 0.00 0.00 8.91 398.02 0.00 31.44 68 0 1913204 3556268 28/09/22 21:06:32
95 1.00 1.00 0.00 0.00 2.00 0.00 0.00 31.44 68 0 1913204 3556268 28/09/22 21:06:34
96 2.00 0.00 0.00 0.00 2.00 0.00 0.00 31.44 68 0 1913204 3556268 28/09/22 21:06:36
97 10.00 12.00 0.00 0.00 22.00 283.00 0.00 31.46 68 0 1914180 3557292 28/09/22 21:06:38
98 0.00 1.00 0.00 0.00 1.00 0.00 0.00 31.46 68 0 1914180 3558316 28/09/22 21:06:40
99 0.00 2.00 0.00 0.00 2.00 0.00 0.00 31.46 68 0 1914180 3560272 28/09/22 21:06:42
100 2.00 0.00 0.00 0.00 2.00 0.00 0.00 31.46 68 0 1914180 3560272 28/09/22 21:06:44
101 2.00 0.00 0.00 0.00 2.00 24.00 0.00 31.46 68 0 1914180 3560272 28/09/22 21:06:46
102 1.00 0.00 0.00 0.00 1.00 0.00 0.00 31.46 68 0 1914180 3560272 28/09/22 21:06:48
103 0.00 1.00 0.00 0.00 1.00 0.00 0.00 31.46 68 0 1914180 3560272 28/09/22 21:06:51
104 2.00 0.00 0.00 0.00 2.00 0.00 0.00 31.46 68 0 1914180 3560272 28/09/22 21:06:53
105 0.00 1.00 0.00 0.00 1.00 0.00 0.00 31.46 68 0 1914180 3560272 28/09/22 21:06:55
106 1.00 0.00 0.00 0.00 1.00 0.00 0.00 31.46 68 0 1914180 3560272 28/09/22 21:06:57
107 1.00 1.00 0.00 0.00 2.00 0.00 0.00 31.46 68 0 1914180 3560272 28/09/22 21:06:59
108 0.00 1.00 0.00 0.00 1.00 0.00 0.00 31.46 65 0 1914316 3560272 28/09/22 21:07:01
109 2.00 0.00 0.00 0.00 2.00 0.00 0.00 31.46 65 0 1914316 3560272 28/09/22 21:07:03
110 1.00 0.00 0.00 0.00 1.00 0.00 0.00 31.46 65 0 1914316 3560272 28/09/22 21:07:05
111 1.00 1.00 0.00 0.00 2.00 0.00 0.00 31.46 65 0 1914316 3560272 28/09/22 21:07:07
112 0.00 0.00 0.00 0.00 0.00 0.00 0.00 31.46 65 0 1914316 3560272 28/09/22 21:07:09
113 1.00 0.00 0.00 0.00 1.00 0.00 0.00 31.46 65 0 1914316 3560272 28/09/22 21:07:11
114 1.00 0.00 0.00 0.00 1.00 0.00 0.00 31.46 65 0 1914316 3560272 28/09/22 21:07:13
115 1.00 0.00 0.00 0.00 1.00 0.00 0.00 31.46 65 0 1914316 3560272 28/09/22 21:07:15
