ID CpuUsr CpuSys CpuGst CpuWait CpuPerc MinFlt MajFlt %MEM Threads Swap RSS Size Data Hora
1 1.00 0.00 0.00 0.00 1.00 0.00 0.00 1.85 64 0 112408 1800296 05/10/22 22:36:55
2 0.00 1.00 0.00 0.00 1.00 0.00 0.00 1.85 64 0 112408 1800296 05/10/22 22:36:57
3 0.00 1.00 0.00 0.00 1.00 0.00 0.00 1.85 64 0 112408 1800296 05/10/22 22:36:59
4 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.85 64 0 112408 1800296 05/10/22 22:37:01
5 1.00 0.00 0.00 0.00 1.00 0.00 0.00 1.85 65 0 112408 1800296 05/10/22 22:37:03
6 1.00 0.00 0.00 0.00 1.00 2.00 0.00 1.85 65 0 112408 1800296 05/10/22 22:37:05
7 1.00 0.00 0.00 0.00 1.00 0.00 0.00 1.85 65 0 112408 1800296 05/10/22 22:37:07
8 1.00 0.00 0.00 0.00 1.00 0.00 0.00 1.85 65 0 112408 1800296 05/10/22 22:37:09
9 0.00 1.00 0.00 0.00 1.00 0.00 0.00 1.85 65 0 112408 1800296 05/10/22 22:37:11
10 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.85 65 0 112408 1800296 05/10/22 22:37:13
11 1.00 0.00 0.00 0.00 1.00 1.00 0.00 1.85 65 0 112408 1800296 05/10/22 22:37:16
12 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.85 65 0 112408 1800296 05/10/22 22:37:18
13 2.00 0.00 0.00 0.00 2.00 11.00 0.00 1.85 65 0 112408 1800296 05/10/22 22:37:20
14 14.00 12.00 0.00 0.00 26.00 13982.00 0.00 2.73 66 0 165876 1867192 05/10/22 22:37:22
15 16.00 0.00 0.00 0.00 16.00 1349.00 0.00 2.86 66 0 173988 1867192 05/10/22 22:37:24
16 15.00 0.00 0.00 0.00 15.00 1695.00 0.00 3.10 66 0 188720 1867192 05/10/22 22:37:26
17 38.00 0.00 0.00 0.00 38.00 2731.00 0.00 3.36 66 0 204588 1899964 05/10/22 22:37:28
18 36.00 0.00 0.00 0.00 36.00 5672.00 0.00 3.88 67 0 236124 1917100 05/10/22 22:37:30
19 32.00 0.00 0.00 0.00 32.00 3501.00 0.00 4.09 67 0 248780 1949872 05/10/22 22:37:32
20 33.00 0.00 0.00 0.00 33.00 2946.00 0.00 4.42 67 0 269088 1949872 05/10/22 22:37:34
21 26.00 5.00 0.00 0.00 31.00 1187.00 0.00 4.73 67 0 287800 1964864 05/10/22 22:37:36
22 26.00 5.00 0.00 0.00 31.00 1617.00 0.00 5.11 68 0 310904 2010768 05/10/22 22:37:38
23 29.70 2.97 0.00 0.00 32.67 4445.54 0.00 5.55 68 0 337728 2048476 05/10/22 22:37:40
24 31.00 8.00 0.00 0.00 39.00 5094.00 0.00 5.94 68 0 361064 2048476 05/10/22 22:37:42
25 33.00 7.00 0.00 0.00 40.00 6839.00 0.00 6.37 68 0 387732 2093352 05/10/22 22:37:44
26 25.00 2.00 0.00 0.00 27.00 2592.00 0.00 6.49 68 0 395116 2093352 05/10/22 22:37:46
27 15.00 12.00 0.00 0.00 27.00 292.00 0.00 6.94 68 0 422568 2132268 05/10/22 22:37:48
28 26.00 8.00 0.00 0.00 34.00 1970.00 0.00 7.14 68 0 434528 2132268 05/10/22 22:37:50
29 15.00 8.00 0.00 0.00 23.00 1365.00 0.00 7.56 68 0 460068 2169044 05/10/22 22:37:52
30 27.00 9.00 0.00 0.00 36.00 3894.00 0.00 7.93 68 0 482684 2169044 05/10/22 22:37:54
31 23.00 6.00 0.00 0.00 29.00 3671.00 0.00 8.19 68 0 498140 2180032 05/10/22 22:37:56
32 24.00 8.00 0.00 0.00 32.00 99.00 0.00 8.50 68 0 517060 2218856 05/10/22 22:37:58
33 34.00 5.00 0.00 0.00 39.00 6591.00 0.00 8.98 68 0 546636 2260660 05/10/22 22:38:00
34 35.00 3.00 0.00 0.00 38.00 4973.00 0.00 9.26 68 0 563720 2260660 05/10/22 22:38:02
35 21.00 3.00 0.00 0.00 24.00 4326.00 0.00 9.51 68 0 578696 2262616 05/10/22 22:38:04
36 30.00 6.00 0.00 0.00 36.00 4125.00 0.00 9.85 68 0 600328 2281520 05/10/22 22:38:06
37 25.00 5.00 0.00 0.00 30.00 253.00 0.00 10.08 68 0 613344 2318296 05/10/22 22:38:08
38 20.00 2.00 0.00 0.00 22.00 3115.00 0.00 10.38 68 0 632392 2318296 05/10/22 22:38:10
39 17.00 10.00 0.00 0.00 27.00 8384.00 0.00 11.09 68 0 674604 2365128 05/10/22 22:38:13
40 28.00 3.00 0.00 0.00 31.00 1454.00 0.00 11.09 68 0 674944 2365128 05/10/22 22:38:15
41 34.00 8.00 0.00 0.00 42.00 8056.00 0.00 11.70 68 0 711692 2403768 05/10/22 22:38:17
42 27.00 1.00 0.00 0.00 28.00 865.00 0.00 11.70 68 0 712072 2403768 05/10/22 22:38:19
43 23.00 11.00 0.00 0.00 34.00 2568.00 0.00 12.01 68 0 730804 2413640 05/10/22 22:38:21
44 21.78 7.92 0.00 0.00 29.70 756.44 0.00 12.26 68 0 745988 2428916 05/10/22 22:38:23
45 24.00 6.00 0.00 0.00 30.00 74.00 0.00 12.40 67 0 754748 2436832 05/10/22 22:38:25
46 36.00 4.00 0.00 0.00 40.00 4613.00 0.00 12.67 67 0 770828 2477768 05/10/22 22:38:27
47 31.00 2.00 0.00 0.00 33.00 626.00 0.00 12.84 67 0 782696 2477768 05/10/22 22:38:29
48 20.00 4.00 0.00 0.00 24.00 3598.00 0.00 13.21 68 0 803756 2487492 05/10/22 22:38:31
49 28.00 4.00 0.00 0.00 32.00 284.00 0.00 13.49 68 0 820616 2505556 05/10/22 22:38:33
50 35.00 7.00 0.00 0.00 42.00 5257.00 0.00 13.93 68 0 847820 2552204 05/10/22 22:38:35
51 20.00 7.00 0.00 0.00 27.00 2782.00 0.00 14.09 68 0 857184 2552204 05/10/22 22:38:37
52 30.00 2.00 0.00 0.00 32.00 507.00 0.00 14.36 68 0 874204 2557140 05/10/22 22:38:39
53 23.00 3.00 0.00 0.00 26.00 2269.00 0.00 14.68 68 0 892952 2573996 05/10/22 22:38:41
54 31.00 2.00 0.00 0.00 33.00 134.00 0.00 15.16 68 0 922432 2627904 05/10/22 22:38:43
55 15.00 3.00 0.00 0.00 18.00 1888.00 0.00 15.36 68 0 934316 2627904 05/10/22 22:38:45
56 22.00 3.00 0.00 0.00 25.00 474.00 0.00 15.71 68 0 955908 2662632 05/10/22 22:38:47
57 26.00 4.00 0.00 0.00 30.00 506.00 0.00 15.96 68 0 970920 2662632 05/10/22 22:38:49
58 26.73 2.97 0.00 0.00 29.70 625.74 0.00 16.34 68 0 994168 2671796 05/10/22 22:38:51
59 35.00 6.00 0.00 0.00 41.00 4572.00 0.00 16.80 68 0 1022512 2713508 05/10/22 22:38:53
60 22.00 6.00 0.00 0.00 28.00 2896.00 0.00 16.98 68 0 1033312 2715556 05/10/22 22:38:55
61 26.00 6.00 0.00 0.00 32.00 74.00 0.00 17.34 68 0 1055008 2753264 05/10/22 22:38:57
62 31.00 6.00 0.00 0.00 37.00 3106.00 0.00 17.50 68 0 1065096 2753264 05/10/22 22:38:59
