Cont MenUsed MenFree MenShared SwapUsed SwapFree DiskBlockKB DiskUsed DiskUsedPerc CpuUsr CpuSys CpuIOWait CpuSoft CpuIdle NetBytesReceived NetPackagesReceived NetErrsReceived NetBytesTransmitid NetPackagesTransmitid NetErrsTransmitid Data Hora
35 2067624 2004612 1092 0 0 1992552 108280 6% 1.34 0.82 5.80 0.09 91.95 4107763 2871 0 83042 271 0 28/09/22 21:57:53
36 2067888 2000304 1092 0 0 1992552 108280 6% 1.34 0.82 5.80 0.09 91.94 4282188 2998 0 87213 280 0 28/09/22 21:57:54
37 2066892 1997148 1092 0 0 1992552 108280 6% 1.34 0.82 5.80 0.09 91.94 3905573 2734 0 77791 257 0 28/09/22 21:57:55
38 2067368 1992556 1092 0 0 1992552 108280 6% 1.34 0.82 5.81 0.09 91.93 3997522 2803 0 81508 267 0 28/09/22 21:57:56
39 2065824 1981020 1092 0 0 1992552 108280 6% 1.34 0.82 5.81 0.09 91.93 3641608 2580 0 84092 270 0 28/09/22 21:57:57
40 2066676 1973404 1092 0 0 1992552 108280 6% 1.34 0.82 5.82 0.09 91.92 3944421 2703 0 52586 187 0 28/09/22 21:57:58
41 2065440 1970516 1092 0 0 1992552 108280 6% 1.35 0.82 5.82 0.09 91.92 4094033 2868 0 82687 268 0 28/09/22 21:57:59
42 2065092 1948984 1092 0 0 1992552 108280 6% 1.35 0.83 5.82 0.09 91.91 3943403 2734 0 67792 221 0 28/09/22 21:58:00
43 2065564 1944540 1092 0 0 1992552 108280 6% 1.35 0.83 5.83 0.09 91.90 3329650 2321 0 62402 201 0 28/09/22 21:58:01
44 2064768 1942020 1092 0 0 1992552 108280 6% 1.35 0.83 5.83 0.09 91.90 4496598 3098 0 69940 234 0 28/09/22 21:58:02
45 2065040 1933304 1092 0 0 1992552 108280 6% 1.35 0.83 5.83 0.09 91.89 3273886 2307 0 74319 237 0 28/09/22 21:58:04
46 2064092 1925704 1092 0 0 1992552 108280 6% 1.35 0.83 5.84 0.09 91.89 3796766 2641 0 68787 230 0 28/09/22 21:58:05
47 2064836 1920988 1092 0 0 1992552 108280 6% 1.35 0.83 5.84 0.09 91.88 3952515 2769 0 81681 275 0 28/09/22 21:58:06
48 2063828 1900284 1092 0 0 1992552 108280 6% 1.35 0.83 5.85 0.09 91.88 4053262 2851 0 86836 292 0 28/09/22 21:58:07
49 2063628 1896228 1092 0 0 1992552 108280 6% 1.36 0.83 5.85 0.09 91.87 3749459 2603 0 67668 228 0 28/09/22 21:58:08
50 2062428 1893536 1092 0 0 1992552 108280 6% 1.36 0.83 5.85 0.09 91.86 3363772 2355 0 69321 225 0 28/09/22 21:58:09
51 2063428 1870712 1092 0 0 1992552 108280 6% 1.36 0.83 5.86 0.09 91.86 4315642 2903 0 32833 150 0 28/09/22 21:58:10
52 2062296 1867524 1092 0 0 1992552 108280 6% 1.36 0.83 5.86 0.09 91.86 3734810 2601 0 71586 237 0 28/09/22 21:58:11
53 2063368 1853168 1092 0 0 1992552 108280 6% 1.36 0.83 5.86 0.09 91.85 3558080 2472 0 65145 214 0 28/09/22 21:58:12
54 2062972 1849828 1092 0 0 1992552 108280 6% 1.36 0.83 5.87 0.09 91.84 3186467 2213 0 56732 199 0 28/09/22 21:58:13
55 2062012 1847616 1092 0 0 1992552 108280 6% 1.36 0.83 5.87 0.09 91.84 2708912 1839 0 26924 118 0 28/09/22 21:58:15
56 2062556 1842584 1092 0 0 1992552 108280 6% 1.36 0.83 5.88 0.09 91.83 4214745 2960 0 87316 294 0 28/09/22 21:58:16
57 2061376 1839300 1092 0 0 1992552 108280 6% 1.36 0.83 5.88 0.09 91.83 4259776 2982 0 84587 289 0 28/09/22 21:58:17
58 2061792 1826172 1092 0 0 1992552 108280 6% 1.36 0.83 5.88 0.09 91.82 3774342 2615 0 60401 196 0 28/09/22 21:58:18
59 2061436 1804052 1092 0 0 1992552 108280 6% 1.36 0.84 5.89 0.09 91.82 3868828 2667 0 61829 210 0 28/09/22 21:58:19
60 2061852 1799776 1092 0 0 1992552 108280 6% 1.37 0.84 5.89 0.09 91.81 3942022 2746 0 79937 253 0 28/09/22 21:58:20
61 2060504 1796996 1092 0 0 1992552 108280 6% 1.37 0.84 5.89 0.09 91.81 3796826 2660 0 78431 264 0 28/09/22 21:58:21
62 2061272 1792176 1092 0 0 1992552 108280 6% 1.37 0.84 5.90 0.09 91.80 3836395 2614 0 44555 165 0 28/09/22 21:58:22
63 2060488 1788428 1092 0 0 1992552 108280 6% 1.37 0.84 5.90 0.09 91.80 3164722 2176 0 48895 177 0 28/09/22 21:58:23
64 2061748 1783960 1092 0 0 1992552 108280 6% 1.37 0.84 5.90 0.09 91.79 4718664 3202 0 48578 202 0 28/09/22 21:58:24
65 2060996 1753148 1092 0 0 1992552 108280 6% 1.37 0.84 5.91 0.09 91.79 4093073 2868 0 82071 284 0 28/09/22 21:58:25
66 2061712 1748084 1092 0 0 1992552 108280 6% 1.37 0.84 5.91 0.09 91.78 3331230 2337 0 71384 231 0 28/09/22 21:58:26
67 2062156 1744108 1092 0 0 1992552 108280 6% 1.37 0.84 5.91 0.09 91.78 3325103 2249 0 29168 135 0 28/09/22 21:58:28
68 2061076 1740840 1092 0 0 1992552 108280 6% 1.37 0.84 5.92 0.09 91.77 4056937 2829 0 80784 268 0 28/09/22 21:58:29
69 2062560 1726284 1092 0 0 1992552 108280 6% 1.37 0.84 5.92 0.09 91.77 4143882 2908 0 84438 289 0 28/09/22 21:58:30
70 2061192 1723372 1092 0 0 1992552 108280 6% 1.37 0.84 5.92 0.09 91.76 3136417 2181 0 58755 208 0 28/09/22 21:58:31
71 2062524 1709976 1092 0 0 1992552 108280 6% 1.38 0.84 5.93 0.09 91.76 4788779 3272 0 58521 231 0 28/09/22 21:58:32
72 2061336 1706424 1092 0 0 1992552 108280 6% 1.38 0.84 5.93 0.09 91.75 3930387 2674 0 44231 173 0 28/09/22 21:58:33
73 2063744 1690800 1092 0 0 1992552 108280 6% 1.38 0.84 5.93 0.09 91.75 3831561 2679 0 78565 260 0 28/09/22 21:58:34
74 2063400 1663016 1092 0 0 1992552 108280 6% 1.38 0.84 5.94 0.09 91.74 4699786 3190 0 48358 197 0 28/09/22 21:58:35
75 2064284 1656936 1092 0 0 1992552 108280 6% 1.38 0.84 5.94 0.09 91.74 4169553 2868 0 59434 205 0 28/09/22 21:58:36
76 2063044 1757264 1092 0 0 1992552 108280 6% 1.38 0.85 5.95 0.09 91.73 4006892 2726 0 40726 167 0 28/09/22 21:58:37
77 2063528 1752436 1092 0 0 1992552 108280 6% 1.38 0.85 5.95 0.09 91.73 3814036 2662 0 73863 231 0 28/09/22 21:58:38
78 2063244 1729552 1092 0 0 1992552 108280 6% 1.38 0.85 5.95 0.09 91.72 4401614 3073 0 84531 269 0 28/09/22 21:58:40
79 2063936 1724236 1092 0 0 1992552 108280 6% 1.38 0.85 5.96 0.09 91.72 4404683 3072 0 83940 271 0 28/09/22 21:58:41
80 2062844 1720952 1092 0 0 1992552 108280 6% 1.38 0.85 5.96 0.09 91.71 3959872 2756 0 73075 230 0 28/09/22 21:58:42
81 2063716 1713432 1092 0 0 1992552 108280 6% 1.39 0.85 5.96 0.09 91.70 2557743 1776 0 46545 148 0 28/09/22 21:58:43
82 2066068 1684364 1092 0 0 1992552 108280 6% 1.39 0.85 5.97 0.09 91.70 5184467 3536 0 57808 212 0 28/09/22 21:58:44
83 2065940 1679284 1092 0 0 1992552 108280 6% 1.39 0.85 5.97 0.09 91.70 3905898 2747 0 85221 278 0 28/09/22 21:58:45
84 2071208 1669772 1092 0 0 1992552 108280 6% 1.39 0.85 5.97 0.10 91.69 3960607 2768 0 81535 277 0 28/09/22 21:58:46
85 2070160 1666740 1092 0 0 1992552 108280 6% 1.39 0.85 5.98 0.10 91.68 3065513 2117 0 48827 177 0 28/09/22 21:58:47
86 2071196 1662716 1092 0 0 1992552 108280 6% 1.39 0.85 5.98 0.10 91.68 4353917 2945 0 38653 159 0 28/09/22 21:58:48
87 2070356 1659424 1092 0 0 1992552 108280 6% 1.39 0.85 5.98 0.10 91.68 3853369 2677 0 70660 229 0 28/09/22 21:58:49
88 2070900 1654424 1092 0 0 1992552 108280 6% 1.39 0.85 5.99 0.10 91.67 2640548 1833 0 45723 162 0 28/09/22 21:58:50
89 2069376 1652456 1092 0 0 1992552 108280 6% 1.39 0.85 5.99 0.10 91.67 4674518 3167 0 44254 183 0 28/09/22 21:58:51
90 2071364 1610448 1092 0 0 1992552 108280 6% 1.39 0.85 5.99 0.10 91.66 3828098 2689 0 83228 276 0 28/09/22 21:58:53
91 2070428 1607660 1092 0 0 1992552 108280 6% 1.39 0.85 6.00 0.10 91.66 3996117 2762 0 63972 230 0 28/09/22 21:58:54
92 2071596 1602508 1092 0 0 1992552 108280 6% 1.40 0.85 6.00 0.10 91.65 2986811 2034 0 37250 148 0 28/09/22 21:58:55
93 2070932 1599980 1092 0 0 1992552 108280 6% 1.40 0.85 6.00 0.10 91.65 4320878 2944 0 48877 199 0 28/09/22 21:58:56
94 2071800 1594816 1092 0 0 1992552 108280 6% 1.40 0.85 6.00 0.10 91.65 4223854 2930 0 72764 240 0 28/09/22 21:58:57
95 2069988 1592540 1092 0 0 1992552 108280 6% 1.40 0.86 6.01 0.10 91.64 3711135 2614 0 80415 272 0 28/09/22 21:58:58
96 2070252 1588444 1092 0 0 1992552 108280 6% 1.40 0.86 6.01 0.10 91.63 2890048 2043 0 69311 232 0 28/09/22 21:58:59
97 2069744 1586224 1092 0 0 1992552 108280 6% 1.40 0.86 6.02 0.10 91.63 4768513 3309 0 82978 283 0 28/09/22 21:59:00
98 2069704 1581404 1092 0 0 1992552 108280 6% 1.40 0.86 6.02 0.10 91.62 3852413 2714 0 86310 286 0 28/09/22 21:59:01
99 2069680 1560724 1092 0 0 1992552 108280 6% 1.40 0.86 6.02 0.10 91.62 3926342 2758 0 84600 290 0 28/09/22 21:59:02
100 2068036 1558220 1092 0 0 1992552 108280 6% 1.40 0.86 6.03 0.10 91.61 1996494 1431 0 57477 183 0 28/09/22 21:59:03
101 2070968 1535468 1092 0 0 1992552 108280 6% 1.41 0.86 6.03 0.10 91.61 4321316 2923 0 39821 161 0 28/09/22 21:59:04
102 2069220 1531744 1092 0 0 1992552 108280 6% 1.41 0.86 6.03 0.10 91.60 3507155 2431 0 59492 212 0 28/09/22 21:59:06
103 2070252 1527096 1092 0 0 1992552 108280 6% 1.41 0.86 6.04 0.10 91.60 4068431 2853 0 84187 287 0 28/09/22 21:59:07
104 2068856 1524056 1092 0 0 1992552 108280 6% 1.41 0.86 6.04 0.10 91.59 3989782 2802 0 84530 295 0 28/09/22 21:59:08
105 2069696 1518984 1092 0 0 1992552 108280 6% 1.41 0.86 6.04 0.10 91.59 4193273 2938 0 85875 286 0 28/09/22 21:59:09
106 2070568 1513424 1092 0 0 1992552 108280 6% 1.41 0.86 6.05 0.10 91.58 3955451 2641 0 19815 109 0 28/09/22 21:59:10
107 2072128 1507440 1092 0 0 1992552 108280 6% 1.41 0.86 6.05 0.10 91.58 3516071 2427 0 56130 203 0 28/09/22 21:59:11
108 2071268 1504652 1092 0 0 1992552 108280 6% 1.41 0.86 6.05 0.10 91.57 3919364 2740 0 78423 260 0 28/09/22 21:59:12
109 2070268 1501336 1092 0 0 1992552 108280 6% 1.41 0.86 6.06 0.10 91.57 2490719 1764 0 62081 201 0 28/09/22 21:59:13
110 2070600 1455680 1092 0 0 1992552 108280 6% 1.41 0.86 6.06 0.10 91.56 4892308 3354 0 67145 249 0 28/09/22 21:59:14
111 2070224 1451116 1092 0 0 1992552 108280 6% 1.42 0.87 6.06 0.10 91.56 3842729 2687 0 77879 258 0 28/09/22 21:59:15
112 2070268 1447004 1092 0 0 1992552 108280 6% 1.42 0.87 6.07 0.10 91.55 3874264 2692 0 68827 252 0 28/09/22 21:59:17
113 2069340 1443680 1092 0 0 1992552 108280 6% 1.42 0.87 6.07 0.10 91.55 3785100 2642 0 74094 254 0 28/09/22 21:59:18
114 2070436 1438388 1092 0 0 1992552 108280 6% 1.42 0.87 6.07 0.10 91.54 3427622 2362 0 53713 192 0 28/09/22 21:59:19
115 2070384 1434908 1092 0 0 1992552 108280 6% 1.42 0.87 6.08 0.10 91.54 3522240 2435 0 59186 195 0 28/09/22 21:59:20
116 2071008 1430624 1092 0 0 1992552 108280 6% 1.42 0.87 6.08 0.10 91.53 3697759 2492 0 29650 123 0 28/09/22 21:59:21
117 2070816 1420292 1092 0 0 1992552 108280 6% 1.42 0.87 6.08 0.10 91.53 3925872 2672 0 45621 182 0 28/09/22 21:59:22
118 2071352 1381884 1092 0 0 1992552 108280 6% 1.42 0.87 6.09 0.10 91.52 4292905 2996 0 83777 278 0 28/09/22 21:59:23
119 2069512 1379380 1092 0 0 1992552 108280 6% 1.42 0.87 6.09 0.10 91.52 3508450 2482 0 83038 267 0 28/09/22 21:59:24
120 2070240 1375120 1092 0 0 1992552 108280 6% 1.42 0.87 6.09 0.10 91.51 3209169 2244 0 66406 210 0 28/09/22 21:59:25
121 2070532 1371268 1092 0 0 1992552 108280 6% 1.43 0.87 6.10 0.10 91.50 3159712 2185 0 54821 193 0 28/09/22 21:59:26
122 2070280 1368496 1092 0 0 1992552 108280 6% 1.43 0.87 6.10 0.10 91.50 4282498 2976 0 76668 258 0 28/09/22 21:59:27
123 2069644 1364984 1092 0 0 1992552 108280 6% 1.43 0.87 6.11 0.10 91.49 4063372 2839 0 81814 275 0 28/09/22 21:59:29
124 2070660 1359368 1092 0 0 1992552 108280 6% 1.43 0.87 6.11 0.10 91.49 2508677 1721 0 35222 138 0 28/09/22 21:59:30
125 2071444 1323040 1092 0 0 1992552 108280 6% 1.43 0.87 6.11 0.10 91.49 4853966 3265 0 36124 158 0 28/09/22 21:59:31
126 2070500 1319236 1092 0 0 1992552 108280 6% 1.43 0.87 6.11 0.10 91.48 3927066 2690 0 51595 178 0 28/09/22 21:59:32
127 2071400 1314448 1092 0 0 1992552 108280 6% 1.43 0.87 6.12 0.10 91.48 3592252 2523 0 79148 256 0 28/09/22 21:59:33
128 2070560 1311408 1092 0 0 1992552 108280 6% 1.43 0.88 6.12 0.10 91.47 3655764 2480 0 36841 157 0 28/09/22 21:59:34
129 2071908 1296996 1092 0 0 1992552 108280 6% 1.43 0.88 6.12 0.10 91.47 3805289 2673 0 81977 274 0 28/09/22 21:59:35
130 2070884 1293988 1092 0 0 1992552 108280 6% 1.43 0.88 6.13 0.10 91.46 4108387 2861 0 75372 258 0 28/09/22 21:59:36
131 2069396 1291208 1092 0 0 1992552 108280 6% 1.44 0.88 6.13 0.10 91.46 3388492 2330 0 47458 163 0 28/09/22 21:59:37
132 2070292 1265392 1092 0 0 1992552 108280 6% 1.44 0.88 6.13 0.10 91.45 3689350 2509 0 39405 159 0 28/09/22 21:59:38
133 2072036 1469024 1092 0 0 1992552 108280 6% 1.44 0.88 6.14 0.10 91.45 3754764 2638 0 81409 258 0 28/09/22 21:59:39
134 2070728 1466656 1092 0 0 1992552 108280 6% 1.44 0.88 6.14 0.10 91.44 3736120 2575 0 53761 180 0 28/09/22 21:59:40
135 2071876 1457056 1092 0 0 1992552 108280 6% 1.44 0.88 6.14 0.10 91.44 4534607 3099 0 57739 215 0 28/09/22 21:59:42
136 2071088 1453300 1092 0 0 1992552 108280 6% 1.44 0.88 6.15 0.10 91.43 4079093 2862 0 84288 279 0 28/09/22 21:59:43
137 2071480 1448740 1092 0 0 1992552 108280 6% 1.44 0.88 6.15 0.10 91.42 3499793 2460 0 74593 242 0 28/09/22 21:59:44
138 2071216 1443188 1092 0 0 1992552 108280 6% 1.44 0.88 6.16 0.10 91.42 4278931 2918 0 49266 192 0 28/09/22 21:59:45
139 2071196 1439092 1092 0 0 1992552 108280 6% 1.44 0.88 6.16 0.10 91.42 3823498 2685 0 82908 275 0 28/09/22 21:59:46
140 2071116 1435132 1092 0 0 1992552 108280 6% 1.44 0.88 6.16 0.10 91.41 3577813 2434 0 36408 146 0 28/09/22 21:59:47
141 2071012 1431280 1092 0 0 1992552 108280 6% 1.45 0.88 6.16 0.10 91.41 3514073 2468 0 75697 250 0 28/09/22 21:59:48
142 2071808 1405584 1092 0 0 1992552 108280 6% 1.45 0.88 6.17 0.10 91.40 4175626 2933 0 86242 298 0 28/09/22 21:59:49
143 2070936 1402112 1092 0 0 1992552 108280 6% 1.45 0.88 6.17 0.10 91.39 4063499 2851 0 85120 279 0 28/09/22 21:59:50
144 2071732 1380604 1092 0 0 1992552 108280 6% 1.45 0.89 6.17 0.10 91.39 3311634 2321 0 70660 232 0 28/09/22 21:59:51
145 2070872 1378108 1092 0 0 1992552 108280 6% 1.45 0.89 6.18 0.10 91.38 3857829 2664 0 65420 225 0 28/09/22 21:59:53
146 2071852 1373108 1092 0 0 1992552 108280 6% 1.45 0.89 6.18 0.10 91.38 4055099 2849 0 85769 290 0 28/09/22 21:59:54
147 2070680 1370148 1092 0 0 1992552 108280 6% 1.45 0.89 6.19 0.10 91.37 3712482 2623 0 84490 272 0 28/09/22 21:59:55
148 2071560 1365232 1092 0 0 1992552 108280 6% 1.46 0.89 6.19 0.10 91.36 3929331 2673 0 42607 166 0 28/09/22 21:59:56
149 2070800 1362044 1092 0 0 1992552 108280 6% 1.46 0.89 6.19 0.10 91.36 3494905 2364 0 32801 131 0 28/09/22 21:59:57
150 2070872 1341104 1092 0 0 1992552 108280 6% 1.46 0.89 6.19 0.10 91.36 3545896 2404 0 35771 142 0 28/09/22 21:59:58
151 2069696 1338672 1092 0 0 1992552 108280 6% 1.46 0.89 6.20 0.10 91.35 3466825 2436 0 76805 256 0 28/09/22 21:59:59
152 2070404 1334112 1092 0 0 1992552 108280 6% 1.46 0.89 6.20 0.10 91.35 4149159 2838 0 51632 193 0 28/09/22 22:00:00
153 2070504 1329764 1092 0 0 1992552 108280 6% 1.46 0.89 6.21 0.10 91.34 4106272 2847 0 72412 242 0 28/09/22 22:00:01
154 2070092 1317220 1092 0 0 1992552 108280 6% 1.46 0.89 6.21 0.10 91.34 3764528 2645 0 80647 259 0 28/09/22 22:00:02
155 2070964 1312124 1092 0 0 1992552 108280 6% 1.46 0.89 6.21 0.10 91.33 2403301 1691 0 52204 175 0 28/09/22 22:00:04
156 2070196 1310416 1092 0 0 1992552 108280 6% 1.46 0.89 6.22 0.10 91.32 4415725 3005 0 49571 191 0 28/09/22 22:00:05
157 2071908 1304124 1092 0 0 1992552 108280 6% 1.46 0.89 6.22 0.10 91.32 4280758 3006 0 88067 300 0 28/09/22 22:00:06
158 2069356 1302092 1092 0 0 1992552 108280 6% 1.47 0.89 6.22 0.10 91.31 3896962 2647 0 40054 149 0 28/09/22 22:00:07
159 2071312 1253076 1092 0 0 1992552 108280 6% 1.47 0.89 6.23 0.10 91.31 4202311 2921 0 75422 259 0 28/09/22 22:00:08
160 2070448 1249784 1092 0 0 1992552 108280 6% 1.47 0.90 6.23 0.10 91.31 2939058 2067 0 66560 224 0 28/09/22 22:00:09
161 2069120 1247956 1092 0 0 1992552 108280 6% 1.47 0.90 6.23 0.10 91.30 2680589 1857 0 46959 158 0 28/09/22 22:00:10
162 2068364 1245776 1092 0 0 1992552 108280 6% 1.47 0.90 6.24 0.10 91.30 3074791 2104 0 40680 142 0 28/09/22 22:00:11
163 2069404 1241632 1092 0 0 1992552 108280 6% 1.47 0.90 6.24 0.10 91.29 4689679 3228 0 69808 251 0 28/09/22 22:00:12
164 2068524 1237972 1092 0 0 1992552 108280 6% 1.47 0.90 6.24 0.10 91.29 3279271 2309 0 73308 231 0 28/09/22 22:00:13
165 2070472 1232428 1092 0 0 1992552 108280 6% 1.47 0.90 6.25 0.10 91.28 2914334 2033 0 58377 192 0 28/09/22 22:00:14
166 2070708 1202744 1092 0 0 1992552 108280 6% 1.47 0.90 6.25 0.10 91.28 4601325 3152 0 63204 228 0 28/09/22 22:00:15
167 2070264 1198548 1092 0 0 1992552 108280 6% 1.47 0.90 6.25 0.10 91.27 3685832 2602 0 84607 279 0 28/09/22 22:00:17
168 2071000 1194012 1092 0 0 1992552 108280 6% 1.48 0.90 6.26 0.10 91.27 3838562 2609 0 38431 153 0 28/09/22 22:00:18
169 2069936 1191076 1092 0 0 1992552 108280 6% 1.48 0.90 6.26 0.10 91.26 3810451 2665 0 75451 253 0 28/09/22 22:00:19
170 2070760 1186436 1092 0 0 1992552 108280 6% 1.48 0.90 6.26 0.10 91.26 3765376 2626 0 71287 244 0 28/09/22 22:00:20
171 2070088 1182924 1092 0 0 1992552 108280 6% 1.48 0.90 6.26 0.10 91.25 3235858 2280 0 74049 234 0 28/09/22 22:00:21
172 2071580 1177664 1092 0 0 1992552 108280 6% 1.48 0.90 6.27 0.10 91.25 3825706 2572 0 25518 121 0 28/09/22 22:00:22
173 2070244 1174900 1092 0 0 1992552 108280 6% 1.48 0.90 6.27 0.10 91.25 3685979 2618 0 94029 296 0 28/09/22 22:00:23
174 2071348 1170048 1092 0 0 1992552 108280 6% 1.48 0.90 6.27 0.10 91.24 3366278 2363 0 79704 245 0 28/09/22 22:00:24
175 2070548 1166976 1092 0 0 1992552 108280 6% 1.48 0.91 6.27 0.10 91.23 2401369 1803 0 110323 343 0 28/09/22 22:00:25
176 2071432 1120148 1092 0 0 1992552 108280 6% 1.49 0.91 6.28 0.10 91.23 270041 223 0 24379 74 0 28/09/22 22:00:26
177 2070960 1120248 1092 0 0 1992552 108280 6% 1.49 0.91 6.28 0.10 91.23 2220 9 0 2142 7 0 28/09/22 22:00:27
178 2071764 1119444 1092 0 0 1992552 108280 6% 1.49 0.91 6.28 0.10 91.23 1373 2 0 132 2 0 28/09/22 22:00:28
179 2070628 1120580 1092 0 0 1992552 108280 6% 1.49 0.91 6.28 0.10 91.23 2093 8 0 2619 7 0 28/09/22 22:00:30
180 2071380 1119824 1092 0 0 1992552 108280 6% 1.49 0.91 6.28 0.10 91.23 391 1 0 615 2 0 28/09/22 22:00:31
181 2070848 1120352 1092 0 0 1992552 108280 6% 1.49 0.91 6.28 0.10 91.23 2532 8 0 2004 7 0 28/09/22 22:00:32
182 2071596 1119604 1092 0 0 1992552 108280 6% 1.49 0.91 6.28 0.10 91.23 1087 4 0 969 3 0 28/09/22 22:00:33
183 2070620 1120580 1092 0 0 1992552 108280 6% 1.49 0.91 6.28 0.10 91.23 940 3 0 969 3 0 28/09/22 22:00:34
184 2071376 1119824 1092 0 0 1992552 108280 6% 1.49 0.91 6.28 0.10 91.23 2027 7 0 1938 6 0 28/09/22 22:00:35
