Cont MenUsed MenFree MenShared SwapUsed SwapFree DiskBlockKB DiskUsed DiskUsedPerc CpuUsr CpuSys CpuIOWait CpuSoft CpuIdle NetBytesReceived NetPackagesReceived NetErrsReceived NetBytesTransmitid NetPackagesTransmitid NetErrsTransmitid Data Hora
76 1701516 2899812 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 2020 7 0 1938 6 0 28/09/22 20:40:29
77 1702320 2899000 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 0 0 0 0 0 0 28/09/22 20:40:30
78 1701808 2899512 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 2020 7 0 1938 6 0 28/09/22 20:40:31
79 1702240 2899080 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 1361 3 0 1330 5 0 28/09/22 20:40:32
80 1701840 2899480 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 2096 8 0 1950 6 0 28/09/22 20:40:33
81 1702272 2899048 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 1873 3 0 198 3 0 28/09/22 20:40:34
82 1701400 2899916 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 2086 8 0 2619 7 0 28/09/22 20:40:36
83 1701432 2899884 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 2093 8 0 2142 7 0 28/09/22 20:40:37
84 1702300 2899016 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 593 3 0 616 2 0 28/09/22 20:40:38
85 1701464 2899852 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 2520 8 0 2004 7 0 28/09/22 20:40:39
86 1702268 2899048 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 0 0 0 0 0 0 28/09/22 20:40:40
87 1701476 2899820 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 2020 7 0 1938 6 0 28/09/22 20:40:41
