Cont MenUsed MenFree MenShared SwapUsed SwapFree DiskBlockKB DiskUsed DiskUsedPerc CpuUsr CpuSys CpuIOWait CpuSoft CpuIdle NetBytesReceived NetPackagesReceived NetErrsReceived NetBytesTransmitid NetPackagesTransmitid NetErrsTransmitid Data Hora
26 359336 3912980 1088 0 0 1992552 108280 6% 4.20 2.51 16.62 0.23 76.43 4279383 2971 0 74478 239 0 05/10/22 23:11:26
27 359284 3912924 1088 0 0 1992552 108280 6% 4.20 2.51 16.63 0.23 76.42 4252697 2964 0 77074 257 0 05/10/22 23:11:27
28 369496 3902600 1088 0 0 1992552 108280 6% 4.21 2.51 16.64 0.23 76.40 4378203 3034 0 72558 236 0 05/10/22 23:11:28
29 381400 3890560 1088 0 0 1992552 108280 6% 4.21 2.51 16.65 0.23 76.38 4080008 2826 0 67886 217 0 05/10/22 23:11:29
30 420888 3824008 1088 0 0 1992552 108280 6% 4.22 2.52 16.66 0.23 76.37 4177778 2893 0 66573 228 0 05/10/22 23:11:30
31 421252 3823536 1088 0 0 1992552 108280 6% 4.22 2.52 16.67 0.23 76.35 4085928 2844 0 73053 241 0 05/10/22 23:11:31
32 420600 3824064 1088 0 0 1992552 108280 6% 4.22 2.52 16.68 0.23 76.34 4168877 2885 0 67943 219 0 05/10/22 23:11:33
33 429324 3815228 1088 0 0 1992552 108280 6% 4.23 2.52 16.69 0.24 76.32 4299813 2958 0 60997 200 0 05/10/22 23:11:34
34 441352 3803084 1088 0 0 1992552 108280 6% 4.23 2.53 16.70 0.24 76.31 4360576 3041 0 76704 254 0 05/10/22 23:11:35
35 471596 3754132 1088 0 0 1992552 108280 6% 4.24 2.53 16.71 0.24 76.29 3551359 2407 0 30620 118 0 05/10/22 23:11:36
36 472916 3752716 1088 0 0 1992552 108280 6% 4.24 2.53 16.71 0.24 76.28 4259469 2954 0 69449 233 0 05/10/22 23:11:37
37 477412 3748124 1088 0 0 1992552 108280 6% 4.24 2.53 16.72 0.24 76.27 4377239 3043 0 73358 248 0 05/10/22 23:11:38
38 492664 3723176 1088 0 0 1992552 108280 6% 4.25 2.53 16.73 0.24 76.25 4419247 3069 0 73475 249 0 05/10/22 23:11:39
39 500444 3715276 1088 0 0 1992552 108280 6% 4.25 2.53 16.74 0.24 76.24 4221386 2909 0 65095 208 0 05/10/22 23:11:40
40 511828 3694320 1088 0 0 1992552 108280 6% 4.25 2.54 16.75 0.24 76.22 4492949 3102 0 69777 224 0 05/10/22 23:11:41
41 524792 3681168 1088 0 0 1992552 108280 6% 4.26 2.54 16.76 0.24 76.20 4083023 2846 0 76127 263 0 05/10/22 23:11:42
42 542940 3653300 1088 0 0 1992552 108280 6% 4.26 2.54 16.77 0.24 76.19 4442959 2987 0 27698 131 0 05/10/22 23:11:43
43 549912 3646220 1088 0 0 1992552 108280 6% 4.26 2.54 16.77 0.24 76.18 4063024 2790 0 55063 187 0 05/10/22 23:11:45
44 560768 3626524 1088 0 0 1992552 108280 6% 4.26 2.54 16.78 0.24 76.17 4304468 2987 0 71044 229 0 05/10/22 23:11:46
45 584456 3588260 1088 0 0 1992552 108280 6% 4.27 2.55 16.79 0.24 76.15 3802011 2648 0 69480 230 0 05/10/22 23:11:47
46 587672 3573564 1088 0 0 1992552 108280 6% 4.27 2.55 16.80 0.24 76.14 4191670 2910 0 71833 237 0 05/10/22 23:11:48
47 587212 3569580 1088 0 0 1992552 108280 6% 4.28 2.55 16.81 0.24 76.12 4261841 2966 0 75691 244 0 05/10/22 23:11:49
48 599292 3553136 1088 0 0 1992552 108280 6% 4.28 2.55 16.82 0.24 76.11 3641055 2540 0 71496 235 0 05/10/22 23:11:50
49 624204 3524132 1088 0 0 1992552 108280 6% 4.28 2.56 16.83 0.24 76.09 3927382 2717 0 63939 209 0 05/10/22 23:11:51
50 624916 3519532 1088 0 0 1992552 108280 6% 4.29 2.56 16.84 0.24 76.08 4219790 2921 0 69059 225 0 05/10/22 23:11:52
51 629324 3510792 1088 0 0 1992552 108280 6% 4.29 2.56 16.85 0.24 76.06 3284268 2193 0 12497 83 0 05/10/22 23:11:53
52 642684 3493592 1088 0 0 1992552 108280 6% 4.29 2.56 16.84 0.24 76.06 4703080 3231 0 61935 228 0 05/10/22 23:11:54
53 664024 3442112 1088 0 0 1992552 108280 6% 4.30 2.56 16.85 0.24 76.05 4286795 2978 0 72385 244 0 05/10/22 23:11:56
54 665044 3436844 1088 0 0 1992552 108280 6% 4.30 2.57 16.86 0.24 76.03 3976019 2753 0 63238 209 0 05/10/22 23:11:57
55 679868 3408840 1088 0 0 1992552 108280 6% 4.30 2.57 16.87 0.24 76.02 4059055 2802 0 62349 201 0 05/10/22 23:11:58
56 681396 3403232 1088 0 0 1992552 108280 6% 4.30 2.57 16.88 0.24 76.00 4012461 2796 0 74184 243 0 05/10/22 23:11:59
57 691040 3389128 1088 0 0 1992552 108280 6% 4.31 2.57 16.89 0.24 75.99 4068903 2766 0 38118 158 0 05/10/22 23:12:00
58 705948 3352312 1088 0 0 1992552 108280 6% 4.31 2.57 16.89 0.24 75.98 3755534 2621 0 66983 230 0 05/10/22 23:12:01
59 728804 3325292 1088 0 0 1992552 108280 6% 4.32 2.58 16.90 0.24 75.96 3845545 2686 0 74159 249 0 05/10/22 23:12:02
60 727920 3322316 1088 0 0 1992552 108280 6% 4.32 2.58 16.91 0.24 75.95 3514077 2456 0 67549 217 0 05/10/22 23:12:03
61 731448 3315164 1088 0 0 1992552 108280 6% 4.32 2.58 16.92 0.24 75.93 4041546 2815 0 72692 235 0 05/10/22 23:12:04
62 741132 3301352 1088 0 0 1992552 108280 6% 4.33 2.58 16.93 0.24 75.91 3928736 2671 0 40269 159 0 05/10/22 23:12:05
63 770424 3250660 1088 0 0 1992552 108280 6% 4.33 2.59 16.94 0.24 75.91 4226742 2905 0 55491 196 0 05/10/22 23:12:06
64 768108 3248628 1088 0 0 1992552 108280 6% 4.33 2.59 16.94 0.24 75.89 3537271 2404 0 34491 141 0 05/10/22 23:12:08
65 783156 3226160 1088 0 0 1992552 108280 6% 4.33 2.59 16.95 0.24 75.88 4184093 2895 0 66783 213 0 05/10/22 23:12:09
66 795144 3196124 1088 0 0 1992552 108280 6% 4.34 2.59 16.96 0.24 75.87 3851392 2674 0 65683 217 0 05/10/22 23:12:10
67 796096 3169868 1088 0 0 1992552 108280 6% 4.34 2.59 16.97 0.24 75.85 3934799 2701 0 54526 186 0 05/10/22 23:12:11
68 800336 3158316 1088 0 0 1992552 108280 6% 4.35 2.60 16.98 0.24 75.84 4220235 2916 0 68440 231 0 05/10/22 23:12:12
69 802632 3256432 1088 0 0 1992552 108280 6% 4.35 2.60 16.99 0.24 75.82 4213221 2927 0 72487 242 0 05/10/22 23:12:13
70 802780 3250440 1088 0 0 1992552 108280 6% 4.35 2.60 16.99 0.24 75.80 4113056 2860 0 73434 246 0 05/10/22 23:12:14
71 802664 3245464 1088 0 0 1992552 108280 6% 4.36 2.60 17.00 0.24 75.79 4001601 2706 0 31693 129 0 05/10/22 23:12:15
72 809360 3234572 1088 0 0 1992552 108280 6% 4.36 2.60 17.01 0.24 75.78 3947146 2741 0 68298 224 0 05/10/22 23:12:16
73 824508 3196032 1088 0 0 1992552 108280 6% 4.36 2.61 17.01 0.24 75.77 3898964 2661 0 44544 171 0 05/10/22 23:12:18
74 829324 3187148 1088 0 0 1992552 108280 6% 4.37 2.61 17.02 0.24 75.76 4483810 3106 0 73700 244 0 05/10/22 23:12:19
75 837148 3174816 1088 0 0 1992552 108280 6% 4.37 2.61 17.03 0.24 75.75 4093078 2860 0 77212 254 0 05/10/22 23:12:20
76 847844 3159184 1088 0 0 1992552 108280 6% 4.37 2.61 17.04 0.24 75.73 4059721 2825 0 75735 242 0 05/10/22 23:12:21
77 866328 3127904 1088 0 0 1992552 108280 6% 4.38 2.62 17.04 0.24 75.71 3348562 2345 0 66338 222 0 05/10/22 23:12:22
78 867168 3123620 1088 0 0 1992552 108280 6% 4.38 2.62 17.05 0.24 75.70 3721873 2594 0 67333 221 0 05/10/22 23:12:23
79 874372 3112420 1088 0 0 1992552 108280 6% 4.39 2.62 17.06 0.24 75.68 4007724 2799 0 77153 244 0 05/10/22 23:12:24
80 886124 3096136 1088 0 0 1992552 108280 6% 4.39 2.62 17.07 0.24 75.67 3743276 2622 0 73386 237 0 05/10/22 23:12:25
81 919136 3027432 1088 0 0 1992552 108280 6% 4.39 2.63 17.08 0.24 75.65 3098781 2151 0 56612 186 0 05/10/22 23:12:26
82 920540 3022968 1088 0 0 1992552 108280 6% 4.40 2.63 17.09 0.24 75.64 3885093 2643 0 40584 153 0 05/10/22 23:12:27
83 922200 3017220 1088 0 0 1992552 108280 6% 4.40 2.63 17.10 0.24 75.63 3938729 2716 0 60545 195 0 05/10/22 23:12:28
84 923008 3012172 1088 0 0 1992552 108280 6% 4.40 2.63 17.11 0.24 75.61 4106605 2859 0 71173 242 0 05/10/22 23:12:30
85 933424 2997420 1088 0 0 1992552 108280 6% 4.41 2.63 17.12 0.24 75.60 3319539 2327 0 69937 224 0 05/10/22 23:12:31
86 948296 2978852 1088 0 0 1992552 108280 6% 4.41 2.63 17.12 0.24 75.58 3723833 2569 0 56386 182 0 05/10/22 23:12:32
87 959316 2963952 1088 0 0 1992552 108280 6% 4.41 2.64 17.13 0.24 75.57 4002908 2795 0 72071 242 0 05/10/22 23:12:33
88 962132 2956944 1088 0 0 1992552 108280 6% 4.42 2.64 17.14 0.24 75.55 3460707 2366 0 40243 148 0 05/10/22 23:12:34
89 973648 2941372 1088 0 0 1992552 108280 6% 4.42 2.64 17.15 0.24 75.54 4311953 2983 0 69673 236 0 05/10/22 23:12:35
90 1002660 2874160 1088 0 0 1992552 108280 6% 4.42 2.64 17.16 0.24 75.53 4451067 3094 0 74308 241 0 05/10/22 23:12:36
91 1003620 2868740 1088 0 0 1992552 108280 6% 4.43 2.64 17.17 0.24 75.51 3602792 2512 0 66886 224 0 05/10/22 23:12:37
92 1003380 2865260 1088 0 0 1992552 108280 6% 4.43 2.65 17.18 0.25 75.50 3629246 2528 0 63255 219 0 05/10/22 23:12:38
93 1011948 2852692 1088 0 0 1992552 108280 6% 4.43 2.65 17.19 0.24 75.48 2045976 1431 0 38600 134 0 05/10/22 23:12:39
94 1022172 2840184 1088 0 0 1992552 108280 6% 4.43 2.65 17.19 0.25 75.48 4664095 3218 0 70648 245 0 05/10/22 23:12:40
95 1057112 2772436 1088 0 0 1992552 108280 6% 4.44 2.65 17.20 0.25 75.46 2312066 1599 0 37035 128 0 05/10/22 23:12:42
96 1057220 2769664 1088 0 0 1992552 108280 6% 4.44 2.65 17.21 0.25 75.45 4829493 3291 0 54806 193 0 05/10/22 23:12:43
97 1060924 2761284 1088 0 0 1992552 108280 6% 4.44 2.65 17.22 0.25 75.44 3810653 2655 0 68772 234 0 05/10/22 23:12:44
98 1061392 2756852 1088 0 0 1992552 108280 6% 4.45 2.66 17.22 0.25 75.42 3972139 2764 0 70477 240 0 05/10/22 23:12:45
99 1069576 2744528 1088 0 0 1992552 108280 6% 4.45 2.66 17.23 0.25 75.41 4150512 2889 0 74644 247 0 05/10/22 23:12:46
100 1096320 2713192 1088 0 0 1992552 108280 6% 4.46 2.66 17.24 0.25 75.39 3983877 2777 0 74545 253 0 05/10/22 23:12:47
101 1095696 2709632 1088 0 0 1992552 108280 6% 4.46 2.66 17.25 0.25 75.37 3369467 2311 0 46640 187 0 05/10/22 23:12:48
102 1101560 2700104 1088 0 0 1992552 108280 6% 4.46 2.67 17.25 0.25 75.37 3323143 2302 0 56212 198 0 05/10/22 23:12:49
103 1111288 2686464 1088 0 0 1992552 108280 6% 4.47 2.67 17.26 0.25 75.35 4030773 2811 0 70599 236 0 05/10/22 23:12:50
104 1138464 2620872 1088 0 0 1992552 108280 6% 4.47 2.67 17.27 0.25 75.34 3516361 2360 0 20006 106 0 05/10/22 23:12:51
105 1142336 2613412 1088 0 0 1992552 108280 6% 4.47 2.67 17.27 0.25 75.34 4287778 2910 0 42326 167 0 05/10/22 23:12:52
106 1144868 2606712 1088 0 0 1992552 108280 6% 4.47 2.67 17.28 0.25 75.33 4479737 3051 0 47442 178 0 05/10/22 23:12:53
107 1150856 2596388 1088 0 0 1992552 108280 6% 4.48 2.67 17.28 0.25 75.32 4583507 3187 0 79852 261 0 05/10/22 23:12:55
108 1179392 2545088 1088 0 0 1992552 108280 6% 4.48 2.68 17.29 0.25 75.31 3830530 2638 0 55771 194 0 05/10/22 23:12:56
109 1181116 2539444 1088 0 0 1992552 108280 6% 4.48 2.68 17.29 0.25 75.29 3676743 2541 0 55300 186 0 05/10/22 23:12:57
110 1183980 2532796 1088 0 0 1992552 108280 6% 4.49 2.68 17.30 0.25 75.28 4180518 2907 0 75007 261 0 05/10/22 23:12:58
111 1190428 2522040 1088 0 0 1992552 108280 6% 4.49 2.68 17.31 0.25 75.26 3485731 2438 0 67339 227 0 05/10/22 23:12:59
112 1200680 2507896 1088 0 0 1992552 108280 6% 4.49 2.68 17.32 0.25 75.25 3489664 2426 0 64142 210 0 05/10/22 23:13:00
113 1220400 2484176 1088 0 0 1992552 108280 6% 4.50 2.69 17.33 0.25 75.24 3542202 2490 0 76305 254 0 05/10/22 23:13:01
114 1220008 2480844 1088 0 0 1992552 108280 6% 4.50 2.69 17.34 0.25 75.22 4098484 2860 0 75560 260 0 05/10/22 23:13:02
115 1230612 2465716 1088 0 0 1992552 108280 6% 4.51 2.69 17.35 0.25 75.20 3781332 2612 0 60725 204 0 05/10/22 23:13:03
116 1262796 2395676 1088 0 0 1992552 108280 6% 4.51 2.69 17.35 0.25 75.19 3257487 2217 0 33572 136 0 05/10/22 23:13:04
117 1265228 2390136 1088 0 0 1992552 108280 6% 4.51 2.69 17.36 0.25 75.18 4200760 2832 0 35085 156 0 05/10/22 23:13:05
118 1266128 2385224 1088 0 0 1992552 108280 6% 4.52 2.69 17.37 0.25 75.17 4385859 3000 0 54346 202 0 05/10/22 23:13:06
119 1268948 2377852 1088 0 0 1992552 108280 6% 4.52 2.70 17.38 0.25 75.16 4323610 2998 0 70458 238 0 05/10/22 23:13:08
120 1276484 2365836 1088 0 0 1992552 108280 6% 4.52 2.70 17.39 0.25 75.14 3760855 2631 0 74807 245 0 05/10/22 23:13:09
121 1295676 2342516 1088 0 0 1992552 108280 6% 4.53 2.70 17.39 0.25 75.12 2916760 2026 0 49702 172 0 05/10/22 23:13:10
122 1295632 2339108 1088 0 0 1992552 108280 6% 4.53 2.70 17.40 0.25 75.11 5395822 3675 0 60353 231 0 05/10/22 23:13:11
123 1329264 2261080 1088 0 0 1992552 108280 6% 4.54 2.70 17.41 0.25 75.10 2256014 1527 0 20035 95 0 05/10/22 23:13:12
124 1329708 2248856 1088 0 0 1992552 108280 6% 4.54 2.70 17.42 0.25 75.09 3727723 2540 0 44632 175 0 05/10/22 23:13:13
125 1331020 2557352 1088 0 0 1992552 108280 6% 4.54 2.71 17.43 0.25 75.07 3910120 2705 0 61487 205 0 05/10/22 23:13:14
126 1339000 2545540 1088 0 0 1992552 108280 6% 4.54 2.71 17.44 0.25 75.06 2794803 1965 0 57538 188 0 05/10/22 23:13:15
127 1348200 2533128 1088 0 0 1992552 108280 6% 4.54 2.71 17.44 0.25 75.05 3409138 2394 0 70994 229 0 05/10/22 23:13:16
128 1367800 2502896 1088 0 0 1992552 108280 6% 4.55 2.71 17.45 0.25 75.03 3541799 2474 0 66743 216 0 05/10/22 23:13:17
129 1367108 2500148 1088 0 0 1992552 108280 6% 4.55 2.71 17.46 0.25 75.02 4125276 2878 0 78121 255 0 05/10/22 23:13:19
130 1367916 2495368 1088 0 0 1992552 108280 6% 4.55 2.71 17.47 0.25 75.01 3958899 2757 0 72699 239 0 05/10/22 23:13:20
131 1371176 2485908 1088 0 0 1992552 108280 6% 4.56 2.72 17.48 0.25 74.99 3268098 2294 0 68638 220 0 05/10/22 23:13:21
132 1394320 2423360 1088 0 0 1992552 108280 6% 4.56 2.72 17.49 0.25 74.98 3421418 2385 0 63752 209 0 05/10/22 23:13:22
133 1393796 2420516 1088 0 0 1992552 108280 6% 4.56 2.72 17.50 0.25 74.96 4525613 3077 0 45480 181 0 05/10/22 23:13:23
134 1401988 2407892 1088 0 0 1992552 108280 6% 4.57 2.72 17.50 0.25 74.95 3776097 2591 0 47309 175 0 05/10/22 23:13:24
135 1432432 2373456 1088 0 0 1992552 108280 6% 4.57 2.72 17.51 0.25 74.95 3726836 2594 0 67175 216 0 05/10/22 23:13:25
136 1433212 2368832 1088 0 0 1992552 108280 6% 4.57 2.72 17.52 0.25 74.93 4288301 2955 0 61035 205 0 05/10/22 23:13:26
137 1434384 2363060 1088 0 0 1992552 108280 6% 4.58 2.73 17.52 0.25 74.92 4368119 3031 0 74897 250 0 05/10/22 23:13:27
138 1455728 2319692 1088 0 0 1992552 108280 6% 4.58 2.73 17.53 0.25 74.90 2990269 2091 0 59164 196 0 05/10/22 23:13:28
139 1455420 2317108 1088 0 0 1992552 108280 6% 4.58 2.73 17.54 0.25 74.89 4437020 3061 0 64580 239 0 05/10/22 23:13:29
140 1459836 2307564 1088 0 0 1992552 108280 6% 4.59 2.73 17.55 0.25 74.88 2620672 1793 0 32781 134 0 05/10/22 23:13:31
141 1486500 2277632 1088 0 0 1992552 108280 6% 4.59 2.73 17.55 0.25 74.87 5137472 3511 0 64354 249 0 05/10/22 23:13:32
142 1488904 2270144 1088 0 0 1992552 108280 6% 4.59 2.74 17.56 0.25 74.86 3865375 2688 0 69589 237 0 05/10/22 23:13:33
143 1497404 2257008 1088 0 0 1992552 108280 6% 4.60 2.74 17.56 0.25 74.84 4233081 2935 0 72345 249 0 05/10/22 23:13:34
144 1511388 2238660 1088 0 0 1992552 108280 6% 4.60 2.74 17.57 0.25 74.83 4206976 2932 0 77930 261 0 05/10/22 23:13:35
145 1512564 2233004 1088 0 0 1992552 108280 6% 4.61 2.74 17.58 0.25 74.81 2635765 1864 0 63280 206 0 05/10/22 23:13:36
146 1542056 2166396 1088 0 0 1992552 108280 6% 4.61 2.75 17.59 0.25 74.80 3898058 2718 0 73382 255 0 05/10/22 23:13:37
147 1542912 2161388 1088 0 0 1992552 108280 6% 4.61 2.75 17.60 0.25 74.79 3597101 2418 0 24540 116 0 05/10/22 23:13:38
148 1544520 2156056 1088 0 0 1992552 108280 6% 4.61 2.75 17.60 0.25 74.78 4277514 2979 0 76260 258 0 05/10/22 23:13:39
149 1549888 2146188 1088 0 0 1992552 108280 6% 4.62 2.75 17.61 0.25 74.76 3743369 2577 0 56696 202 0 05/10/22 23:13:40
150 1592876 2072492 1088 0 0 1992552 108280 6% 4.62 2.75 17.62 0.25 74.75 3535205 2476 0 69518 228 0 05/10/22 23:13:41
151 1593944 2068020 1088 0 0 1992552 108280 6% 4.63 2.75 17.63 0.25 74.73 3662714 2505 0 50555 181 0 05/10/22 23:13:43
152 1593484 2064964 1088 0 0 1992552 108280 6% 4.63 2.76 17.64 0.25 74.72 3292032 2276 0 55361 176 0 05/10/22 23:13:44
153 1595700 2059340 1088 0 0 1992552 108280 6% 4.63 2.76 17.65 0.25 74.71 3157238 2212 0 64682 217 0 05/10/22 23:13:45
154 1595352 2056560 1088 0 0 1992552 108280 6% 4.64 2.76 17.66 0.25 74.69 4044579 2816 0 74586 252 0 05/10/22 23:13:46
155 1603776 2043756 1088 0 0 1992552 108280 6% 4.64 2.76 17.66 0.25 74.68 4063373 2834 0 75731 263 0 05/10/22 23:13:47
156 1615676 2027564 1088 0 0 1992552 108280 6% 4.64 2.76 17.67 0.25 74.66 3482681 2442 0 70512 238 0 05/10/22 23:13:48
157 1646392 1992584 1088 0 0 1992552 108280 6% 4.65 2.77 17.68 0.25 74.65 2561575 1766 0 36775 139 0 05/10/22 23:13:49
158 1650452 1986156 1088 0 0 1992552 108280 6% 4.65 2.77 17.68 0.25 74.64 5553209 3767 0 52710 206 0 05/10/22 23:13:50
159 1650868 1980188 1088 0 0 1992552 108280 6% 4.66 2.77 17.69 0.25 74.63 4013577 2793 0 71613 241 0 05/10/22 23:13:51
160 1664200 1962036 1088 0 0 1992552 108280 6% 4.66 2.77 17.69 0.25 74.62 3422207 2352 0 46713 178 0 05/10/22 23:13:52
161 1666204 1956760 1088 0 0 1992552 108280 6% 4.66 2.77 17.70 0.25 74.61 4388171 3041 0 71987 245 0 05/10/22 23:13:53
162 1693176 1883592 1088 0 0 1992552 108280 6% 4.67 2.77 17.71 0.25 74.59 2919124 1988 0 29413 122 0 05/10/22 23:13:54
163 1697888 1875072 1088 0 0 1992552 108280 6% 4.67 2.77 17.71 0.25 74.59 3738271 2587 0 61078 211 0 05/10/22 23:13:56
164 1698792 1870504 1088 0 0 1992552 108280 6% 4.67 2.78 17.72 0.25 74.57 3211799 2243 0 60981 209 0 05/10/22 23:13:57
165 1699168 1866792 1088 0 0 1992552 108280 6% 4.68 2.78 17.73 0.25 74.56 4741605 3232 0 53174 205 0 05/10/22 23:13:58
166 1710516 1850768 1088 0 0 1992552 108280 6% 4.68 2.78 17.74 0.26 74.55 3967727 2745 0 62087 222 0 05/10/22 23:13:59
167 1740504 1815748 1088 0 0 1992552 108280 6% 4.68 2.78 17.74 0.26 74.53 4349326 3016 0 74973 258 0 05/10/22 23:14:00
168 1741220 1810552 1088 0 0 1992552 108280 6% 4.69 2.78 17.75 0.26 74.52 4288473 2985 0 76085 264 0 05/10/22 23:14:01
169 1762572 1750236 1088 0 0 1992552 108280 6% 4.69 2.78 17.76 0.26 74.50 3335920 2338 0 66180 214 0 05/10/22 23:14:02
170 1761572 1747888 1088 0 0 1992552 108280 6% 4.70 2.79 17.77 0.26 74.49 2848505 1947 0 35060 135 0 05/10/22 23:14:03
171 1763728 1742848 1088 0 0 1992552 108280 6% 4.70 2.79 17.77 0.26 74.48 4595508 3151 0 60321 211 0 05/10/22 23:14:04
172 1766776 1735240 1088 0 0 1992552 108280 6% 4.70 2.79 17.78 0.26 74.47 4447417 3052 0 53956 218 0 05/10/22 23:14:05
173 1793272 1704340 1088 0 0 1992552 108280 6% 4.70 2.79 17.78 0.26 74.46 3589318 2475 0 51029 187 0 05/10/22 23:14:06
174 1793356 1700480 1088 0 0 1992552 108280 6% 4.71 2.79 17.79 0.26 74.45 3466844 2440 0 69009 248 0 05/10/22 23:14:07
175 1799852 1690412 1088 0 0 1992552 108280 6% 4.71 2.79 17.80 0.26 74.44 4068822 2800 0 56653 205 0 05/10/22 23:14:09
176 1807540 1678544 1088 0 0 1992552 108280 6% 4.71 2.80 17.81 0.26 74.43 3551622 2479 0 65985 221 0 05/10/22 23:14:10
177 1819792 1662448 1088 0 0 1992552 108280 6% 4.72 2.80 17.81 0.26 74.41 4056228 2819 0 69966 244 0 05/10/22 23:14:11
178 1842976 1634736 1088 0 0 1992552 108280 6% 4.72 2.80 17.82 0.26 74.40 3735330 2589 0 64972 221 0 05/10/22 23:14:12
179 1843532 1630460 1088 0 0 1992552 108280 6% 4.73 2.80 17.83 0.26 74.38 3017469 2107 0 57521 192 0 05/10/22 23:14:13
180 1871696 1557276 1088 0 0 1992552 108280 6% 4.73 2.80 17.84 0.26 74.37 3752287 2587 0 61420 205 0 05/10/22 23:14:14
181 1873516 1539392 1088 0 0 1992552 108280 6% 4.73 2.81 17.84 0.26 74.35 4092025 2818 0 57242 213 0 05/10/22 23:14:15
182 1872636 1536092 1088 0 0 1992552 108280 6% 4.74 2.81 17.85 0.26 74.34 2415319 1672 0 39743 129 0 05/10/22 23:14:16
183 1873756 1741372 1088 0 0 1992552 108280 6% 4.74 2.81 17.86 0.26 74.33 5644762 3810 0 44443 200 0 05/10/22 23:14:17
184 1883940 1724164 1088 0 0 1992552 108280 6% 4.74 2.81 17.86 0.26 74.32 3140510 2177 0 51237 171 0 05/10/22 23:14:18
