ID CpuUsr CpuSys CpuGst CpuWait CpuPerc MinFlt MajFlt %MEM Threads Swap RSS Size Data Hora
1 0.00 1.00 0.00 0.00 1.00 0.00 0.00 1.79 62 0 108924 1741276 05/10/22 23:11:03
2 1.00 0.00 0.00 0.00 1.00 0.00 0.00 1.79 62 0 108924 1741276 05/10/22 23:11:05
3 1.00 0.00 0.00 0.00 1.00 0.00 0.00 1.79 62 0 108924 1741276 05/10/22 23:11:07
4 1.00 0.00 0.00 0.00 1.00 19.00 0.00 1.79 61 0 108944 1741276 05/10/22 23:11:09
5 0.00 1.00 0.00 0.00 1.00 0.00 0.00 1.79 61 0 108944 1741276 05/10/22 23:11:11
6 0.00 0.99 0.00 0.00 0.99 0.00 0.00 1.79 61 0 108944 1741276 05/10/22 23:11:13
7 0.00 1.00 0.00 0.00 1.00 7.00 0.00 1.79 62 0 108944 1742304 05/10/22 23:11:15
8 0.00 1.00 0.00 0.00 1.00 0.00 0.00 1.79 62 0 108944 1742304 05/10/22 23:11:17
9 1.98 7.92 0.00 0.00 9.90 5272.28 0.00 2.13 77 0 129564 1875720 05/10/22 23:11:19
10 21.78 8.91 0.00 0.00 30.69 3365.35 0.00 2.42 78 0 147532 1899092 05/10/22 23:11:21
11 18.00 11.00 0.00 0.00 29.00 3531.00 0.00 2.91 78 0 177892 1924600 05/10/22 23:11:23
12 24.00 16.00 0.00 0.00 40.00 6464.00 0.00 3.59 78 0 218260 1959980 05/10/22 23:11:25
13 27.00 7.00 0.00 0.00 34.00 2930.00 0.00 3.81 78 0 232052 1971152 05/10/22 23:11:27
14 31.00 13.00 0.00 0.00 44.00 9259.00 0.00 4.60 78 0 279656 2018452 05/10/22 23:11:29
15 13.00 15.00 0.00 0.00 28.00 43.00 0.00 4.60 77 0 279920 2020408 05/10/22 23:11:31
16 11.00 13.00 0.00 0.00 24.00 2962.00 0.00 4.90 77 0 298408 2037540 05/10/22 23:11:33
17 8.91 9.90 0.00 0.00 18.81 886.14 0.00 5.47 79 0 332744 2071716 05/10/22 23:11:35
18 29.00 11.00 0.00 0.00 40.00 4777.00 0.00 5.78 79 0 351736 2091736 05/10/22 23:11:38
19 20.00 15.00 0.00 0.00 35.00 4563.00 0.00 6.08 79 0 370140 2109708 05/10/22 23:11:40
20 27.00 15.00 0.00 0.00 42.00 7035.00 0.00 6.59 79 0 400948 2141924 05/10/22 23:11:42
21 9.00 7.00 0.00 0.00 16.00 1561.00 0.00 6.70 79 0 407440 2143880 05/10/22 23:11:44
22 26.00 15.00 0.00 0.00 41.00 5722.00 0.00 7.26 79 0 441724 2181964 05/10/22 23:11:46
23 22.00 9.00 0.00 0.00 31.00 94.00 0.00 7.31 79 0 444556 2183920 05/10/22 23:11:48
24 23.00 8.00 0.00 0.00 31.00 2281.00 0.00 7.62 79 0 463344 2200120 05/10/22 23:11:50
25 16.00 14.00 0.00 0.00 30.00 18.00 0.00 7.93 79 0 482452 2222004 05/10/22 23:11:52
26 14.00 4.00 0.00 0.00 18.00 2435.00 0.00 8.29 79 0 504120 2239292 05/10/22 23:11:54
27 22.00 10.00 0.00 0.00 32.00 46.00 0.00 8.60 79 0 523000 2260612 05/10/22 23:11:56
28 18.00 11.00 0.00 0.00 29.00 363.00 0.00 8.87 80 0 540148 2286780 05/10/22 23:11:58
29 15.84 6.93 0.00 0.00 22.77 3493.07 0.00 9.26 80 0 563580 2306144 05/10/22 23:12:00
30 22.00 12.00 0.00 0.00 34.00 5.00 0.00 9.64 80 0 586268 2331192 05/10/22 23:12:02
31 21.00 12.00 0.00 0.00 33.00 2467.00 0.00 9.80 80 0 597112 2343112 05/10/22 23:12:04
32 12.00 5.00 0.00 0.00 17.00 346.00 0.00 10.32 80 0 628224 2373096 05/10/22 23:12:06
33 22.00 11.00 0.00 0.00 33.00 6699.00 0.00 10.74 80 0 653424 2400100 05/10/22 23:12:08
34 33.00 9.00 0.00 0.00 42.00 44.00 0.00 10.74 80 0 653424 2400100 05/10/22 23:12:10
35 19.00 17.00 0.00 0.00 36.00 371.00 0.00 10.85 80 0 660264 2404012 05/10/22 23:12:12
36 28.00 7.00 0.00 0.00 35.00 65.00 0.00 10.88 80 0 661872 2406992 05/10/22 23:12:14
37 27.00 16.00 0.00 0.00 43.00 5281.00 0.00 11.22 80 0 682388 2425804 05/10/22 23:12:16
38 23.00 10.00 0.00 0.00 33.00 976.00 0.00 11.35 80 0 690492 2431772 05/10/22 23:12:18
39 29.00 11.00 0.00 0.00 40.00 4912.00 0.00 11.90 80 0 724252 2468464 05/10/22 23:12:20
40 17.00 8.00 0.00 0.00 25.00 287.00 0.00 11.92 80 0 725372 2470420 05/10/22 23:12:22
41 27.00 14.00 0.00 0.00 41.00 7595.00 0.00 12.70 80 0 772592 2517720 05/10/22 23:12:24
42 18.00 8.00 0.00 0.00 26.00 137.00 0.00 12.78 79 0 777648 2522656 05/10/22 23:12:26
43 23.00 8.00 0.00 0.00 31.00 121.00 0.00 12.83 79 0 780624 2522656 05/10/22 23:12:28
44 26.00 13.00 0.00 0.00 39.00 4179.00 0.00 13.25 79 0 806336 2548912 05/10/22 23:12:30
45 22.00 9.00 0.00 0.00 31.00 187.00 0.00 13.42 79 0 816764 2561672 05/10/22 23:12:33
46 20.79 5.94 0.00 0.00 26.73 6563.37 0.00 14.01 79 0 853140 2597800 05/10/22 23:12:35
47 19.00 11.00 0.00 0.00 30.00 16.00 0.00 14.15 79 0 861148 2605716 05/10/22 23:12:37
48 21.78 9.90 0.00 0.00 31.68 2360.40 0.00 14.32 79 0 871860 2613816 05/10/22 23:12:39
49 32.00 20.00 0.00 0.00 52.00 7358.00 0.00 15.04 79 0 915076 2657568 05/10/22 23:12:41
50 21.00 7.00 0.00 0.00 28.00 10.00 0.00 15.09 79 0 918228 2660988 05/10/22 23:12:43
51 20.00 10.00 0.00 0.00 30.00 1706.00 0.00 15.23 79 0 926940 2668996 05/10/22 23:12:45
52 24.00 8.00 0.00 0.00 32.00 46.00 0.00 15.67 79 0 953184 2697956 05/10/22 23:12:47
53 23.00 16.00 0.00 0.00 39.00 3005.00 0.00 15.92 79 0 968576 2711924 05/10/22 23:12:49
54 11.00 5.00 0.00 0.00 16.00 300.00 0.00 16.38 79 0 996736 2741448 05/10/22 23:12:51
55 12.00 5.00 0.00 0.00 17.00 468.00 0.00 16.49 79 0 1003764 2742472 05/10/22 23:12:53
56 19.00 12.00 0.00 0.00 31.00 49.00 0.00 17.04 79 0 1036988 2780004 05/10/22 23:12:55
57 18.00 8.00 0.00 0.00 26.00 756.00 0.00 17.13 79 0 1042232 2781960 05/10/22 23:12:57
58 19.00 11.00 0.00 0.00 30.00 2148.00 0.00 17.39 80 0 1058824 2802912 05/10/22 23:12:59
59 24.00 6.00 0.00 0.00 30.00 10.00 0.00 17.73 80 0 1078888 2821068 05/10/22 23:13:01
60 48.00 16.00 0.00 0.00 64.00 8780.00 0.00 18.42 80 0 1120904 2864836 05/10/22 23:13:03
61 10.00 3.00 0.00 0.00 13.00 527.00 0.00 18.48 80 0 1124280 2864836 05/10/22 23:13:05
62 29.00 8.00 0.00 0.00 37.00 2289.00 0.00 18.63 80 0 1133412 2874800 05/10/22 23:13:07
63 27.00 8.00 0.00 0.00 35.00 3171.00 0.00 18.95 80 0 1153208 2893876 05/10/22 23:13:09
64 17.00 6.00 0.00 0.00 23.00 173.00 0.00 19.50 80 0 1187168 2927688 05/10/22 23:13:11
65 11.00 13.00 0.00 0.00 24.00 86.00 0.00 19.53 80 0 1188184 2929644 05/10/22 23:13:13
66 17.00 11.00 0.00 0.00 28.00 1862.00 0.00 19.78 80 0 1203692 2944912 05/10/22 23:13:15
