ID CpuUsr CpuSys CpuGst CpuWait CpuPerc MinFlt MajFlt %MEM Threads Swap RSS Size Data Hora
52 21.00 10.00 0.00 0.00 31.00 0.00 0.00 31.61 68 0 1923184 3567856 28/09/22 21:59:02
53 9.00 2.00 0.00 0.00 11.00 0.00 0.00 31.62 68 0 1924008 3567856 28/09/22 21:59:04
54 14.00 10.00 0.00 0.00 24.00 0.00 0.00 31.62 68 0 1924008 3567856 28/09/22 21:59:06
55 23.00 14.00 0.00 0.00 37.00 370.00 0.00 31.63 68 0 1924832 3567856 28/09/22 21:59:08
56 8.00 8.00 0.00 0.00 16.00 42.00 0.00 31.64 69 0 1925092 3567856 28/09/22 21:59:10
57 30.00 8.00 0.00 0.00 38.00 216.00 0.00 31.64 69 0 1925024 3567856 28/09/22 21:59:12
58 15.00 8.00 0.00 0.00 23.00 0.00 0.00 31.64 69 0 1925024 3567856 28/09/22 21:59:14
59 19.00 8.00 0.00 0.00 27.00 0.00 0.00 31.62 69 0 1923996 3567856 28/09/22 21:59:16
60 29.00 11.00 0.00 0.00 40.00 257.00 0.00 31.64 69 0 1924872 3567856 28/09/22 21:59:18
61 6.00 3.00 0.00 0.00 9.00 2.00 0.00 31.63 69 0 1924572 3567856 28/09/22 21:59:20
62 14.00 11.00 0.00 0.00 25.00 64.00 0.00 31.64 69 0 1924960 3567856 28/09/22 21:59:22
63 22.00 5.00 0.00 0.00 27.00 6.00 0.00 31.62 69 0 1924232 3567856 28/09/22 21:59:25
64 18.00 3.00 0.00 0.00 21.00 29.00 0.00 31.62 69 0 1924192 3567856 28/09/22 21:59:27
65 32.00 12.00 0.00 0.00 44.00 10.00 0.00 31.62 69 0 1924192 3567856 28/09/22 21:59:29
66 14.00 2.00 0.00 0.00 16.00 0.00 0.00 31.64 69 0 1925436 3567856 28/09/22 21:59:31
67 21.00 7.00 0.00 0.00 28.00 41.00 0.00 31.64 69 0 1925120 3567856 28/09/22 21:59:33
68 24.00 9.00 0.00 0.00 33.00 116.00 0.00 31.65 69 0 1925536 3567856 28/09/22 21:59:35
69 33.00 7.00 0.00 0.00 40.00 301.00 0.00 31.63 69 0 1924440 3567856 28/09/22 21:59:37
70 20.00 12.00 0.00 0.00 32.00 13.00 0.00 31.64 69 0 1924964 3567856 28/09/22 21:59:39
71 16.00 4.00 0.00 0.00 20.00 7.00 0.00 31.64 68 0 1924980 3567856 28/09/22 21:59:41
72 17.00 11.00 0.00 0.00 28.00 27.00 0.00 31.64 68 0 1925284 3567856 28/09/22 21:59:43
73 12.87 5.94 0.00 0.00 18.81 57.43 0.00 31.64 68 0 1925364 3567856 28/09/22 21:59:45
74 13.00 5.00 0.00 0.00 18.00 93.00 0.00 31.64 68 0 1925056 3567856 28/09/22 21:59:47
75 17.00 14.00 0.00 0.00 31.00 1.00 0.00 31.63 68 0 1924592 3567856 28/09/22 21:59:49
76 34.00 10.00 0.00 0.00 44.00 232.00 0.00 31.64 68 0 1925120 3567856 28/09/22 21:59:51
77 19.00 10.00 0.00 0.00 29.00 2.00 0.00 31.64 68 0 1925120 3567856 28/09/22 21:59:53
78 24.00 8.00 0.00 0.00 32.00 15.00 0.00 31.63 68 0 1924448 3567856 28/09/22 21:59:55
79 24.00 8.00 0.00 0.00 32.00 150.00 0.00 31.64 68 0 1925132 3567856 28/09/22 21:59:57
80 19.00 7.00 0.00 0.00 26.00 0.00 0.00 31.63 68 0 1924464 3567856 28/09/22 21:59:59
81 21.00 16.00 0.00 0.00 37.00 206.00 0.00 31.64 68 0 1925152 3567856 28/09/22 22:00:01
82 17.00 7.00 0.00 0.00 24.00 0.00 0.00 31.63 68 0 1924360 3567856 28/09/22 22:00:03
83 33.00 7.00 0.00 0.00 40.00 6.00 0.00 31.64 68 0 1925124 3567856 28/09/22 22:00:05
84 13.86 6.93 0.00 0.00 20.79 0.00 0.00 31.64 68 0 1925160 3567856 28/09/22 22:00:07
85 14.00 4.00 0.00 0.00 18.00 3.00 0.00 31.61 68 0 1923204 3567856 28/09/22 22:00:09
86 10.89 0.99 0.00 0.00 11.88 20.79 0.00 31.61 67 0 1923468 3567856 28/09/22 22:00:11
87 14.00 14.00 0.00 0.00 28.00 434.00 0.00 31.64 67 0 1925052 3567856 28/09/22 22:00:13
88 10.89 12.87 0.00 0.00 23.76 0.00 0.00 31.64 67 0 1925132 3567856 28/09/22 22:00:15
89 8.00 7.00 0.00 0.00 15.00 1.00 0.00 31.64 67 0 1925096 3567856 28/09/22 22:00:17
90 11.00 16.00 0.00 0.00 27.00 19.00 0.00 31.63 67 0 1924440 3567856 28/09/22 22:00:20
91 11.00 2.00 0.00 0.00 13.00 0.00 0.00 31.61 67 0 1923596 3567856 28/09/22 22:00:22
92 25.00 15.00 0.00 0.00 40.00 1.00 0.00 31.64 67 0 1925404 3567856 28/09/22 22:00:24
93 25.00 5.00 0.00 0.00 30.00 0.00 0.00 31.64 67 0 1925316 3567856 28/09/22 22:00:26
94 1.00 0.00 0.00 0.00 1.00 0.00 0.00 31.64 67 0 1925316 3567856 28/09/22 22:00:28
95 0.00 0.00 0.00 0.00 0.00 0.00 0.00 31.64 67 0 1925284 3567856 28/09/22 22:00:30
96 1.00 0.00 0.00 0.00 1.00 0.00 0.00 31.64 67 0 1925284 3567856 28/09/22 22:00:32
97 1.00 0.00 0.00 0.00 1.00 0.00 0.00 31.64 67 0 1925284 3567856 28/09/22 22:00:34
98 1.00 0.00 0.00 0.00 1.00 0.00 0.00 31.64 67 0 1925284 3567856 28/09/22 22:00:36
