Cont MenUsed MenFree MenShared SwapUsed SwapFree DiskBlockKB DiskUsed DiskUsedPerc CpuUsr CpuSys CpuIOWait CpuSoft CpuIdle NetBytesReceived NetPackagesReceived NetErrsReceived NetBytesTransmitid NetPackagesTransmitid NetErrsTransmitid Data Hora
21 1208768 3380340 1096 0 0 1992552 108280 6% 0.90 0.24 1.78 0.07 97.00 935 3 0 965 3 0 28/09/22 20:40:00
22 1208332 3380776 1096 0 0 1992552 108280 6% 0.90 0.24 1.78 0.07 97.00 1089 4 0 965 3 0 28/09/22 20:40:01
23 1208352 3380752 1096 0 0 1992552 108280 6% 0.90 0.24 1.78 0.07 97.00 4551 14 0 4846 14 0 28/09/22 20:40:02
24 1208384 3380720 1096 0 0 1992552 108280 6% 0.90 0.24 1.78 0.07 97.00 1045 4 0 977 3 0 28/09/22 20:40:03
25 1208504 3380600 1096 0 0 1992552 108280 6% 0.90 0.24 1.78 0.07 97.00 1187 6 0 2144 5 0 28/09/22 20:40:04
26 1208424 3380680 1096 0 0 1992552 108280 6% 0.90 0.24 1.78 0.07 97.00 2344 5 0 1097 5 0 28/09/22 20:40:05
27 1211472 3377632 1096 0 0 1992552 108280 6% 0.90 0.24 1.78 0.07 97.00 2625 11 0 2520 11 0 28/09/22 20:40:07
28 1210824 3378276 1096 0 0 1992552 108280 6% 0.90 0.24 1.78 0.07 97.00 1513 4 0 1064 4 0 28/09/22 20:40:08
29 1211820 3377276 1096 0 0 1992552 108280 6% 0.90 0.24 1.78 0.07 97.00 2024 7 0 1930 6 0 28/09/22 20:40:09
30 1209292 3379804 1096 0 0 1992552 108280 6% 0.90 0.25 1.78 0.07 97.00 504 1 0 438 2 0 28/09/22 20:40:10
31 1209868 3379228 1096 0 0 1992552 108280 6% 0.90 0.25 1.78 0.07 97.00 1089 4 0 965 3 0 28/09/22 20:40:11
32 1209072 3380024 1096 0 0 1992552 108280 6% 0.90 0.25 1.78 0.07 97.00 4432 13 0 4910 15 0 28/09/22 20:40:12
33 1210100 3378992 1096 0 0 1992552 108280 6% 0.90 0.25 1.78 0.07 97.00 1102 4 0 978 3 0 28/09/22 20:40:13
34 1209296 3379796 1096 0 0 1992552 108280 6% 0.90 0.25 1.78 0.07 97.00 1001 4 0 1465 4 0 28/09/22 20:40:14
35 1209068 3380024 1096 0 0 1992552 108280 6% 0.90 0.25 1.78 0.07 97.00 2464 6 0 1097 5 0 28/09/22 20:40:15
36 1210068 3379024 1096 0 0 1992552 108280 6% 0.90 0.25 1.78 0.07 97.00 1128 5 0 1169 4 0 28/09/22 20:40:16
37 1209296 3379796 1096 0 0 1992552 108280 6% 0.90 0.25 1.78 0.07 97.00 3011 10 0 2416 11 0 28/09/22 20:40:17
38 1209748 3379340 1096 0 0 1992552 108280 6% 0.90 0.25 1.78 0.07 97.00 935 3 0 965 3 0 28/09/22 20:40:18
39 1208944 3380144 1096 0 0 1992552 108280 6% 0.90 0.25 1.78 0.07 97.00 1035 4 0 1465 4 0 28/09/22 20:40:20
40 1209748 3379340 1096 0 0 1992552 108280 6% 0.90 0.25 1.78 0.07 97.00 2024 7 0 1930 6 0 28/09/22 20:40:21
41 1209244 3379844 1096 0 0 1992552 108280 6% 0.90 0.25 1.78 0.07 96.99 0 0 0 0 0 0 28/09/22 20:40:22
42 1210040 3379048 1096 0 0 1992552 108280 6% 0.90 0.25 1.78 0.07 96.99 3405 12 0 4293 12 0 28/09/22 20:40:23
43 1209036 3380052 1096 0 0 1992552 108280 6% 0.90 0.25 1.78 0.07 96.99 4167 15 0 2580 14 0 28/09/22 20:40:24
44 1210060 3379024 1096 0 0 1992552 108280 6% 0.90 0.25 1.78 0.07 96.99 2530 7 0 1776 6 0 28/09/22 20:40:25
45 1209668 3379416 1096 0 0 1992552 108280 6% 0.90 0.25 1.78 0.07 96.99 1128 5 0 1169 4 0 28/09/22 20:40:26
46 1210472 3378612 1096 0 0 1992552 108280 6% 0.90 0.25 1.78 0.07 96.99 3012 10 0 2417 11 0 28/09/22 20:40:27
47 1209636 3379448 1096 0 0 1992552 108280 6% 0.90 0.25 1.78 0.07 96.99 1001 4 0 1465 4 0 28/09/22 20:40:28
48 1210156 3378928 1096 0 0 1992552 108280 6% 0.90 0.25 1.78 0.07 96.99 1089 4 0 965 3 0 28/09/22 20:40:29
49 1209668 3379416 1096 0 0 1992552 108280 6% 0.90 0.25 1.78 0.07 96.99 935 3 0 965 3 0 28/09/22 20:40:30
50 1210408 3378676 1096 0 0 1992552 108280 6% 0.90 0.25 1.78 0.07 96.99 1089 4 0 965 3 0 28/09/22 20:40:31
51 1209628 3379456 1096 0 0 1992552 108280 6% 0.90 0.25 1.78 0.07 96.99 4444 13 0 4907 15 0 28/09/22 20:40:32
52 1210172 3378912 1096 0 0 1992552 108280 6% 0.90 0.25 1.78 0.07 96.99 1165 5 0 977 3 0 28/09/22 20:40:33
53 1209416 3379668 1096 0 0 1992552 108280 6% 0.90 0.25 1.78 0.07 96.99 1067 5 0 2144 5 0 28/09/22 20:40:34
54 1210184 3378896 1096 0 0 1992552 108280 6% 0.90 0.25 1.78 0.07 96.99 2464 6 0 1097 5 0 28/09/22 20:40:36
55 1209836 3379244 1096 0 0 1992552 108280 6% 0.90 0.25 1.78 0.07 96.99 2312 8 0 2316 10 0 28/09/22 20:40:37
56 1209112 3379968 1096 0 0 1992552 108280 6% 0.90 0.25 1.78 0.07 96.99 1712 6 0 1151 5 0 28/09/22 20:40:38
57 1210120 3378960 1096 0 0 1992552 108280 6% 0.90 0.25 1.78 0.07 96.99 1586 7 0 1992 5 0 28/09/22 20:40:39
58 1209312 3379764 1096 0 0 1992552 108280 6% 0.90 0.25 1.78 0.07 96.99 935 3 0 965 3 0 28/09/22 20:40:40
59 1210172 3378904 1096 0 0 1992552 108280 6% 0.90 0.25 1.77 0.07 96.99 1089 4 0 965 3 0 28/09/22 20:40:41
60 1209376 3379700 1096 0 0 1992552 108280 6% 0.90 0.25 1.77 0.07 96.99 4441 13 0 4908 15 0 28/09/22 20:40:42
61 1210200 3378872 1096 0 0 1992552 108280 6% 0.90 0.25 1.77 0.07 96.99 1101 4 0 977 3 0 28/09/22 20:40:43
62 1209388 3379684 1096 0 0 1992552 108280 6% 0.90 0.25 1.77 0.07 96.99 1067 5 0 2144 5 0 28/09/22 20:40:44
63 1210120 3378952 1096 0 0 1992552 108280 6% 0.90 0.25 1.77 0.07 96.99 2464 6 0 1097 5 0 28/09/22 20:40:45
64 1209436 3379636 1096 0 0 1992552 108280 6% 0.90 0.25 1.77 0.07 96.99 1214 6 0 1169 4 0 28/09/22 20:40:46
65 1210152 3378920 1096 0 0 1992552 108280 6% 0.90 0.25 1.77 0.07 96.99 3011 10 0 2416 11 0 28/09/22 20:40:47
66 1209340 3379732 1096 0 0 1992552 108280 6% 0.90 0.25 1.77 0.07 96.99 935 3 0 965 3 0 28/09/22 20:40:48
67 1210428 3378644 1096 0 0 1992552 108280 6% 0.90 0.25 1.77 0.07 96.99 186 2 0 500 1 0 28/09/22 20:40:50
68 1209308 3379764 1096 0 0 1992552 108280 6% 0.90 0.25 1.77 0.07 96.99 1904 6 0 1930 6 0 28/09/22 20:40:51
69 1210492 3378580 1096 0 0 1992552 108280 6% 0.90 0.25 1.77 0.07 96.99 120 1 0 0 0 0 28/09/22 20:40:52
70 1209712 3379360 1096 0 0 1992552 108280 6% 0.90 0.25 1.77 0.07 96.99 5936 17 0 5957 19 0 28/09/22 20:40:53
71 1210176 3378896 1096 0 0 1992552 108280 6% 0.91 0.25 1.77 0.07 96.99 1121 5 0 1465 4 0 28/09/22 20:40:54
72 1209372 3379692 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 2410 6 0 1776 6 0 28/09/22 20:40:55
73 1210040 3379016 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 1128 5 0 1169 4 0 28/09/22 20:40:56
74 1209316 3379740 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 3011 10 0 2416 11 0 28/09/22 20:40:57
75 1210208 3378848 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 935 3 0 965 3 0 28/09/22 20:40:58
76 1210252 3378800 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 1155 5 0 1465 4 0 28/09/22 20:40:59
77 1209368 3379684 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 935 3 0 965 3 0 28/09/22 20:41:00
78 1210116 3378928 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 1089 4 0 965 3 0 28/09/22 20:41:01
79 1209440 3379604 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 4510 14 0 5400 16 0 28/09/22 20:41:02
80 1210220 3378824 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 1153 5 0 965 3 0 28/09/22 20:41:04
81 1209320 3379724 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 2664 8 0 2675 8 0 28/09/22 20:41:05
82 1210108 3378936 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 994 4 0 270 2 0 28/09/22 20:41:06
83 1209312 3379732 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 2817 9 0 2382 11 0 28/09/22 20:41:07
84 1210120 3378920 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 1055 4 0 965 3 0 28/09/22 20:41:08
85 1209244 3379796 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 3534 11 0 1493 11 0 28/09/22 20:41:09
86 1210080 3378960 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 1055 4 0 965 3 0 28/09/22 20:41:10
87 1209544 3379496 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 969 3 0 965 3 0 28/09/22 20:41:11
88 1210048 3378992 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 4567 14 0 4918 15 0 28/09/22 20:41:12
89 1209244 3379796 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 1101 4 0 977 3 0 28/09/22 20:41:13
90 1210172 3378864 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 1067 5 0 2145 5 0 28/09/22 20:41:14
91 1209652 3379384 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 2466 6 0 1097 5 0 28/09/22 20:41:15
92 1210012 3379024 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 1536 7 0 1555 8 0 28/09/22 20:41:16
93 1209208 3379828 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 2689 9 0 2030 7 0 28/09/22 20:41:18
94 1210012 3379024 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 1904 6 0 1930 6 0 28/09/22 20:41:19
95 1210012 3379016 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 186 2 0 500 1 0 28/09/22 20:41:20
96 1209288 3379740 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 1904 6 0 1930 6 0 28/09/22 20:41:21
97 1210020 3379008 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 4199 13 0 4696 12 0 28/09/22 20:41:22
98 1209264 3379764 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 970 3 0 966 3 0 28/09/22 20:41:23
99 1210060 3378960 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 1056 4 0 966 3 0 28/09/22 20:41:24
100 1209368 3379652 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 2411 6 0 1777 6 0 28/09/22 20:41:25
101 1210344 3378676 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 1249 6 0 1170 4 0 28/09/22 20:41:26
102 1209540 3379480 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 3355 11 0 3537 14 0 28/09/22 20:41:27
103 1210344 3378676 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 1056 4 0 966 3 0 28/09/22 20:41:28
104 1209288 3379732 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 970 3 0 966 3 0 28/09/22 20:41:29
105 1210116 3378904 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 1056 4 0 966 3 0 28/09/22 20:41:30
106 1209692 3379328 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 1090 4 0 966 3 0 28/09/22 20:41:32
107 1210068 3378952 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 5486 17 0 6381 19 0 28/09/22 20:41:33
108 1209604 3379416 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.99 184 2 0 0 0 0 28/09/22 20:41:34
109 1210028 3378992 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.98 2664 8 0 2675 8 0 28/09/22 20:41:35
110 1209232 3379788 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.98 817 4 0 642 3 0 28/09/22 20:41:36
111 1209996 3379024 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.98 2962 10 0 2921 12 0 28/09/22 20:41:37
112 1209280 3379740 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.98 1055 4 0 965 3 0 28/09/22 20:41:38
113 1210448 3378572 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.98 4998 14 0 5150 16 0 28/09/22 20:41:39
114 1210068 3378928 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.98 1137 5 0 1477 4 0 28/09/22 20:41:40
115 1209256 3379740 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.98 975 3 0 973 3 0 28/09/22 20:41:41
116 1210156 3378840 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.98 11493805 7599 0 13050 184 0 28/09/22 20:41:42
117 1244196 3339252 1096 0 0 1992552 108280 6% 0.91 0.26 1.77 0.07 96.98 4910136 3751 0 19786678 13420 0 28/09/22 20:41:43
118 1261644 3274248 1096 0 0 1992552 108280 6% 0.91 0.27 1.77 0.07 96.97 3915864 2958 0 3994494 2996 0 28/09/22 20:41:45
119 1259116 3272736 1096 0 0 1992552 108280 6% 0.92 0.27 1.78 0.07 96.96 4211475 3177 0 4245772 3189 0 28/09/22 20:41:46
120 1257056 3270412 1096 0 0 1992552 108280 6% 0.92 0.27 1.78 0.07 96.95 4222739 3182 0 4322600 3240 0 28/09/22 20:41:47
121 1253344 3269996 1096 0 0 1992552 108280 6% 0.92 0.27 1.79 0.07 96.94 4255158 3224 0 4256743 3213 0 28/09/22 20:41:48
122 1249680 3269152 1096 0 0 1992552 108280 6% 0.93 0.27 1.79 0.07 96.93 4138104 3121 0 4118864 3100 0 28/09/22 20:41:49
123 1249540 3256176 1096 0 0 1992552 108280 6% 0.93 0.27 1.80 0.07 96.92 2418446 1809 0 2827965 2057 0 28/09/22 20:41:50
124 1254836 3247868 1096 0 0 1992552 108280 6% 0.93 0.27 1.80 0.07 96.92 5447104 3973 0 5542571 4026 0 28/09/22 20:41:51
125 1272600 3208988 1096 0 0 1992552 108280 6% 0.94 0.27 1.80 0.07 96.91 4214381 3191 0 4473651 3342 0 28/09/22 20:41:52
126 1270800 3203192 1096 0 0 1992552 108280 6% 0.94 0.27 1.81 0.07 96.90 3922104 2970 0 4298550 3217 0 28/09/22 20:41:54
127 1312220 3115124 1096 0 0 1992552 108280 6% 0.95 0.27 1.81 0.07 96.89 4355162 3291 0 4519108 3391 0 28/09/22 20:41:55
128 1307252 3115132 1096 0 0 1992552 108280 6% 0.95 0.27 1.82 0.07 96.88 3391223 2586 0 3509603 2662 0 28/09/22 20:41:56
129 1306384 3082680 1096 0 0 1992552 108280 6% 0.96 0.28 1.82 0.07 96.87 3954995 2994 0 3997516 3013 0 28/09/22 20:41:57
130 1304712 3080184 1096 0 0 1992552 108280 6% 0.96 0.28 1.82 0.07 96.86 4003556 3051 0 4087722 3080 0 28/09/22 20:41:58
131 1313516 3065072 1096 0 0 1992552 108280 6% 0.96 0.28 1.83 0.07 96.85 3485126 2687 0 3688508 2796 0 28/09/22 20:41:59
132 1317300 3048044 1096 0 0 1992552 108280 6% 0.97 0.28 1.83 0.07 96.84 4466602 3065 0 4469927 3061 0 28/09/22 20:42:00
133 1344700 3009348 1096 0 0 1992552 108280 6% 0.97 0.28 1.83 0.07 96.84 3818578 2914 0 3898568 2935 0 28/09/22 20:42:01
134 1347224 2990440 1096 0 0 1992552 108280 6% 0.97 0.28 1.84 0.07 96.83 4166048 3148 0 4261939 3188 0 28/09/22 20:42:02
135 1353708 2971020 1096 0 0 1992552 108280 6% 0.98 0.28 1.84 0.07 96.82 4324320 3265 0 4314881 3244 0 28/09/22 20:42:04
136 1383144 2909476 1096 0 0 1992552 108280 6% 0.98 0.28 1.85 0.07 96.81 4063136 3117 0 4179413 3180 0 28/09/22 20:42:05
137 1385712 2894932 1096 0 0 1992552 108280 6% 0.98 0.28 1.85 0.07 96.80 3973144 2845 0 3925695 2826 0 28/09/22 20:42:06
138 1392556 2884136 1096 0 0 1992552 108280 6% 0.99 0.28 1.86 0.07 96.79 4265255 3210 0 4247382 3197 0 28/09/22 20:42:07
139 1388412 2883592 1096 0 0 1992552 108280 6% 0.99 0.29 1.86 0.07 96.79 4123014 3147 0 4203022 3175 0 28/09/22 20:42:08
140 1387840 2880008 1096 0 0 1992552 108280 6% 0.99 0.29 1.86 0.07 96.78 3939994 2852 0 3960167 2855 0 28/09/22 20:42:09
141 1402528 2860976 1096 0 0 1992552 108280 6% 1.00 0.29 1.87 0.07 96.77 2209265 1599 0 2176204 1579 0 28/09/22 20:42:10
142 1437176 2795588 1096 0 0 1992552 108280 6% 1.00 0.29 1.87 0.07 96.77 3644401 2695 0 3744625 2750 0 28/09/22 20:42:11
143 1436924 2791792 1096 0 0 1992552 108280 6% 1.00 0.29 1.87 0.07 96.76 3966536 2976 0 4098157 3050 0 28/09/22 20:42:13
144 1438136 2785996 1096 0 0 1992552 108280 6% 1.00 0.29 1.88 0.07 96.75 4031165 2990 0 4059880 2993 0 28/09/22 20:42:14
145 1473992 2707552 1096 0 0 1992552 108280 6% 1.01 0.29 1.88 0.07 96.74 3965996 2893 0 4032140 2932 0 28/09/22 20:42:15
146 1474392 2702692 1096 0 0 1992552 108280 6% 1.01 0.29 1.89 0.08 96.73 4082581 3059 0 4107749 3050 0 28/09/22 20:42:16
147 1473168 2699784 1096 0 0 1992552 108280 6% 1.02 0.29 1.89 0.08 96.72 2610042 1968 0 2692099 2027 0 28/09/22 20:42:17
148 1474552 2695700 1096 0 0 1992552 108280 6% 1.02 0.29 1.90 0.08 96.71 5042637 3662 0 5072331 3677 0 28/09/22 20:42:18
149 1500304 2651796 1096 0 0 1992552 108280 6% 1.02 0.29 1.90 0.08 96.71 4404925 3220 0 4431679 3236 0 28/09/22 20:42:19
150 1502376 2645448 1096 0 0 1992552 108280 6% 1.02 0.29 1.90 0.08 96.70 4623069 3472 0 4598115 3444 0 28/09/22 20:42:20
151 1519220 2605568 1096 0 0 1992552 108280 6% 1.03 0.30 1.91 0.08 96.69 4175178 3011 0 4195543 3029 0 28/09/22 20:42:21
152 1523936 2596440 1096 0 0 1992552 108280 6% 1.03 0.30 1.91 0.08 96.68 4117243 3107 0 4109513 3078 0 28/09/22 20:42:22
153 1563152 2512720 1096 0 0 1992552 108280 6% 1.03 0.30 1.91 0.08 96.67 3868666 2877 0 3894450 2882 0 28/09/22 20:42:24
154 1561476 2510372 1096 0 0 1992552 108280 6% 1.04 0.30 1.92 0.08 96.67 3983836 2840 0 2022731 1562 0 28/09/22 20:42:25
155 1565104 2502280 1096 0 0 1992552 108280 6% 1.04 0.30 1.92 0.08 96.66 4211818 3225 0 5332861 3939 0 28/09/22 20:42:26
156 1563736 2499080 1096 0 0 1992552 108280 6% 1.04 0.30 1.93 0.08 96.65 4405850 3352 0 4746891 3555 0 28/09/22 20:42:27
157 1573600 2483952 1096 0 0 1992552 108280 6% 1.05 0.30 1.93 0.08 96.64 3793343 2923 0 4107353 3117 0 28/09/22 20:42:28
158 1598424 2420304 1096 0 0 1992552 108280 6% 1.05 0.30 1.93 0.08 96.63 3585142 2546 0 3555144 2531 0 28/09/22 20:42:29
159 1602604 2412256 1096 0 0 1992552 108280 6% 1.05 0.30 1.93 0.08 96.63 4199584 3188 0 4330620 3255 0 28/09/22 20:42:30
160 1616152 2381732 1096 0 0 1992552 108280 6% 1.06 0.30 1.94 0.08 96.62 4246953 3219 0 4495649 3373 0 28/09/22 20:42:31
161 1626064 2353200 1096 0 0 1992552 108280 6% 1.06 0.31 1.94 0.08 96.61 4086245 3111 0 4180307 3152 0 28/09/22 20:42:33
162 1622988 2351844 1096 0 0 1992552 108280 6% 1.07 0.31 1.95 0.08 96.60 3452702 2664 0 3510724 2691 0 28/09/22 20:42:34
163 1639680 2310524 1096 0 0 1992552 108280 6% 1.07 0.31 1.95 0.08 96.59 3727219 2859 0 3869193 2938 0 28/09/22 20:42:35
164 1641888 2301656 1096 0 0 1992552 108280 6% 1.07 0.31 1.96 0.08 96.58 2691982 1879 0 2592836 1808 0 28/09/22 20:42:36
165 1643420 2297540 1096 0 0 1992552 108280 6% 1.08 0.31 1.96 0.08 96.57 5357149 3964 0 5524907 4056 0 28/09/22 20:42:37
166 1652880 2275204 1096 0 0 1992552 108280 6% 1.08 0.31 1.96 0.08 96.56 3592157 2689 0 3618535 2683 0 28/09/22 20:42:38
167 1660652 2241776 1096 0 0 1992552 108280 6% 1.08 0.31 1.97 0.08 96.55 4413502 3345 0 4409946 3319 0 28/09/22 20:42:39
168 1659932 2237608 1096 0 0 1992552 108280 6% 1.09 0.31 1.97 0.08 96.54 4149019 3154 0 4277524 3215 0 28/09/22 20:42:40
169 1685472 2190004 1096 0 0 1992552 108280 6% 1.09 0.31 1.98 0.08 96.53 2615405 1913 0 2797827 2032 0 28/09/22 20:42:41
170 1707812 2139716 1096 0 0 1992552 108280 6% 1.09 0.31 1.98 0.08 96.53 4689248 3463 0 5217992 3776 0 28/09/22 20:42:43
171 1705744 2136476 1096 0 0 1992552 108280 6% 1.10 0.32 1.98 0.08 96.52 3932469 2960 0 3959462 2963 0 28/09/22 20:42:44
172 1704328 2133696 1096 0 0 1992552 108280 6% 1.10 0.32 1.99 0.08 96.51 3987672 3012 0 3982978 2994 0 28/09/22 20:42:45
173 1702596 2130876 1096 0 0 1992552 108280 6% 1.10 0.32 1.99 0.08 96.50 3689895 2615 0 3413053 2445 0 28/09/22 20:42:46
174 1705692 2105912 1096 0 0 1992552 108280 6% 1.10 0.32 1.99 0.08 96.50 3906044 2882 0 3995025 2937 0 28/09/22 20:42:47
175 1706700 2100644 1096 0 0 1992552 108280 6% 1.11 0.32 2.00 0.08 96.49 4289798 3220 0 4342682 3234 0 28/09/22 20:42:48
176 1711376 2065672 1096 0 0 1992552 108280 6% 1.11 0.32 2.00 0.08 96.48 4192634 3191 0 4435243 3338 0 28/09/22 20:42:49
177 1714224 2050628 1096 0 0 1992552 108280 6% 1.12 0.32 2.00 0.08 96.47 3919919 2970 0 3980789 2984 0 28/09/22 20:42:50
178 1710336 2050296 1096 0 0 1992552 108280 6% 1.12 0.32 2.01 0.08 96.46 3447870 2572 0 3467893 2581 0 28/09/22 20:42:52
179 1709936 2047044 1096 0 0 1992552 108280 6% 1.12 0.32 2.01 0.08 96.45 3655572 2740 0 3613063 2716 0 28/09/22 20:42:53
180 1714556 2015048 1096 0 0 1992552 108280 6% 1.13 0.33 2.02 0.08 96.44 4073759 3067 0 4114651 3085 0 28/09/22 20:42:54
181 1712520 2012952 1096 0 0 1992552 108280 6% 1.13 0.33 2.02 0.08 96.43 3347818 2437 0 2525848 1903 0 28/09/22 20:42:55
182 1714204 2008764 1096 0 0 1992552 108280 6% 1.13 0.33 2.03 0.08 96.42 3919895 2890 0 4963789 3574 0 28/09/22 20:42:56
183 1717720 1984712 1096 0 0 1992552 108280 6% 1.14 0.33 2.03 0.08 96.41 4025846 3096 0 4068467 3108 0 28/09/22 20:42:57
184 1718788 1939540 1096 0 0 1992552 108280 6% 1.14 0.33 2.04 0.08 96.40 3700492 2833 0 3932029 2971 0 28/09/22 20:42:58
185 1719536 1921592 1096 0 0 1992552 108280 6% 1.14 0.33 2.04 0.08 96.39 3878506 2932 0 3905335 2920 0 28/09/22 20:42:59
