ID CpuUsr CpuSys CpuGst CpuWait CpuPerc MinFlt MajFlt %MEM Threads Swap RSS Size Data Hora
52 19.00 3.00 0.00 0.00 22.00 473.00 0.00 33.52 72 0 2039736 3973148 30/09/22 00:21:47
53 18.00 3.00 0.00 0.00 21.00 482.00 0.00 33.54 72 0 2040980 3973148 30/09/22 00:21:49
54 27.72 4.95 0.00 0.00 32.67 796.04 0.00 33.53 72 0 2039980 3973148 30/09/22 00:21:51
55 33.00 4.00 0.00 0.00 37.00 0.00 0.00 33.43 72 0 2034188 3973148 30/09/22 00:21:53
56 26.73 3.96 0.00 0.00 30.69 614.85 0.00 33.36 72 0 2030068 3973148 30/09/22 00:21:55
57 28.71 4.95 0.00 0.00 33.66 1400.00 0.00 33.51 72 0 2038904 3973148 30/09/22 00:21:57
58 32.00 11.00 0.00 0.00 43.00 0.00 0.00 33.42 72 0 2033400 3973148 30/09/22 00:21:59
59 20.79 3.96 0.00 0.00 24.75 390.10 0.00 33.37 72 0 2030736 3973148 30/09/22 00:22:01
60 32.00 5.00 0.00 0.00 37.00 1.00 0.00 33.24 72 0 2022288 3973148 30/09/22 00:22:03
61 38.00 11.00 0.00 0.00 49.00 1436.00 0.00 33.19 72 0 2019504 3973148 30/09/22 00:22:05
62 26.00 4.00 0.00 0.00 30.00 576.00 0.00 33.21 72 0 2020856 3973148 30/09/22 00:22:07
63 42.00 5.00 0.00 0.00 47.00 1184.00 0.00 33.18 72 0 2018660 3973148 30/09/22 00:22:09
64 53.00 4.00 0.00 0.00 57.00 1977.00 0.00 33.17 72 0 2018340 3973148 30/09/22 00:22:11
65 17.00 5.00 0.00 0.00 22.00 495.00 0.00 33.22 72 0 2021452 3973148 30/09/22 00:22:13
66 30.00 4.00 0.00 0.00 34.00 405.00 0.00 33.18 72 0 2019120 3973148 30/09/22 00:22:15
67 26.00 7.00 0.00 0.00 33.00 3537.00 0.00 33.35 72 0 2029040 3973148 30/09/22 00:22:17
68 31.00 9.00 0.00 0.00 40.00 910.00 0.00 33.29 72 0 2025696 3973148 30/09/22 00:22:20
69 10.00 2.00 0.00 0.00 12.00 743.00 0.00 33.42 72 0 2033548 3973148 30/09/22 00:22:22
70 33.00 7.00 0.00 0.00 40.00 51.00 0.00 33.31 72 0 2026948 3973148 30/09/22 00:22:24
71 39.00 1.00 0.00 0.00 40.00 20.00 0.00 33.34 72 0 2028348 3973148 30/09/22 00:22:26
72 44.00 8.00 0.00 0.00 52.00 53.00 0.00 33.27 72 0 2024044 3973148 30/09/22 00:22:28
73 12.87 7.92 0.00 0.00 20.79 2226.73 0.00 33.45 72 0 2035160 3973148 30/09/22 00:22:30
74 28.00 4.00 0.00 0.00 32.00 36.00 0.00 33.34 72 0 2028364 3973148 30/09/22 00:22:32
75 32.00 6.00 0.00 0.00 38.00 0.00 0.00 33.44 72 0 2034948 3973148 30/09/22 00:22:34
76 24.00 4.00 0.00 0.00 28.00 71.00 0.00 33.36 72 0 2029688 3973148 30/09/22 00:22:36
77 46.00 6.00 0.00 0.00 52.00 1450.00 0.00 33.45 72 0 2035180 3973148 30/09/22 00:22:38
78 27.00 7.00 0.00 0.00 34.00 3558.00 0.00 33.55 72 0 2041660 3973148 30/09/22 00:22:40
79 39.00 12.00 0.00 0.00 51.00 4191.00 0.00 33.68 72 0 2049176 3973148 30/09/22 00:22:42
80 12.00 3.00 0.00 0.00 15.00 658.00 0.00 33.66 72 0 2048144 3973148 30/09/22 00:22:44
81 42.00 5.00 0.00 0.00 47.00 3111.00 0.00 33.84 72 0 2058756 3973148 30/09/22 00:22:46
82 39.00 3.00 0.00 0.00 42.00 6337.00 0.00 34.20 72 0 2081012 3973148 30/09/22 00:22:48
83 31.00 5.00 0.00 0.00 36.00 70.00 0.00 34.16 72 0 2078352 3973148 30/09/22 00:22:50
84 35.00 5.00 0.00 0.00 40.00 142.00 0.00 34.05 72 0 2071788 3973148 30/09/22 00:22:52
85 20.00 6.00 0.00 0.00 26.00 222.00 0.00 34.22 72 0 2082048 3973148 30/09/22 00:22:54
86 48.00 7.00 0.00 0.00 55.00 8305.00 0.00 34.64 73 0 2107244 3973148 30/09/22 00:22:56
87 35.00 2.00 0.00 0.00 37.00 2.00 0.00 34.51 73 0 2100084 3973148 30/09/22 00:22:58
88 37.00 11.00 0.00 0.00 48.00 423.00 0.00 34.42 73 0 2094204 3973148 30/09/22 00:23:00
89 34.00 4.00 0.00 0.00 38.00 1.00 0.00 34.30 73 0 2087132 3973148 30/09/22 00:23:02
90 16.00 6.00 0.00 0.00 22.00 1118.00 0.00 34.30 73 0 2086716 3973148 30/09/22 00:23:04
91 21.00 4.00 0.00 0.00 25.00 735.00 0.00 34.54 73 0 2101840 3973148 30/09/22 00:23:06
92 26.00 6.00 0.00 0.00 32.00 205.00 0.00 34.81 73 0 2118200 3973148 30/09/22 00:23:08
93 24.00 8.00 0.00 0.00 32.00 3792.00 0.00 35.03 73 0 2131384 3973148 30/09/22 00:23:11
94 13.00 3.00 0.00 0.00 16.00 529.00 0.00 34.99 73 0 2129032 3973148 30/09/22 00:23:13
95 35.00 6.00 0.00 0.00 41.00 6582.00 0.00 35.37 73 0 2152320 3973148 30/09/22 00:23:15
96 27.00 10.00 0.00 0.00 37.00 611.00 0.00 35.34 73 0 2150256 3973148 30/09/22 00:23:17
97 26.00 5.00 0.00 0.00 31.00 108.00 0.00 35.44 73 0 2156372 3973148 30/09/22 00:23:19
98 22.00 4.00 0.00 0.00 26.00 1867.00 0.00 35.90 73 0 2184628 3973148 30/09/22 00:23:21
99 17.00 4.00 0.00 0.00 21.00 642.00 0.00 35.87 73 0 2182660 3973148 30/09/22 00:23:23
100 50.00 7.00 0.00 0.00 57.00 3463.00 0.00 35.99 73 0 2189832 3973148 30/09/22 00:23:25
101 31.00 3.00 0.00 0.00 34.00 134.00 0.00 35.93 72 0 2186320 3973148 30/09/22 00:23:27
102 25.00 6.00 0.00 0.00 31.00 551.00 0.00 35.90 72 0 2184500 3973148 30/09/22 00:23:29
103 11.00 8.00 0.00 0.00 19.00 1316.00 0.00 36.25 72 0 2205592 3973148 30/09/22 00:23:31
104 28.00 5.00 0.00 0.00 33.00 238.00 0.00 36.52 72 0 2221836 3973148 30/09/22 00:23:33
105 14.00 5.00 0.00 0.00 19.00 1362.00 0.00 36.56 72 0 2224352 3973148 30/09/22 00:23:35
106 29.00 6.00 0.00 0.00 35.00 14.00 0.00 36.87 72 0 2243480 3973148 30/09/22 00:23:37
107 33.00 7.00 0.00 0.00 40.00 3885.00 0.00 37.06 72 0 2254996 3973148 30/09/22 00:23:39
108 19.00 3.00 0.00 0.00 22.00 213.00 0.00 37.19 72 0 2262988 3973148 30/09/22 00:23:41
109 22.00 7.00 0.00 0.00 29.00 3016.00 0.00 37.38 72 0 2274308 3973148 30/09/22 00:23:43
110 25.00 9.00 0.00 0.00 34.00 224.00 0.00 37.28 72 0 2268196 3973148 30/09/22 00:23:45
111 18.81 1.98 0.00 0.00 20.79 378.22 0.00 37.29 72 0 2268824 3973148 30/09/22 00:23:47
112 41.00 6.00 0.00 0.00 47.00 978.00 0.00 37.27 72 0 2267760 3973148 30/09/22 00:23:49
113 29.00 4.00 0.00 0.00 33.00 111.00 0.00 37.31 72 0 2270320 3973148 30/09/22 00:23:51
114 34.00 8.00 0.00 0.00 42.00 2153.00 0.00 37.42 72 0 2276892 3973148 30/09/22 00:23:53
115 21.00 6.00 0.00 0.00 27.00 428.00 0.00 37.41 72 0 2275928 3973148 30/09/22 00:23:55
116 42.00 7.00 0.00 0.00 49.00 279.00 0.00 37.35 73 0 2272508 3974176 30/09/22 00:23:57
117 22.00 6.00 0.00 0.00 28.00 3.00 0.00 37.41 73 0 2276592 3974176 30/09/22 00:23:59
118 39.00 4.00 0.00 0.00 43.00 0.00 0.00 37.30 73 0 2269448 3974176 30/09/22 00:24:01
119 27.00 6.00 0.00 0.00 33.00 1593.00 0.00 37.35 73 0 2272352 3974176 30/09/22 00:24:03
120 29.00 7.00 0.00 0.00 36.00 74.00 0.00 37.27 73 0 2267560 3974176 30/09/22 00:24:06
121 23.00 7.00 0.00 0.00 30.00 1330.00 0.00 37.34 73 0 2271824 3974176 30/09/22 00:24:08
122 34.00 9.00 0.00 0.00 43.00 1478.00 0.00 37.39 74 0 2275032 3974176 30/09/22 00:24:10
123 39.00 7.00 0.00 0.00 46.00 749.00 0.00 37.38 74 0 2274436 3974176 30/09/22 00:24:12
124 18.00 4.00 0.00 0.00 22.00 1712.00 0.00 37.42 74 0 2277108 3974176 30/09/22 00:24:14
125 20.00 4.00 0.00 0.00 24.00 833.00 0.00 37.39 74 0 2275056 3974176 30/09/22 00:24:16
126 41.00 9.00 0.00 0.00 50.00 1090.00 0.00 37.38 74 0 2274396 3974176 30/09/22 00:24:18
127 34.00 5.00 0.00 0.00 39.00 819.00 0.00 37.33 74 0 2271572 3974176 30/09/22 00:24:20
128 9.00 4.00 0.00 0.00 13.00 618.00 0.00 37.40 74 0 2275640 3974176 30/09/22 00:24:22
129 33.00 5.00 0.00 0.00 38.00 168.00 0.00 37.38 74 0 2274196 3974176 30/09/22 00:24:24
130 38.00 2.00 0.00 0.00 40.00 258.00 0.00 37.30 74 0 2269408 3974176 30/09/22 00:24:26
131 25.74 7.92 0.00 0.00 33.66 626.73 0.00 37.31 74 0 2269560 3974176 30/09/22 00:24:28
132 33.00 6.00 0.00 0.00 39.00 217.00 0.00 37.36 74 0 2273476 3974176 30/09/22 00:24:30
133 43.00 8.00 0.00 0.00 51.00 1764.00 0.00 37.39 74 0 2275060 3974176 30/09/22 00:24:32
134 32.00 4.00 0.00 0.00 36.00 214.00 0.00 37.35 74 0 2272896 3974176 30/09/22 00:24:34
135 55.00 8.00 0.00 0.00 63.00 1966.00 0.00 37.46 74 0 2279140 3974176 30/09/22 00:24:36
136 29.70 6.93 0.00 0.00 36.63 250.50 0.00 37.40 73 0 2275524 3974176 30/09/22 00:24:38
137 23.00 4.00 0.00 0.00 27.00 472.00 0.00 37.37 73 0 2273480 3974176 30/09/22 00:24:40
138 48.00 8.00 0.00 0.00 56.00 194.00 0.00 37.26 73 0 2267152 3974176 30/09/22 00:24:42
139 29.00 4.00 0.00 0.00 33.00 1340.00 0.00 37.29 73 0 2269072 3974176 30/09/22 00:24:44
140 39.00 14.00 0.00 0.00 53.00 2599.00 0.00 37.42 73 0 2276624 3974176 30/09/22 00:24:46
141 32.00 4.00 0.00 0.00 36.00 68.00 0.00 37.41 73 0 2275872 3974176 30/09/22 00:24:48
142 36.00 10.00 0.00 0.00 46.00 650.00 0.00 37.33 73 0 2271536 3974176 30/09/22 00:24:50
143 34.00 5.00 0.00 0.00 39.00 176.00 0.00 37.27 73 0 2267564 3974176 30/09/22 00:24:52
144 38.00 7.00 0.00 0.00 45.00 458.00 0.00 37.23 73 0 2265100 3974176 30/09/22 00:24:54
145 31.00 2.00 0.00 0.00 33.00 524.00 0.00 37.24 73 0 2265716 3974176 30/09/22 00:24:56
146 26.00 3.00 0.00 0.00 29.00 44.00 0.00 37.27 73 0 2267452 3974176 30/09/22 00:24:58
147 40.00 3.00 0.00 0.00 43.00 29.00 0.00 37.17 73 0 2260780 3974176 30/09/22 00:25:01
148 43.00 7.00 0.00 0.00 50.00 1106.00 0.00 37.25 73 0 2266328 3974176 30/09/22 00:25:03
149 23.00 4.00 0.00 0.00 27.00 23.00 0.00 37.13 73 0 2263132 3974176 30/09/22 00:25:05
150 51.00 16.00 0.00 0.00 67.00 58.00 0.00 37.35 73 0 2272552 3974176 30/09/22 00:25:07
151 30.00 8.00 0.00 0.00 38.00 41.00 0.00 37.29 73 0 2268852 3974176 30/09/22 00:25:09
152 16.00 5.00 0.00 0.00 21.00 1208.00 0.00 37.41 73 0 2276120 3974176 30/09/22 00:25:11
153 34.00 4.00 0.00 0.00 38.00 12.00 0.00 37.33 73 0 2271240 3974176 30/09/22 00:25:13
154 38.00 8.00 0.00 0.00 46.00 359.00 0.00 37.27 73 0 2267744 3974176 30/09/22 00:25:15
155 37.00 7.00 0.00 0.00 44.00 220.00 0.00 37.21 73 0 2263944 3974176 30/09/22 00:25:17
156 42.00 13.00 0.00 0.00 55.00 5361.00 0.00 37.55 73 0 2284984 4006948 30/09/22 00:25:19
157 31.00 2.00 0.00 0.00 33.00 152.00 0.00 37.53 73 0 2283460 4006948 30/09/22 00:25:21
158 45.00 8.00 0.00 0.00 53.00 733.00 0.00 37.50 73 0 2282008 4006948 30/09/22 00:25:23
159 28.71 4.95 0.00 0.00 33.66 11.88 0.00 37.51 73 0 2282072 4006948 30/09/22 00:25:25
160 40.00 9.00 0.00 0.00 49.00 834.00 0.00 37.44 73 0 2277880 4006948 30/09/22 00:25:27
161 33.00 4.00 0.00 0.00 37.00 78.00 0.00 37.36 73 0 2273116 4006948 30/09/22 00:25:29
162 41.00 1.00 0.00 0.00 42.00 120.00 0.00 37.25 73 0 2266288 4006948 30/09/22 00:25:31
163 35.00 8.00 0.00 0.00 43.00 445.00 0.00 37.22 73 0 2264932 4006948 30/09/22 00:25:33
164 27.00 6.00 0.00 0.00 33.00 2136.00 0.00 37.28 73 0 2268532 4006948 30/09/22 00:25:35
165 40.00 8.00 0.00 0.00 48.00 921.00 0.00 37.22 73 0 2264696 4006948 30/09/22 00:25:37
166 36.00 6.00 0.00 0.00 42.00 1255.00 0.00 37.21 73 0 2263940 4006948 30/09/22 00:25:39
167 34.00 5.00 0.00 0.00 39.00 34.00 0.00 37.11 73 0 2257664 4006948 30/09/22 00:25:41
168 32.00 5.00 0.00 0.00 37.00 52.00 0.00 37.05 73 0 2254456 4006948 30/09/22 00:25:43
169 37.00 8.00 0.00 0.00 45.00 4634.00 0.00 37.36 73 0 2273268 4006948 30/09/22 00:25:45
170 36.00 5.00 0.00 0.00 41.00 17.00 0.00 37.30 73 0 2269312 4006948 30/09/22 00:25:47
171 32.00 5.00 0.00 0.00 37.00 153.00 0.00 37.28 73 0 2267936 4006948 30/09/22 00:25:49
172 44.00 8.00 0.00 0.00 52.00 91.00 0.00 37.18 73 0 2262356 4006948 30/09/22 00:25:52
173 18.00 7.00 0.00 0.00 25.00 61.00 0.00 37.20 74 0 2263236 4006948 30/09/22 00:25:54
174 1.00 0.00 0.00 0.00 1.00 0.00 0.00 37.20 74 0 2263236 4006948 30/09/22 00:25:56
175 1.00 1.00 0.00 0.00 2.00 0.00 0.00 37.20 74 0 2263236 4006948 30/09/22 00:25:58
176 1.00 0.00 0.00 0.00 1.00 0.00 0.00 37.20 74 0 2263236 4006948 30/09/22 00:26:00
177 2.00 0.00 0.00 0.00 2.00 36.00 0.00 37.20 74 0 2263496 4006948 30/09/22 00:26:02
178 1.00 0.00 0.00 0.00 1.00 0.00 0.00 37.20 74 0 2263496 4006948 30/09/22 00:26:04
179 1.00 1.00 0.00 0.00 2.00 0.00 0.00 37.20 74 0 2263496 4006948 30/09/22 00:26:06
180 1.00 0.00 0.00 0.00 1.00 0.00 0.00 37.20 74 0 2263496 4006948 30/09/22 00:26:08
181 7.00 1.00 0.00 0.00 8.00 13.00 0.00 37.20 74 0 2263496 4006948 30/09/22 00:26:10
182 5.00 0.00 0.00 0.00 5.00 1.00 0.00 37.20 74 0 2263496 4006948 30/09/22 00:26:12
183 0.00 0.00 0.00 0.00 0.00 1.00 0.00 37.20 74 0 2263496 4006948 30/09/22 00:26:14
184 1.00 0.00 0.00 0.00 1.00 0.00 0.00 37.20 74 0 2263496 4006948 30/09/22 00:26:16
185 1.00 0.00 0.00 0.00 1.00 0.00 0.00 37.20 74 0 2263496 4006948 30/09/22 00:26:18
186 2.00 1.00 0.00 0.00 3.00 0.00 0.00 37.20 74 0 2263496 4006948 30/09/22 00:26:20
187 5.00 0.00 0.00 0.00 5.00 1.00 0.00 37.20 72 0 2263612 4006948 30/09/22 00:26:22
188 0.00 1.00 0.00 0.00 1.00 0.00 0.00 37.20 71 0 2263612 4006948 30/09/22 00:26:24
189 0.99 0.00 0.00 0.00 0.99 0.00 0.00 37.20 71 0 2263612 4006948 30/09/22 00:26:26
190 1.00 0.00 0.00 0.00 1.00 0.00 0.00 37.20 71 0 2263612 4006948 30/09/22 00:26:28
191 1.00 1.00 0.00 0.00 2.00 0.00 0.00 37.20 71 0 2263612 4006948 30/09/22 00:26:30
