ID CpuUsr CpuSys CpuGst CpuWait CpuPerc MinFlt MajFlt %MEM Threads Swap RSS Size Data Hora
1 1.00 1.00 0.00 0.00 2.00 0.00 0.00 37.25 68 0 2266360 3914724 30/09/22 00:20:12
2 0.00 1.00 0.00 0.00 1.00 0.00 0.00 37.25 68 0 2266360 3914724 30/09/22 00:20:14
3 1.00 0.00 0.00 0.00 1.00 0.00 0.00 37.25 68 0 2266360 3914724 30/09/22 00:20:16
4 0.00 1.00 0.00 0.00 1.00 0.00 0.00 37.25 68 0 2266360 3914724 30/09/22 00:20:18
5 1.00 0.00 0.00 0.00 1.00 0.00 0.00 37.25 67 0 2266352 3914724 30/09/22 00:20:20
6 1.00 0.00 0.00 0.00 1.00 0.00 0.00 37.25 67 0 2266352 3914724 30/09/22 00:20:22
7 0.00 0.00 0.00 0.00 0.00 6.00 0.00 37.25 68 0 2266352 3915752 30/09/22 00:20:24
8 1.00 1.00 0.00 0.00 2.00 3.00 0.00 37.25 68 0 2266352 3915752 30/09/22 00:20:26
9 25.00 8.00 0.00 0.00 33.00 2643.00 0.00 37.41 83 0 2275956 4012952 30/09/22 00:20:28
10 28.00 8.00 0.00 0.00 36.00 15.00 0.00 37.39 84 0 2275268 4021148 30/09/22 00:20:30
11 27.00 9.00 0.00 0.00 36.00 0.00 0.00 37.38 84 0 2274428 4021148 30/09/22 00:20:32
12 31.00 14.00 0.00 0.00 45.00 6.00 0.00 37.37 84 0 2273756 4021148 30/09/22 00:20:34
13 25.00 8.00 0.00 0.00 33.00 14.00 0.00 37.36 84 0 2273048 4021148 30/09/22 00:20:36
14 28.00 18.00 0.00 0.00 46.00 45.00 0.00 37.35 84 0 2272612 4021148 30/09/22 00:20:38
15 29.00 10.00 0.00 0.00 39.00 2.00 0.00 37.34 84 0 2271884 4021148 30/09/22 00:20:40
16 27.00 8.00 0.00 0.00 35.00 4.00 0.00 37.33 84 0 2271388 4021148 30/09/22 00:20:42
17 34.00 16.00 0.00 0.00 50.00 36.00 0.00 37.32 84 0 2270592 4021148 30/09/22 00:20:44
18 22.77 6.93 0.00 0.00 29.70 1.98 0.00 37.31 84 0 2270084 4021148 30/09/22 00:20:46
19 24.75 15.84 0.00 0.00 40.59 27.72 0.00 37.30 84 0 2269752 4021148 30/09/22 00:20:48
20 15.84 10.89 0.00 0.00 26.73 1.98 0.00 37.29 84 0 2269140 4021148 30/09/22 00:20:50
21 24.00 12.00 0.00 0.00 36.00 0.00 0.00 37.28 84 0 2268192 4021148 30/09/22 00:20:52
22 19.00 4.00 0.00 0.00 23.00 2.00 0.00 37.27 84 0 2267868 4021148 30/09/22 00:20:55
23 25.00 8.00 0.00 0.00 33.00 0.00 0.00 37.26 85 0 2266872 4029344 30/09/22 00:20:57
24 35.00 11.00 0.00 0.00 46.00 0.00 0.00 37.24 85 0 2266188 4029344 30/09/22 00:20:59
25 27.00 11.00 0.00 0.00 38.00 49.00 0.00 37.24 85 0 2265752 4029344 30/09/22 00:21:01
26 26.00 7.00 0.00 0.00 33.00 2.00 0.00 37.23 85 0 2265036 4029344 30/09/22 00:21:03
27 30.39 7.84 0.00 0.00 38.24 0.00 0.00 37.22 85 0 2264736 4029344 30/09/22 00:21:05
28 13.00 6.00 0.00 0.00 19.00 0.00 0.00 37.21 85 0 2264368 4029344 30/09/22 00:21:07
29 24.00 11.00 0.00 0.00 35.00 0.00 0.00 37.20 85 0 2263308 4029344 30/09/22 00:21:09
30 17.00 14.00 0.00 0.00 31.00 0.00 0.00 37.19 85 0 2262924 4029344 30/09/22 00:21:11
