Cont MenUsed MenFree MenShared SwapUsed SwapFree DiskBlockKB DiskUsed DiskUsedPerc CpuUsr CpuSys CpuIOWait CpuSoft CpuIdle NetBytesReceived NetPackagesReceived NetErrsReceived NetBytesTransmitid NetPackagesTransmitid NetErrsTransmitid Data Hora
53 2334220 1881060 1088 0 0 1992552 108280 6% 2.84 2.05 8.39 0.17 86.54 3843562 2710 0 84477 273 0 29/09/22 23:17:20
54 2334952 1876176 1088 0 0 1992552 108280 6% 2.86 2.05 8.41 0.17 86.50 3821161 2685 0 83501 262 0 29/09/22 23:17:21
55 2335324 1853308 1088 0 0 1992552 108280 6% 2.87 2.06 8.43 0.17 86.46 3449884 2388 0 55968 203 0 29/09/22 23:17:22
56 2336760 1832460 1088 0 0 1992552 108280 6% 2.88 2.06 8.45 0.17 86.44 3494784 2454 0 75116 248 0 29/09/22 23:17:24
57 2335792 1829492 1088 0 0 1992552 108280 6% 2.89 2.06 8.47 0.17 86.40 4046955 2812 0 78190 254 0 29/09/22 23:17:25
58 2337472 1823208 1088 0 0 1992552 108280 6% 2.90 2.07 8.50 0.17 86.36 4273589 2993 0 87500 293 0 29/09/22 23:17:26
59 2340992 1780676 1088 0 0 1992552 108280 6% 2.92 2.07 8.52 0.17 86.32 4265036 2978 0 85510 285 0 29/09/22 23:17:27
60 2341260 1776068 1088 0 0 1992552 108280 6% 2.93 2.08 8.54 0.17 86.28 4126238 2754 0 18424 115 0 29/09/22 23:17:28
61 2341984 1755844 1088 0 0 1992552 108280 6% 2.93 2.08 8.54 0.17 86.27 3825973 2605 0 39347 155 0 29/09/22 23:17:29
62 2340956 1752892 1088 0 0 1992552 108280 6% 2.94 2.09 8.55 0.17 86.25 4058183 2807 0 69745 223 0 29/09/22 23:17:30
63 2341704 1738824 1088 0 0 1992552 108280 6% 2.95 2.09 8.57 0.17 86.21 3912973 2710 0 69287 228 0 29/09/22 23:17:31
64 2341412 1702868 1088 0 0 1992552 108280 6% 2.96 2.10 8.59 0.17 86.17 3770988 2617 0 65896 223 0 29/09/22 23:17:32
65 2342076 1698260 1088 0 0 1992552 108280 6% 2.97 2.10 8.62 0.17 86.13 3439773 2421 0 75306 256 0 29/09/22 23:17:33
66 2341328 1695512 1088 0 0 1992552 108280 6% 2.98 2.11 8.64 0.17 86.09 3911123 2645 0 32806 140 0 29/09/22 23:17:34
67 2343196 1689832 1088 0 0 1992552 108280 6% 2.99 2.11 8.65 0.17 86.08 4752429 3301 0 78132 282 0 29/09/22 23:17:36
68 2341456 1664200 1088 0 0 1992552 108280 6% 3.00 2.11 8.67 0.17 86.05 4423393 3097 0 90527 312 0 29/09/22 23:17:37
69 2342176 1659160 1088 0 0 1992552 108280 6% 3.01 2.12 8.69 0.17 86.01 3211619 2222 0 54700 197 0 29/09/22 23:17:38
70 2341000 1656528 1088 0 0 1992552 108280 6% 3.01 2.12 8.70 0.17 85.98 4533868 3105 0 57327 215 0 29/09/22 23:17:39
71 2342816 1632100 1088 0 0 1992552 108280 6% 3.02 2.13 8.72 0.17 85.96 3156261 2219 0 71265 239 0 29/09/22 23:17:40
72 2341528 1630296 1088 0 0 1992552 108280 6% 3.03 2.13 8.74 0.17 85.92 4325852 2910 0 28249 128 0 29/09/22 23:17:41
73 2343216 1590668 1088 0 0 1992552 108280 6% 3.04 2.13 8.74 0.17 85.91 4183315 2920 0 81816 275 0 29/09/22 23:17:42
74 2342252 1587156 1088 0 0 1992552 108280 6% 3.05 2.14 8.76 0.17 85.87 4169552 2896 0 74276 250 0 29/09/22 23:17:43
75 2341640 1543124 1088 0 0 1992552 108280 6% 3.06 2.15 8.78 0.17 85.83 3555686 2406 0 32857 133 0 29/09/22 23:17:44
76 2342672 1538140 1088 0 0 1992552 108280 6% 3.07 2.15 8.81 0.17 85.79 4116272 2820 0 56580 200 0 29/09/22 23:17:45
77 2341496 1741060 1088 0 0 1992552 108280 6% 3.08 2.15 8.82 0.18 85.76 4069504 2793 0 54058 199 0 29/09/22 23:17:46
78 2342140 1736292 1088 0 0 1992552 108280 6% 3.09 2.16 8.84 0.18 85.73 3681033 2551 0 63693 207 0 29/09/22 23:17:48
79 2341496 1711936 1088 0 0 1992552 108280 6% 3.10 2.16 8.85 0.18 85.70 4322887 3012 0 78814 266 0 29/09/22 23:17:49
80 2341532 1707376 1088 0 0 1992552 108280 6% 3.11 2.17 8.87 0.18 85.66 4238443 2963 0 82830 278 0 29/09/22 23:17:50
81 2340716 1703020 1088 0 0 1992552 108280 6% 3.12 2.17 8.89 0.18 85.62 3782877 2589 0 43890 164 0 29/09/22 23:17:51
82 2342976 1694524 1088 0 0 1992552 108280 6% 3.13 2.18 8.91 0.18 85.60 3961471 2763 0 75181 240 0 29/09/22 23:17:52
83 2342248 1682452 1088 0 0 1992552 108280 6% 3.14 2.18 8.93 0.18 85.56 3908851 2741 0 80800 261 0 29/09/22 23:17:53
84 2342088 1673104 1088 0 0 1992552 108280 6% 3.15 2.19 8.95 0.18 85.52 3264729 2310 0 76960 246 0 29/09/22 23:17:54
85 2341492 1666828 1088 0 0 1992552 108280 6% 3.16 2.19 8.97 0.18 85.49 3791230 2595 0 48579 175 0 29/09/22 23:17:55
86 2342996 1660756 1088 0 0 1992552 108280 6% 3.17 2.20 8.98 0.18 85.46 4261718 2967 0 79868 261 0 29/09/22 23:17:56
87 2341064 1658008 1088 0 0 1992552 108280 6% 3.18 2.20 9.00 0.18 85.42 3896416 2661 0 46005 163 0 29/09/22 23:17:58
