Cont MenUsed MenFree MenShared SwapUsed SwapFree DiskBlockKB DiskUsed DiskUsedPerc CpuUsr CpuSys CpuIOWait CpuSoft CpuIdle NetBytesReceived NetPackagesReceived NetErrsReceived NetBytesTransmitid NetPackagesTransmitid NetErrsTransmitid Data Hora
32 2387356 1835548 1084 0 0 1992552 108280 6% 5.78 1.99 14.49 0.39 77.35 4214009 3168 0 4249414 3172 0 30/09/22 00:20:34
33 2382064 1836576 1084 0 0 1992552 108280 6% 5.78 1.99 14.50 0.39 77.33 2825308 2143 0 2849663 2148 0 30/09/22 00:20:35
34 2380016 1835884 1084 0 0 1992552 108280 6% 5.79 1.99 14.51 0.39 77.32 5146052 3780 0 5437668 3960 0 30/09/22 00:20:36
35 2375392 1835520 1084 0 0 1992552 108280 6% 5.79 1.99 14.51 0.39 77.31 4053530 3060 0 4092840 3066 0 30/09/22 00:20:37
36 2372064 1825500 1084 0 0 1992552 108280 6% 5.80 1.99 14.52 0.39 77.30 3988432 3020 0 4025715 3038 0 30/09/22 00:20:39
37 2366732 1818620 1084 0 0 1992552 108280 6% 5.80 2.00 14.53 0.39 77.28 4311780 3252 0 4308524 3236 0 30/09/22 00:20:40
38 2363016 1808296 1084 0 0 1992552 108280 6% 5.81 2.00 14.53 0.39 77.27 3997923 3015 0 3988754 2997 0 30/09/22 00:20:41
39 2358464 1808484 1084 0 0 1992552 108280 6% 5.81 2.00 14.54 0.39 77.26 3744152 2688 0 3830020 2734 0 30/09/22 00:20:42
40 2355376 1807840 1084 0 0 1992552 108280 6% 5.81 2.00 14.54 0.39 77.25 3854464 2902 0 3887071 2911 0 30/09/22 00:20:43
41 2352212 1806996 1084 0 0 1992552 108280 6% 5.82 2.00 14.55 0.39 77.24 3862395 2892 0 3889436 2901 0 30/09/22 00:20:44
42 2346984 1808192 1084 0 0 1992552 108280 6% 5.82 2.00 14.56 0.39 77.22 4050074 2971 0 4075735 3000 0 30/09/22 00:20:45
43 2345344 1787920 1084 0 0 1992552 108280 6% 5.83 2.00 14.56 0.39 77.21 4323291 3182 0 4356075 3208 0 30/09/22 00:20:46
44 2342140 1786684 1084 0 0 1992552 108280 6% 5.83 2.00 14.57 0.39 77.20 4449475 3335 0 4469302 3347 0 30/09/22 00:20:47
45 2338156 1767476 1084 0 0 1992552 108280 6% 5.84 2.00 14.57 0.39 77.19 3996503 2985 0 3966829 2952 0 30/09/22 00:20:49
46 2332560 1769024 1084 0 0 1992552 108280 6% 5.84 2.01 14.58 0.39 77.18 2811184 2152 0 2841756 2154 0 30/09/22 00:20:50
47 2330388 1768076 1084 0 0 1992552 108280 6% 5.84 2.01 14.59 0.39 77.17 5497438 4006 0 5535100 4020 0 30/09/22 00:20:51
48 2325652 1767544 1084 0 0 1992552 108280 6% 5.85 2.01 14.59 0.39 77.15 4415396 3340 0 4379304 3297 0 30/09/22 00:20:52
49 2321236 1766752 1084 0 0 1992552 108280 6% 5.85 2.01 14.60 0.39 77.14 4276202 3222 0 4316199 3238 0 30/09/22 00:20:53
50 2314912 1768760 1084 0 0 1992552 108280 6% 5.86 2.01 14.61 0.39 77.13 3868279 2798 0 3891162 2821 0 30/09/22 00:20:54
51 2314160 1739912 1084 0 0 1992552 108280 6% 5.86 2.01 14.61 0.39 77.12 3451725 2621 0 3482537 2623 0 30/09/22 00:20:55
52 2310424 1726808 1084 0 0 1992552 108280 6% 5.87 2.01 14.61 0.39 77.11 4207779 3142 0 4292436 3189 0 30/09/22 00:20:56
53 2305312 1727588 1084 0 0 1992552 108280 6% 5.87 2.01 14.62 0.39 77.10 3862920 2924 0 3898915 2946 0 30/09/22 00:20:57
54 2301704 1828912 1084 0 0 1992552 108280 6% 5.88 2.01 14.63 0.40 77.08 4423019 3358 0 4429502 3344 0 30/09/22 00:20:58
55 2295744 1830660 1084 0 0 1992552 108280 6% 5.88 2.02 14.63 0.40 77.07 3739622 2805 0 3770225 2823 0 30/09/22 00:20:59
56 2292856 1830044 1084 0 0 1992552 108280 6% 5.89 2.02 14.64 0.40 77.06 4412100 3134 0 4450008 3168 0 30/09/22 00:21:00
57 2293732 1816052 1084 0 0 1992552 108280 6% 5.89 2.02 14.65 0.40 77.05 4307227 3260 0 4399728 3305 0 30/09/22 00:21:02
58 2289612 1815712 1084 0 0 1992552 108280 6% 5.89 2.02 14.65 0.40 77.04 4192352 3135 0 4191619 3126 0 30/09/22 00:21:03
59 2285680 1797276 1084 0 0 1992552 108280 6% 5.90 2.02 14.66 0.40 77.02 4015428 2860 0 4032509 2864 0 30/09/22 00:21:04
60 2286928 1791784 1084 0 0 1992552 108280 6% 5.90 2.02 14.66 0.40 77.02 4328112 3253 0 4410732 3296 0 30/09/22 00:21:05
61 2281276 1792792 1084 0 0 1992552 108280 6% 5.90 2.02 14.67 0.40 77.00 3891581 2794 0 3910869 2809 0 30/09/22 00:21:06
62 2280768 1789208 1084 0 0 1992552 108280 6% 5.91 2.02 14.67 0.40 77.00 4257742 3071 0 4239700 3040 0 30/09/22 00:21:07
63 2277676 1787916 1084 0 0 1992552 108280 6% 5.91 2.02 14.68 0.40 76.99 4289665 3253 0 4330283 3255 0 30/09/22 00:21:08
64 2272892 1779416 1084 0 0 1992552 108280 6% 5.92 2.03 14.68 0.40 76.98 3918219 2968 0 3952223 2970 0 30/09/22 00:21:09
65 2269728 1770060 1084 0 0 1992552 108280 6% 5.92 2.03 14.69 0.40 76.96 3673640 2790 0 3706291 2782 0 30/09/22 00:21:10
66 2264784 1771080 1084 0 0 1992552 108280 6% 5.92 2.03 14.70 0.40 76.95 3843091 2790 0 3817596 2755 0 30/09/22 00:21:12
67 2264876 1766252 1084 0 0 1992552 108280 6% 5.93 2.03 14.70 0.40 76.94 4162717 3162 0 4298697 3236 0 30/09/22 00:21:13
68 2258260 1742632 1084 0 0 1992552 108280 6% 5.93 2.03 14.71 0.40 76.93 4211540 3208 0 4254180 3215 0 30/09/22 00:21:14
69 2253912 1742600 1084 0 0 1992552 108280 6% 5.94 2.03 14.71 0.40 76.91 3912860 2975 0 3906562 2957 0 30/09/22 00:21:15
70 2248360 1738848 1084 0 0 1992552 108280 6% 5.94 2.03 14.72 0.40 76.90 4229227 3007 0 4168686 2980 0 30/09/22 00:21:16
71 2248904 1730124 1084 0 0 1992552 108280 6% 5.95 2.03 14.72 0.40 76.89 3729431 2838 0 3722664 2811 0 30/09/22 00:21:17
72 2242824 1732356 1084 0 0 1992552 108280 6% 5.95 2.04 14.73 0.40 76.88 4181068 3169 0 4183708 3166 0 30/09/22 00:21:18
73 2239076 1731764 1084 0 0 1992552 108280 6% 5.95 2.04 14.74 0.40 76.87 4100174 3109 0 4089569 3079 0 30/09/22 00:21:19
74 2233080 1733112 1084 0 0 1992552 108280 6% 5.96 2.04 14.75 0.40 76.85 3880022 2950 0 3917762 2958 0 30/09/22 00:21:20
75 2231328 1704344 1084 0 0 1992552 108280 6% 5.96 2.04 14.75 0.40 76.84 3682453 2604 0 3697707 2645 0 30/09/22 00:21:22
76 2237920 1694232 1084 0 0 1992552 108280 6% 5.97 2.04 14.75 0.40 76.84 5021755 3619 0 5049270 3615 0 30/09/22 00:21:23
77 2236700 1690512 1084 0 0 1992552 108280 6% 5.97 2.04 14.76 0.40 76.83 3799566 2896 0 3810581 2889 0 30/09/22 00:21:24
78 2232808 1690436 1084 0 0 1992552 108280 6% 5.97 2.04 14.77 0.40 76.82 3949162 2973 0 3983195 2994 0 30/09/22 00:21:25
79 2227496 1691744 1084 0 0 1992552 108280 6% 5.98 2.04 14.77 0.40 76.80 4611493 3382 0 4644551 3393 0 30/09/22 00:21:26
80 2225196 1689372 1084 0 0 1992552 108280 6% 5.98 2.04 14.78 0.40 76.79 4240156 3214 0 4286374 3235 0 30/09/22 00:21:27
81 2220344 1672316 1084 0 0 1992552 108280 6% 5.99 2.05 14.78 0.40 76.78 4317314 3305 0 4363572 3321 0 30/09/22 00:21:28
82 2215164 1673276 1084 0 0 1992552 108280 6% 5.99 2.05 14.79 0.40 76.77 3430207 2618 0 3466276 2632 0 30/09/22 00:21:29
83 2209932 1675244 1084 0 0 1992552 108280 6% 5.99 2.05 14.79 0.40 76.76 4889906 3440 0 4879986 3437 0 30/09/22 00:21:30
84 2212772 1658588 1084 0 0 1992552 108280 6% 6.00 2.05 14.80 0.40 76.75 3542665 2640 0 3567017 2640 0 30/09/22 00:21:31
85 2209388 1658212 1084 0 0 1992552 108280 6% 6.00 2.05 14.81 0.40 76.74 4406693 3328 0 4398223 3311 0 30/09/22 00:21:32
86 2206832 1637712 1084 0 0 1992552 108280 6% 6.01 2.05 14.81 0.40 76.72 4279116 3232 0 4316256 3226 0 30/09/22 00:21:33
87 2201700 1638452 1084 0 0 1992552 108280 6% 6.01 2.05 14.82 0.40 76.71 3638392 2675 0 3660610 2686 0 30/09/22 00:21:35
88 2202672 1615140 1084 0 0 1992552 108280 6% 6.02 2.05 14.82 0.40 76.70 3668918 2721 0 3697215 2732 0 30/09/22 00:21:36
89 2200484 1613864 1084 0 0 1992552 108280 6% 6.02 2.05 14.83 0.40 76.69 4819429 3566 0 4815104 3565 0 30/09/22 00:21:37
90 2197648 1611808 1084 0 0 1992552 108280 6% 6.02 2.06 14.84 0.40 76.68 4150838 3157 0 4122735 3117 0 30/09/22 00:21:38
91 2195224 1610036 1084 0 0 1992552 108280 6% 6.03 2.06 14.85 0.40 76.67 4091669 3107 0 4133167 3119 0 30/09/22 00:21:39
92 2191152 1610028 1084 0 0 1992552 108280 6% 6.03 2.06 14.85 0.40 76.65 4014341 2839 0 3955998 2794 0 30/09/22 00:21:40
93 2193980 1600256 1084 0 0 1992552 108280 6% 6.03 2.06 14.86 0.40 76.64 3876262 2925 0 4220133 3128 0 30/09/22 00:21:41
94 2192240 1582648 1084 0 0 1992552 108280 6% 6.04 2.06 14.87 0.40 76.63 4058623 3065 0 4092350 3079 0 30/09/22 00:21:42
95 2189340 1581428 1084 0 0 1992552 108280 6% 6.04 2.06 14.87 0.40 76.62 4254941 3227 0 4530636 3389 0 30/09/22 00:21:43
96 2185000 1571748 1084 0 0 1992552 108280 6% 6.05 2.06 14.88 0.40 76.60 3876496 2796 0 3894060 2798 0 30/09/22 00:21:45
97 2186116 1566456 1084 0 0 1992552 108280 6% 6.05 2.06 14.88 0.40 76.60 4151879 3055 0 4179499 3061 0 30/09/22 00:21:46
98 2182040 1565968 1084 0 0 1992552 108280 6% 6.05 2.06 14.89 0.40 76.59 3857241 2739 0 3752293 2675 0 30/09/22 00:21:47
99 2182884 1560920 1084 0 0 1992552 108280 6% 6.06 2.07 14.89 0.40 76.58 3652176 2676 0 3647225 2659 0 30/09/22 00:21:48
100 2182732 1530576 1084 0 0 1992552 108280 6% 6.06 2.07 14.89 0.40 76.57 3926694 2855 0 3950709 2872 0 30/09/22 00:21:49
101 2182964 1526472 1084 0 0 1992552 108280 6% 6.06 2.07 14.90 0.40 76.57 3794519 2767 0 3815377 2765 0 30/09/22 00:21:50
102 2182476 1523352 1084 0 0 1992552 108280 6% 6.07 2.07 14.90 0.40 76.56 2200601 1673 0 2166446 1652 0 30/09/22 00:21:51
103 2181072 1513092 1084 0 0 1992552 108280 6% 6.07 2.07 14.91 0.40 76.55 5880485 4309 0 5932192 4359 0 30/09/22 00:21:52
104 2180608 1507728 1084 0 0 1992552 108280 6% 6.07 2.07 14.91 0.41 76.54 4451525 3365 0 4490845 3375 0 30/09/22 00:21:53
105 2175072 1508808 1084 0 0 1992552 108280 6% 6.08 2.07 14.92 0.41 76.52 3864112 2942 0 3899912 2955 0 30/09/22 00:21:54
106 2171184 1509036 1084 0 0 1992552 108280 6% 6.08 2.07 14.93 0.41 76.51 4175438 3124 0 4206732 3137 0 30/09/22 00:21:55
107 2172744 1494872 1084 0 0 1992552 108280 6% 6.09 2.07 14.93 0.41 76.50 3774873 2653 0 3742254 2637 0 30/09/22 00:21:57
108 2179024 1484732 1084 0 0 1992552 108280 6% 6.09 2.07 14.93 0.41 76.50 4110357 2913 0 4118717 2906 0 30/09/22 00:21:58
109 2181136 1443152 1084 0 0 1992552 108280 6% 6.09 2.08 14.94 0.41 76.49 4411042 3308 0 4493328 3351 0 30/09/22 00:21:59
110 2178228 1441372 1084 0 0 1992552 108280 6% 6.10 2.08 14.94 0.41 76.48 3720656 2819 0 3756740 2818 0 30/09/22 00:22:00
111 2173112 1755740 1084 0 0 1992552 108280 6% 6.10 2.08 14.95 0.41 76.46 3679794 2670 0 3645981 2636 0 30/09/22 00:22:01
112 2173876 1751448 1084 0 0 1992552 108280 6% 6.10 2.08 14.95 0.41 76.46 4107137 3101 0 4091323 3067 0 30/09/22 00:22:02
113 2168544 1752692 1084 0 0 1992552 108280 6% 6.11 2.08 14.96 0.41 76.44 4343523 3241 0 4341638 3217 0 30/09/22 00:22:03
114 2165160 1751684 1084 0 0 1992552 108280 6% 6.11 2.08 14.97 0.41 76.43 4289495 3249 0 4348974 3264 0 30/09/22 00:22:04
115 2161180 1746508 1084 0 0 1992552 108280 6% 6.12 2.08 14.97 0.41 76.42 3524079 2676 0 3551799 2672 0 30/09/22 00:22:05
116 2161736 1710496 1084 0 0 1992552 108280 6% 6.12 2.09 14.98 0.41 76.40 3712245 2589 0 3675355 2566 0 30/09/22 00:22:06
117 2166292 1702096 1084 0 0 1992552 108280 6% 6.12 2.09 14.98 0.41 76.40 3571928 2704 0 3552424 2674 0 30/09/22 00:22:08
118 2162096 1702780 1084 0 0 1992552 108280 6% 6.13 2.09 14.99 0.41 76.39 3815842 2886 0 3841402 2864 0 30/09/22 00:22:09
119 2159628 1701456 1084 0 0 1992552 108280 6% 6.13 2.09 15.00 0.41 76.37 4144882 3142 0 4396979 3290 0 30/09/22 00:22:10
120 2159748 1696968 1084 0 0 1992552 108280 6% 6.14 2.09 15.00 0.41 76.36 4034435 3077 0 4024437 3048 0 30/09/22 00:22:11
121 2156052 1696536 1084 0 0 1992552 108280 6% 6.14 2.09 15.01 0.41 76.35 2984898 2192 0 3501975 2525 0 30/09/22 00:22:12
122 2162424 1669136 1084 0 0 1992552 108280 6% 6.15 2.09 15.01 0.41 76.34 4469642 3160 0 5438831 3803 0 30/09/22 00:22:13
123 2165952 1660196 1084 0 0 1992552 108280 6% 6.15 2.09 15.01 0.41 76.34 3012538 2345 0 3050395 2354 0 30/09/22 00:22:14
124 2161564 1661668 1084 0 0 1992552 108280 6% 6.15 2.09 15.02 0.41 76.32 4183658 2991 0 4426340 3134 0 30/09/22 00:22:15
125 2162992 1655808 1084 0 0 1992552 108280 6% 6.15 2.09 15.02 0.41 76.32 3884745 2945 0 4140663 3114 0 30/09/22 00:22:16
126 2159128 1655424 1084 0 0 1992552 108280 6% 6.16 2.09 15.03 0.41 76.30 3817547 2762 0 4019667 2911 0 30/09/22 00:22:18
127 2171136 1639268 1084 0 0 1992552 108280 6% 6.16 2.10 15.03 0.41 76.29 3484338 2643 0 3515276 2638 0 30/09/22 00:22:19
128 2167940 1639092 1084 0 0 1992552 108280 6% 6.17 2.10 15.04 0.41 76.28 3962275 2966 0 4091272 3044 0 30/09/22 00:22:20
129 2170264 1623240 1084 0 0 1992552 108280 6% 6.17 2.10 15.05 0.41 76.27 3723975 2832 0 3949001 2972 0 30/09/22 00:22:21
130 2174732 1590756 1084 0 0 1992552 108280 6% 6.18 2.10 15.06 0.41 76.26 4476123 3105 0 4437589 3085 0 30/09/22 00:22:22
131 2176912 1584180 1084 0 0 1992552 108280 6% 6.18 2.10 15.06 0.41 76.25 3967561 3010 0 3968546 2987 0 30/09/22 00:22:23
132 2173916 1583148 1084 0 0 1992552 108280 6% 6.18 2.10 15.06 0.41 76.24 4303150 3268 0 4296009 3235 0 30/09/22 00:22:24
133 2167428 1585340 1084 0 0 1992552 108280 6% 6.19 2.10 15.07 0.41 76.23 4563030 3464 0 4837694 3618 0 30/09/22 00:22:25
134 2173236 1574832 1084 0 0 1992552 108280 6% 6.19 2.10 15.07 0.41 76.22 3809294 2837 0 3838850 2852 0 30/09/22 00:22:26
135 2171564 1572848 1084 0 0 1992552 108280 6% 6.20 2.10 15.08 0.41 76.21 4394747 3308 0 4393017 3285 0 30/09/22 00:22:27
136 2168376 1571872 1084 0 0 1992552 108280 6% 6.20 2.10 15.09 0.41 76.19 4029284 3113 0 4190181 3193 0 30/09/22 00:22:29
137 2162348 1573596 1084 0 0 1992552 108280 6% 6.21 2.11 15.09 0.41 76.18 3926529 2758 0 3974900 2783 0 30/09/22 00:22:30
138 2178760 1519068 1084 0 0 1992552 108280 6% 6.21 2.11 15.09 0.41 76.18 3707088 2795 0 3683597 2748 0 30/09/22 00:22:31
139 2174560 1519580 1084 0 0 1992552 108280 6% 6.21 2.11 15.10 0.41 76.16 3903652 2959 0 3885322 2923 0 30/09/22 00:22:32
140 2169568 1520440 1084 0 0 1992552 108280 6% 6.22 2.11 15.11 0.41 76.15 4225199 3150 0 4234320 3141 0 30/09/22 00:22:33
141 2180956 1495256 1084 0 0 1992552 108280 6% 6.22 2.11 15.11 0.41 76.14 4300821 3271 0 4389347 3300 0 30/09/22 00:22:34
142 2175344 1496468 1084 0 0 1992552 108280 6% 6.23 2.11 15.12 0.41 76.12 4176490 3154 0 4253127 3176 0 30/09/22 00:22:35
143 2173024 1494420 1084 0 0 1992552 108280 6% 6.23 2.11 15.13 0.41 76.11 3719475 2656 0 3735664 2656 0 30/09/22 00:22:36
144 2177268 1478120 1084 0 0 1992552 108280 6% 6.23 2.12 15.13 0.41 76.11 4165690 3151 0 4160165 3124 0 30/09/22 00:22:37
145 2179556 1470944 1084 0 0 1992552 108280 6% 6.24 2.12 15.13 0.41 76.09 3653716 2814 0 3674054 2813 0 30/09/22 00:22:38
146 2173492 1473376 1084 0 0 1992552 108280 6% 6.24 2.12 15.14 0.41 76.08 2687937 2049 0 2712979 2060 0 30/09/22 00:22:40
147 2185612 1457824 1084 0 0 1992552 108280 6% 6.25 2.12 15.15 0.41 76.07 3555942 2727 0 3590167 2733 0 30/09/22 00:22:41
148 2180292 1459508 1084 0 0 1992552 108280 6% 6.25 2.12 15.16 0.41 76.05 4047630 3085 0 4083560 3095 0 30/09/22 00:22:42
149 2193372 1408084 1084 0 0 1992552 108280 6% 6.26 2.12 15.16 0.42 76.04 4175610 3112 0 4202881 3145 0 30/09/22 00:22:43
150 2189084 1408124 1084 0 0 1992552 108280 6% 6.26 2.12 15.17 0.42 76.03 2797788 2045 0 2115959 1602 0 30/09/22 00:22:44
151 2191216 1403220 1084 0 0 1992552 108280 6% 6.26 2.12 15.18 0.42 76.02 5426442 3840 0 5422492 3827 0 30/09/22 00:22:45
152 2192676 1396168 1084 0 0 1992552 108280 6% 6.26 2.12 15.18 0.42 76.01 3614614 2731 0 3650079 2748 0 30/09/22 00:22:46
153 2201696 1365416 1084 0 0 1992552 108280 6% 6.27 2.13 15.18 0.42 76.00 3682618 2741 0 3713808 2771 0 30/09/22 00:22:47
154 2200072 1363336 1084 0 0 1992552 108280 6% 6.27 2.13 15.19 0.42 75.99 3603736 2643 0 3575500 2610 0 30/09/22 00:22:48
155 2226856 1332356 1084 0 0 1992552 108280 6% 6.28 2.13 15.19 0.42 75.98 3969121 2998 0 3959239 2969 0 30/09/22 00:22:49
156 2224288 1330876 1084 0 0 1992552 108280 6% 6.28 2.13 15.20 0.42 75.97 4076211 3107 0 4070965 3100 0 30/09/22 00:22:51
157 2218056 1333120 1084 0 0 1992552 108280 6% 6.29 2.13 15.21 0.42 75.95 4129598 3075 0 4114071 3039 0 30/09/22 00:22:52
158 2216824 1330088 1084 0 0 1992552 108280 6% 6.29 2.13 15.22 0.42 75.94 3876059 2927 0 3912161 2933 0 30/09/22 00:22:53
159 2227764 1288932 1084 0 0 1992552 108280 6% 6.29 2.13 15.22 0.42 75.93 3588916 2631 0 3608362 2636 0 30/09/22 00:22:54
160 2226352 1286688 1084 0 0 1992552 108280 6% 6.30 2.13 15.23 0.42 75.92 3913289 2983 0 3949793 2978 0 30/09/22 00:22:55
161 2221324 1287760 1084 0 0 1992552 108280 6% 6.30 2.13 15.23 0.42 75.91 3790088 2839 0 3815181 2850 0 30/09/22 00:22:56
162 2251500 1253116 1084 0 0 1992552 108280 6% 6.31 2.13 15.24 0.42 75.90 4078091 3064 0 4063723 3035 0 30/09/22 00:22:57
163 2247136 1253440 1084 0 0 1992552 108280 6% 6.31 2.14 15.25 0.42 75.88 3638416 2796 0 3638229 2789 0 30/09/22 00:22:58
164 2243480 1253376 1084 0 0 1992552 108280 6% 6.32 2.14 15.25 0.42 75.87 3533287 2679 0 3561554 2691 0 30/09/22 00:22:59
165 2238776 1218228 1084 0 0 1992552 108280 6% 6.32 2.14 15.26 0.42 75.86 3619568 2705 0 3824510 2831 0 30/09/22 00:23:00
166 2237044 1202052 1084 0 0 1992552 108280 6% 6.33 2.14 15.26 0.42 75.84 3657283 2785 0 3762306 2845 0 30/09/22 00:23:02
167 2233212 1404028 1084 0 0 1992552 108280 6% 6.33 2.14 15.27 0.42 75.83 4105796 3134 0 4111881 3115 0 30/09/22 00:23:03
168 2227800 1405332 1084 0 0 1992552 108280 6% 6.34 2.14 15.28 0.42 75.82 2219786 1630 0 2233355 1626 0 30/09/22 00:23:04
169 2228060 1402836 1084 0 0 1992552 108280 6% 6.34 2.14 15.28 0.42 75.81 5520753 3882 0 5543731 3915 0 30/09/22 00:23:05
170 2245308 1369732 1084 0 0 1992552 108280 6% 6.34 2.15 15.29 0.42 75.80 3132852 2355 0 3155174 2339 0 30/09/22 00:23:06
171 2243688 1368404 1084 0 0 1992552 108280 6% 6.34 2.15 15.29 0.42 75.79 4839991 3545 0 4826804 3516 0 30/09/22 00:23:07
172 2262940 1344756 1084 0 0 1992552 108280 6% 6.35 2.15 15.30 0.42 75.78 3633078 2684 0 3654513 2670 0 30/09/22 00:23:08
173 2263512 1340420 1084 0 0 1992552 108280 6% 6.35 2.15 15.30 0.42 75.77 4046414 3081 0 4085766 3074 0 30/09/22 00:23:09
174 2257628 1342200 1084 0 0 1992552 108280 6% 6.36 2.15 15.31 0.42 75.76 3355307 2326 0 2951935 2085 0 30/09/22 00:23:10
175 2275380 1320040 1084 0 0 1992552 108280 6% 6.36 2.15 15.31 0.42 75.76 3789872 2910 0 3907549 2960 0 30/09/22 00:23:11
176 2270556 1320880 1084 0 0 1992552 108280 6% 6.36 2.15 15.32 0.42 75.74 2971546 2175 0 2983717 2172 0 30/09/22 00:23:12
177 2272588 1315904 1084 0 0 1992552 108280 6% 6.36 2.15 15.33 0.42 75.73 4682664 3278 0 4763786 3332 0 30/09/22 00:23:14
178 2272064 1311776 1084 0 0 1992552 108280 6% 6.36 2.15 15.33 0.42 75.73 3857795 2878 0 3883994 2900 0 30/09/22 00:23:15
179 2294104 1260432 1084 0 0 1992552 108280 6% 6.37 2.15 15.34 0.42 75.71 1927733 1478 0 1887002 1436 0 30/09/22 00:23:16
