Cont MenUsed MenFree MenShared SwapUsed SwapFree DiskBlockKB DiskUsed DiskUsedPerc CpuUsr CpuSys CpuIOWait CpuSoft CpuIdle NetBytesReceived NetPackagesReceived NetErrsReceived NetBytesTransmitid NetPackagesTransmitid NetErrsTransmitid Data Hora
91 2052696 1755092 1092 0 0 1992552 108280 6% 0.90 0.56 3.77 0.07 94.70 4706123 3214 0 57882 210 0 28/09/22 21:27:12
92 2055048 1730340 1092 0 0 1992552 108280 6% 0.90 0.56 3.77 0.07 94.69 4323086 3019 0 85078 292 0 28/09/22 21:27:14
93 2053752 1727096 1092 0 0 1992552 108280 6% 0.90 0.56 3.78 0.07 94.69 4200719 2922 0 75577 260 0 28/09/22 21:27:15
94 2054424 1722024 1092 0 0 1992552 108280 6% 0.91 0.56 3.78 0.07 94.68 3388883 2406 0 83451 274 0 28/09/22 21:27:16
95 2055624 1707904 1092 0 0 1992552 108280 6% 0.91 0.57 3.79 0.07 94.67 4120845 2814 0 50324 185 0 28/09/22 21:27:17
96 2055776 1703596 1092 0 0 1992552 108280 6% 0.91 0.57 3.79 0.07 94.67 4189069 2928 0 84032 277 0 28/09/22 21:27:18
97 2054228 1700880 1092 0 0 1992552 108280 6% 0.91 0.57 3.79 0.07 94.66 3377709 2346 0 61798 217 0 28/09/22 21:27:19
98 2057372 1694248 1092 0 0 1992552 108280 6% 0.91 0.57 3.80 0.07 94.66 4579136 3160 0 69309 245 0 28/09/22 21:27:20
99 2060560 1669324 1092 0 0 1992552 108280 6% 0.91 0.57 3.80 0.07 94.65 4562636 3165 0 81362 280 0 28/09/22 21:27:21
100 2061324 1663992 1092 0 0 1992552 108280 6% 0.91 0.57 3.81 0.07 94.64 4358946 3038 0 83570 273 0 28/09/22 21:27:22
101 2060408 1660544 1092 0 0 1992552 108280 6% 0.92 0.57 3.81 0.07 94.64 3701959 2605 0 82189 278 0 28/09/22 21:27:23
102 2063480 1635548 1092 0 0 1992552 108280 6% 0.92 0.57 3.81 0.07 94.63 3521544 2462 0 71981 235 0 28/09/22 21:27:24
103 2064004 1631584 1092 0 0 1992552 108280 6% 0.92 0.57 3.82 0.07 94.62 4131028 2745 0 11017 85 0 28/09/22 21:27:25
104 2063296 1627908 1092 0 0 1992552 108280 6% 0.92 0.57 3.82 0.07 94.62 4034305 2824 0 81206 280 0 28/09/22 21:27:26
105 2064872 1612952 1092 0 0 1992552 108280 6% 0.92 0.57 3.82 0.07 94.61 3545123 2491 0 75749 251 0 28/09/22 21:27:28
106 2064228 1587972 1092 0 0 1992552 108280 6% 0.92 0.57 3.83 0.07 94.61 3483180 2449 0 74121 245 0 28/09/22 21:27:29
107 2064184 1584476 1092 0 0 1992552 108280 6% 0.92 0.57 3.83 0.07 94.60 4259511 2989 0 88716 302 0 28/09/22 21:27:30
108 2063012 1581184 1092 0 0 1992552 108280 6% 0.92 0.57 3.84 0.07 94.59 3605983 2518 0 72364 238 0 28/09/22 21:27:31
109 2063784 1576648 1092 0 0 1992552 108280 6% 0.93 0.58 3.84 0.07 94.59 4087620 2839 0 74156 238 0 28/09/22 21:27:32
110 2063088 1572884 1092 0 0 1992552 108280 6% 0.93 0.58 3.85 0.07 94.58 1877671 1320 0 43709 137 0 28/09/22 21:27:33
111 2064232 1569544 1092 0 0 1992552 108280 6% 0.93 0.58 3.85 0.07 94.57 5881187 3986 0 55852 240 0 28/09/22 21:27:34
112 2063644 1538312 1092 0 0 1992552 108280 6% 0.93 0.58 3.86 0.07 94.57 4074902 2858 0 84062 292 0 28/09/22 21:27:35
113 2064540 1532200 1092 0 0 1992552 108280 6% 0.93 0.58 3.86 0.07 94.56 3458376 2389 0 54667 186 0 28/09/22 21:27:36
114 2063552 1520128 1092 0 0 1992552 108280 6% 0.93 0.58 3.86 0.07 94.55 4137421 2886 0 80740 264 0 28/09/22 21:27:38
115 2063960 1515332 1092 0 0 1992552 108280 6% 0.93 0.58 3.87 0.07 94.55 3198929 2244 0 70097 234 0 28/09/22 21:27:39
116 2063828 1512180 1092 0 0 1992552 108280 6% 0.93 0.58 3.87 0.07 94.54 4417048 2956 0 22999 126 0 28/09/22 21:27:40
117 2063612 1507912 1092 0 0 1992552 108280 6% 0.94 0.58 3.87 0.07 94.54 4049803 2832 0 80605 270 0 28/09/22 21:27:41
118 2064512 1502652 1092 0 0 1992552 108280 6% 0.94 0.58 3.88 0.07 94.53 3607882 2459 0 43317 156 0 28/09/22 21:27:42
119 2063240 1500336 1092 0 0 1992552 108280 6% 0.94 0.58 3.88 0.07 94.53 3953006 2697 0 46378 171 0 28/09/22 21:27:43
120 2063708 1487524 1092 0 0 1992552 108280 6% 0.94 0.58 3.89 0.07 94.52 3846906 2658 0 65638 229 0 28/09/22 21:27:44
121 2063924 1474640 1092 0 0 1992552 108280 6% 0.94 0.58 3.89 0.07 94.51 4376646 3054 0 83964 279 0 28/09/22 21:27:45
122 2065652 1468528 1092 0 0 1992552 108280 6% 0.94 0.58 3.90 0.07 94.51 4102173 2869 0 83944 286 0 28/09/22 21:27:46
123 2064856 1465008 1092 0 0 1992552 108280 6% 0.94 0.58 3.90 0.07 94.50 2571862 1788 0 45494 169 0 28/09/22 21:27:47
124 2065504 1452328 1092 0 0 1992552 108280 6% 0.94 0.58 3.90 0.07 94.50 3305209 2237 0 32383 133 0 28/09/22 21:27:48
125 2064704 1440996 1092 0 0 1992552 108280 6% 0.94 0.59 3.91 0.07 94.49 5352353 3655 0 65226 243 0 28/09/22 21:27:49
126 2064620 1405888 1092 0 0 1992552 108280 6% 0.95 0.59 3.91 0.07 94.49 2867664 1995 0 54034 171 0 28/09/22 21:27:50
127 2064284 1713104 1092 0 0 1992552 108280 6% 0.95 0.59 3.91 0.07 94.48 3007567 2041 0 31459 123 0 28/09/22 21:27:52
128 2065144 1707820 1092 0 0 1992552 108280 6% 0.95 0.59 3.92 0.07 94.48 4879182 3344 0 64125 230 0 28/09/22 21:27:53
129 2063348 1703560 1092 0 0 1992552 108280 6% 0.95 0.59 3.92 0.07 94.47 3838124 2697 0 81288 258 0 28/09/22 21:27:54
130 2063348 1687212 1092 0 0 1992552 108280 6% 0.95 0.59 3.92 0.07 94.46 3345628 2367 0 79539 252 0 28/09/22 21:27:55
131 2063228 1683848 1092 0 0 1992552 108280 6% 0.95 0.59 3.93 0.07 94.46 3770701 2637 0 74907 240 0 28/09/22 21:27:56
132 2062360 1680912 1092 0 0 1992552 108280 6% 0.95 0.59 3.93 0.07 94.45 3411270 2413 0 79330 253 0 28/09/22 21:27:57
133 2065624 1674052 1092 0 0 1992552 108280 6% 0.96 0.59 3.94 0.07 94.44 3648138 2469 0 34843 134 0 28/09/22 21:27:58
134 2063748 1672252 1092 0 0 1992552 108280 6% 0.96 0.59 3.94 0.07 94.44 3721282 2613 0 76940 245 0 28/09/22 21:27:59
135 2064828 1667500 1092 0 0 1992552 108280 6% 0.96 0.59 3.95 0.07 94.43 4076511 2853 0 81856 268 0 28/09/22 21:28:00
136 2064992 1655176 1092 0 0 1992552 108280 6% 0.96 0.59 3.95 0.07 94.43 3625634 2478 0 44900 168 0 28/09/22 21:28:01
137 2065460 1650804 1092 0 0 1992552 108280 6% 0.96 0.59 3.95 0.07 94.42 3922763 2746 0 77674 263 0 28/09/22 21:28:02
138 2064784 1629968 1092 0 0 1992552 108280 6% 0.96 0.59 3.96 0.07 94.41 4019349 2822 0 82458 279 0 28/09/22 21:28:04
139 2065032 1625668 1092 0 0 1992552 108280 6% 0.96 0.60 3.96 0.07 94.41 3936614 2773 0 86876 289 0 28/09/22 21:28:05
140 2064592 1612588 1092 0 0 1992552 108280 6% 0.97 0.60 3.97 0.07 94.40 4171648 2907 0 81786 268 0 28/09/22 21:28:06
141 2065324 1607808 1092 0 0 1992552 108280 6% 0.97 0.60 3.97 0.07 94.39 3720232 2512 0 27273 126 0 28/09/22 21:28:07
142 2064452 1604840 1092 0 0 1992552 108280 6% 0.97 0.60 3.97 0.07 94.39 3672390 2498 0 41481 156 0 28/09/22 21:28:08
143 2065020 1600500 1092 0 0 1992552 108280 6% 0.97 0.60 3.97 0.07 94.39 4318301 2947 0 51525 193 0 28/09/22 21:28:09
144 2065528 1578072 1092 0 0 1992552 108280 6% 0.97 0.60 3.98 0.07 94.38 3305680 2285 0 54433 194 0 28/09/22 21:28:10
145 2064992 1575104 1092 0 0 1992552 108280 6% 0.97 0.60 3.98 0.07 94.37 3704246 2581 0 68868 220 0 28/09/22 21:28:11
146 2066328 1570068 1092 0 0 1992552 108280 6% 0.97 0.60 3.99 0.07 94.37 3409672 2278 0 18532 103 0 28/09/22 21:28:12
147 2064844 1558944 1092 0 0 1992552 108280 6% 0.97 0.60 3.99 0.07 94.36 3995851 2797 0 82510 278 0 28/09/22 21:28:13
148 2064292 1554856 1092 0 0 1992552 108280 6% 0.97 0.60 3.99 0.07 94.36 4209392 2940 0 81032 269 0 28/09/22 21:28:14
149 2064884 1549840 1092 0 0 1992552 108280 6% 0.98 0.60 4.00 0.07 94.35 3635200 2520 0 64578 228 0 28/09/22 21:28:15
150 2065276 1528112 1092 0 0 1992552 108280 6% 0.98 0.60 4.00 0.07 94.34 3790189 2564 0 35493 140 0 28/09/22 21:28:17
151 2064928 1524136 1092 0 0 1992552 108280 6% 0.98 0.60 4.01 0.07 94.34 3083826 2186 0 77144 245 0 28/09/22 21:28:18
152 2065992 1519860 1092 0 0 1992552 108280 6% 0.98 0.60 4.01 0.07 94.33 3165473 2176 0 44684 169 0 28/09/22 21:28:19
153 2064452 1517388 1092 0 0 1992552 108280 6% 0.98 0.60 4.01 0.07 94.33 2957991 2096 0 75943 241 0 28/09/22 21:28:20
154 2066152 1495020 1092 0 0 1992552 108280 6% 0.98 0.61 4.02 0.07 94.32 4207776 2869 0 48722 187 0 28/09/22 21:28:21
155 2065108 1491816 1092 0 0 1992552 108280 6% 0.98 0.61 4.02 0.07 94.32 4062742 2840 0 78445 259 0 28/09/22 21:28:22
156 2066140 1476924 1092 0 0 1992552 108280 6% 0.98 0.61 4.02 0.07 94.31 3808416 2605 0 48842 179 0 28/09/22 21:28:23
157 2064316 1474860 1092 0 0 1992552 108280 6% 0.99 0.61 4.03 0.07 94.31 3970795 2777 0 80620 268 0 28/09/22 21:28:24
158 2064524 1470568 1092 0 0 1992552 108280 6% 0.99 0.61 4.03 0.07 94.30 3928190 2723 0 69218 246 0 28/09/22 21:28:25
159 2065424 1465652 1092 0 0 1992552 108280 6% 0.99 0.61 4.04 0.07 94.29 3559177 2498 0 75464 242 0 28/09/22 21:28:26
160 2064356 1462740 1092 0 0 1992552 108280 6% 0.99 0.61 4.04 0.07 94.29 3216567 2265 0 73213 232 0 28/09/22 21:28:28
161 2064128 1442060 1092 0 0 1992552 108280 6% 0.99 0.61 4.04 0.07 94.28 3271478 2306 0 76470 252 0 28/09/22 21:28:29
162 2063496 1439404 1092 0 0 1992552 108280 6% 0.99 0.61 4.05 0.07 94.27 3996848 2795 0 79790 257 0 28/09/22 21:28:30
163 2066088 1432444 1092 0 0 1992552 108280 6% 0.99 0.61 4.05 0.07 94.26 4097640 2866 0 85130 272 0 28/09/22 21:28:31
164 2065072 1429436 1092 0 0 1992552 108280 6% 1.00 0.61 4.06 0.07 94.26 3713989 2626 0 87711 284 0 28/09/22 21:28:32
165 2065836 1424804 1092 0 0 1992552 108280 6% 1.00 0.61 4.06 0.07 94.25 3256023 2292 0 75241 246 0 28/09/22 21:28:33
166 2064860 1422364 1092 0 0 1992552 108280 6% 1.00 0.61 4.07 0.07 94.24 2725393 1918 0 60252 191 0 28/09/22 21:28:34
167 2065896 1418488 1092 0 0 1992552 108280 6% 1.00 0.62 4.07 0.07 94.24 3345510 2318 0 63590 217 0 28/09/22 21:28:35
168 2065724 1379908 1092 0 0 1992552 108280 6% 1.00 0.62 4.08 0.07 94.23 3534007 2410 0 41008 158 0 28/09/22 21:28:36
169 2067616 1374364 1092 0 0 1992552 108280 6% 1.00 0.62 4.08 0.07 94.23 3693894 2510 0 37160 144 0 28/09/22 21:28:37
170 2066564 1371608 1092 0 0 1992552 108280 6% 1.00 0.62 4.08 0.07 94.22 3579588 2518 0 77874 267 0 28/09/22 21:28:38
171 2067460 1367008 1092 0 0 1992552 108280 6% 1.00 0.62 4.09 0.07 94.22 3566869 2469 0 55670 193 0 28/09/22 21:28:39
172 2067652 1362968 1092 0 0 1992552 108280 6% 1.00 0.62 4.09 0.07 94.21 3949819 2784 0 86013 283 0 28/09/22 21:28:41
173 2066712 1359480 1092 0 0 1992552 108280 6% 1.01 0.62 4.10 0.07 94.20 3558437 2499 0 78846 263 0 28/09/22 21:28:42
174 2067844 1354712 1092 0 0 1992552 108280 6% 1.01 0.62 4.10 0.07 94.20 4165890 2818 0 41218 173 0 28/09/22 21:28:43
175 2066988 1351368 1092 0 0 1992552 108280 6% 1.01 0.62 4.10 0.07 94.19 3327231 2295 0 53861 173 0 28/09/22 21:28:44
176 2067648 1312740 1092 0 0 1992552 108280 6% 1.01 0.62 4.11 0.07 94.18 3942201 2760 0 80496 274 0 28/09/22 21:28:45
177 2066548 1309732 1092 0 0 1992552 108280 6% 1.01 0.62 4.11 0.07 94.18 4212333 2927 0 74936 258 0 28/09/22 21:28:46
178 2067688 1304400 1092 0 0 1992552 108280 6% 1.01 0.62 4.12 0.07 94.17 3270137 2239 0 45444 164 0 28/09/22 21:28:47
179 2066844 1301424 1092 0 0 1992552 108280 6% 1.01 0.62 4.12 0.07 94.17 3953811 2764 0 80549 263 0 28/09/22 21:28:48
180 2067080 1297108 1092 0 0 1992552 108280 6% 1.01 0.62 4.13 0.07 94.16 3413558 2385 0 71231 238 0 28/09/22 21:28:49
