ID CpuUsr CpuSys CpuGst CpuWait CpuPerc MinFlt MajFlt %MEM Threads Swap RSS Size Data Hora
1 0.00 0.99 0.00 0.00 0.99 0.00 0.00 36.11 69 0 2197408 3897928 29/09/22 23:16:18
2 1.00 0.00 0.00 0.00 1.00 0.00 0.00 36.11 69 0 2197408 3897928 29/09/22 23:16:20
3 1.00 1.00 0.00 0.00 2.00 0.00 0.00 36.11 69 0 2197408 3897928 29/09/22 23:16:22
4 1.00 0.00 0.00 0.00 1.00 0.00 0.00 36.11 69 0 2197408 3897928 29/09/22 23:16:24
5 1.00 1.00 0.00 0.00 2.00 0.00 0.00 36.11 69 0 2197100 3897928 29/09/22 23:16:26
6 4.00 1.00 0.00 0.00 5.00 0.00 0.00 36.11 69 0 2197100 3897928 29/09/22 23:16:28
7 0.00 0.00 0.00 0.00 0.00 0.00 0.00 36.11 69 0 2197100 3897928 29/09/22 23:16:30
8 1.00 1.00 0.00 0.00 2.00 0.00 0.00 36.11 69 0 2197100 3897928 29/09/22 23:16:32
9 3.00 1.00 0.00 0.00 4.00 0.00 0.00 36.11 69 0 2197100 3897928 29/09/22 23:16:34
10 1.00 0.00 0.00 0.00 1.00 0.00 0.00 36.11 69 0 2197100 3897928 29/09/22 23:16:36
11 0.00 0.00 0.00 0.00 0.00 0.00 0.00 36.11 69 0 2197100 3897928 29/09/22 23:16:38
12 0.99 0.00 0.00 0.00 0.99 0.00 0.00 36.11 69 0 2197100 3897928 29/09/22 23:16:40
13 0.00 1.00 0.00 0.00 1.00 0.00 0.00 36.11 69 0 2197100 3897928 29/09/22 23:16:42
14 1.00 0.00 0.00 0.00 1.00 0.00 0.00 36.11 69 0 2197100 3897928 29/09/22 23:16:44
15 33.00 6.00 0.00 0.00 39.00 34.00 0.00 36.15 70 0 2199820 3897928 29/09/22 23:16:46
16 32.00 3.00 0.00 0.00 35.00 0.00 0.00 36.00 71 0 2190688 3897928 29/09/22 23:16:48
17 43.00 7.00 0.00 0.00 50.00 189.00 0.00 35.88 72 0 2183020 3897928 29/09/22 23:16:50
18 25.74 4.95 0.00 0.00 30.69 84.16 0.00 35.78 72 0 2176828 3897928 29/09/22 23:16:52
19 31.00 6.00 0.00 0.00 37.00 2.00 0.00 35.61 72 0 2166944 3897928 29/09/22 23:16:54
20 43.00 3.00 0.00 0.00 46.00 35.00 0.00 35.46 72 0 2157300 3897928 29/09/22 23:16:57
21 37.00 6.00 0.00 0.00 43.00 233.00 0.00 35.35 72 0 2150940 3897928 29/09/22 23:16:59
22 32.00 5.00 0.00 0.00 37.00 4.00 0.00 35.20 72 0 2142064 3897928 29/09/22 23:17:01
23 36.00 5.00 0.00 0.00 41.00 1.00 0.00 35.13 72 0 2137472 3897928 29/09/22 23:17:03
24 48.51 4.95 0.00 0.00 53.47 30.69 0.00 34.97 72 0 2127808 3897928 29/09/22 23:17:05
25 31.00 3.00 0.00 0.00 34.00 8.00 0.00 34.83 72 0 2119208 3897928 29/09/22 23:17:07
26 33.00 6.00 0.00 0.00 39.00 87.00 0.00 34.73 72 0 2113268 3897928 29/09/22 23:17:09
27 34.00 3.00 0.00 0.00 37.00 253.00 0.00 34.61 72 0 2106144 3897928 29/09/22 23:17:11
28 26.00 5.00 0.00 0.00 31.00 8.00 0.00 34.53 72 0 2101268 3897928 29/09/22 23:17:13
29 32.00 11.00 0.00 0.00 43.00 208.00 0.00 34.45 72 0 2095888 3897928 29/09/22 23:17:15
30 34.00 4.00 0.00 0.00 38.00 37.00 0.00 34.32 72 0 2088412 3897928 29/09/22 23:17:17
31 18.00 6.00 0.00 0.00 24.00 211.00 0.00 34.25 72 0 2084020 3897928 29/09/22 23:17:19
32 35.00 5.00 0.00 0.00 40.00 4.00 0.00 34.11 72 0 2075612 3897928 29/09/22 23:17:21
33 30.00 9.00 0.00 0.00 39.00 977.00 0.00 34.05 72 0 2071732 3897928 29/09/22 23:17:23
34 38.00 9.00 0.00 0.00 47.00 1162.00 0.00 34.00 72 0 2068368 3897928 29/09/22 23:17:25
35 34.00 9.00 0.00 0.00 43.00 4501.00 0.00 34.16 72 0 2078676 3897928 29/09/22 23:17:27
36 21.00 8.00 0.00 0.00 29.00 772.00 0.00 34.20 72 0 2080704 3897928 29/09/22 23:17:29
37 31.00 4.00 0.00 0.00 35.00 51.00 0.00 34.09 72 0 2074348 3897928 29/09/22 23:17:31
38 29.00 5.00 0.00 0.00 34.00 89.00 0.00 33.97 72 0 2066828 3897928 29/09/22 23:17:33
39 24.00 6.00 0.00 0.00 30.00 77.00 0.00 33.94 72 0 2065316 3897928 29/09/22 23:17:35
40 32.00 8.00 0.00 0.00 40.00 2702.00 0.00 34.02 72 0 2070080 3897928 29/09/22 23:17:37
41 27.00 6.00 0.00 0.00 33.00 45.00 0.00 34.08 72 0 2073288 3897928 29/09/22 23:17:39
42 32.00 5.00 0.00 0.00 37.00 570.00 0.00 34.32 72 0 2088484 3897928 29/09/22 23:17:41
43 51.00 6.00 0.00 0.00 57.00 13096.00 0.00 35.06 72 0 2133388 3897928 29/09/22 23:17:43
44 23.00 7.00 0.00 0.00 30.00 57.00 0.00 35.09 72 0 2134792 3897928 29/09/22 23:17:45
45 26.00 6.00 0.00 0.00 32.00 574.00 0.00 35.07 72 0 2133576 3897928 29/09/22 23:17:48
