ID CpuUsr CpuSys CpuGst CpuWait CpuPerc MinFlt MajFlt %MEM Threads Swap RSS Size Data Hora
1 0.00 1.00 0.00 0.00 1.00 0.00 0.00 1.80 67 0 109712 1783568 29/09/22 23:04:23
2 0.00 2.00 0.00 0.00 2.00 1.00 0.00 1.80 67 0 109712 1783568 29/09/22 23:04:25
3 1.00 1.00 0.00 0.00 2.00 0.00 0.00 1.80 67 0 109712 1783568 29/09/22 23:04:27
4 0.00 1.00 0.00 0.00 1.00 0.00 0.00 1.80 67 0 109712 1783568 29/09/22 23:04:29
5 0.00 2.00 0.00 0.00 2.00 0.00 0.00 1.80 67 0 109712 1783568 29/09/22 23:04:32
6 0.00 1.00 0.00 0.00 1.00 0.00 0.00 1.80 67 0 109712 1783568 29/09/22 23:04:34
7 0.00 1.00 0.00 0.00 1.00 0.00 0.00 1.80 67 0 109712 1783568 29/09/22 23:04:36
8 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.80 67 0 109712 1783568 29/09/22 23:04:38
9 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.80 67 0 109712 1783568 29/09/22 23:04:40
10 1.00 0.00 0.00 0.00 1.00 0.00 0.00 1.80 67 0 109712 1783568 29/09/22 23:04:42
11 12.00 6.00 0.00 0.00 18.00 6935.00 0.00 2.22 82 0 135260 1895784 29/09/22 23:04:44
12 6.00 16.00 0.00 0.00 22.00 1917.00 0.00 2.42 83 0 147716 1914128 29/09/22 23:04:46
13 30.69 2.97 0.00 0.00 33.66 3615.84 0.00 2.91 83 0 177252 1938428 29/09/22 23:04:48
14 16.00 25.00 0.00 0.00 41.00 5963.00 0.00 3.52 83 0 214340 1973900 29/09/22 23:04:50
15 20.00 14.00 0.00 0.00 34.00 1822.00 0.00 3.66 83 0 222520 1978928 29/09/22 23:04:52
16 19.00 16.00 0.00 0.00 35.00 219.00 0.00 4.16 83 0 253136 2007888 29/09/22 23:04:54
17 21.00 13.00 0.00 0.00 34.00 3019.00 0.00 4.66 83 0 283356 2036008 29/09/22 23:04:56
18 17.82 25.74 0.00 0.00 43.56 7260.40 0.00 5.16 83 0 314476 2068132 29/09/22 23:04:58
19 18.81 11.88 0.00 0.00 30.69 353.47 0.00 5.19 83 0 315892 2068132 29/09/22 23:05:00
20 11.00 31.00 0.00 0.00 42.00 3902.00 0.00 5.64 83 0 343300 2097276 29/09/22 23:05:02
21 28.00 13.00 0.00 0.00 41.00 3518.00 0.00 5.92 83 0 360620 2113292 29/09/22 23:05:04
22 22.77 8.91 0.00 0.00 31.68 28.71 0.00 6.21 83 0 377976 2130988 29/09/22 23:05:06
23 22.00 18.00 0.00 0.00 40.00 2646.00 0.00 6.53 83 0 397248 2147936 29/09/22 23:05:08
24 9.00 16.00 0.00 0.00 25.00 4377.00 0.00 6.92 83 0 421232 2171960 29/09/22 23:05:10
25 28.00 9.00 0.00 0.00 37.00 2155.00 0.00 7.11 84 0 432640 2189372 29/09/22 23:05:12
26 20.00 12.00 0.00 0.00 32.00 464.00 0.00 7.54 84 0 458976 2219264 29/09/22 23:05:14
